,DATE,ígó‚ñ[ä∑ãC[kW*min],ããìí[kW*30min],è∆ñæ[kW*30min],ê~ñ[[kW*30min],ó‚ë†å…[kW*30min],å‚äyèÓïÒ[kW*30min],â∆éñâqê∂[kW*30min],ÇªÇÃëº[kW*30min],î≠ê∂ÉGÉlÉãÉMÅ[[kW*30min],çáåv[kW*30min]
33,2004/1/1 16:30,0,0,0,0,0.0687494,0.0126907,0.0258957,0.08918935,0,0.19652515
34,2004/1/1 17:00,0,0,0,0,0.06771385,0.0126907,0.0257984,0.0928659,0,0.19906885
35,2004/1/1 17:30,0,0,0,0,0.06725515,0.01260035,0.0257428,0.0901137,0,0.195712
36,2004/1/1 18:00,0,0,0,0,0.0673177,0.0126212,0.0259513,0.09910005,0,0.20499025
37,2004/1/1 18:30,0,0,0,0,0.0679571,0.01585295,0.02602775,0.2618621,0,0.3716999
38,2004/1/1 19:00,0,0,0,0.2532302,0.06892315,0.0439657,0.0259096,0.3685724,0,0.76060105
39,2004/1/1 19:30,0,0,0,0,0.0776037,0.0138861,0.0263822,0.27419835,0,0.39207035
40,2004/1/1 20:00,0,0,0,0.09419335,0.0888905,0.0719881,0.026132,0.30192885,0,0.5831328
41,2004/1/1 20:30,0,0,0,0,0.06893705,0.07377425,0.02602775,0.2762347,0,0.44497375
42,2004/1/1 21:00,0,0,0,0,0.06867295,0.0702645,0.02623625,0.26822135,0,0.43339505
43,2004/1/1 21:30,0,0,0,0,0.08613135,0.0171943,0.0261042,0.268687,0,0.39811685
44,2004/1/1 22:00,0,0,0,0,0.0903222,0.01271155,0.0262988,0.2627795,0,0.39211205
45,2004/1/1 22:30,0,0,0,0,0.0705008,0.0126768,0.02604165,0.27273885,0,0.3819581
46,2004/1/1 23:00,0,0,0,0.157209,0.0690274,0.01257255,0.03531295,0.29870405,0,0.57282595
47,2004/1/1 23:30,0.0758523,0,0,0.22604875,0.04772565,0.00923655,0.14763885,0.22803645,0,0.73453855
48,2004/1/2 0:00,0,0,0,0.17869145,0.0686382,0.06550375,0.04740595,0.22142005,0,0.5816594
49,2004/1/2 0:30,0.5929045,0,0,0.08665955,0.08325405,0.07296805,0.0263266,0.2662962,0,1.12840895
50,2004/1/2 1:00,0.56869765,0,0,0,0.08421315,0.07232865,0.02911355,0.23220645,0,0.98655945
51,2004/1/2 1:30,0.50949755,0,0,0,0.06978495,0.0731557,0.11372285,0.24075495,0,1.006916
52,2004/1/2 2:00,0.4060746,0,0,0,0.06985445,0.0746013,0.10716205,0.28926595,0,0.94695835
53,2004/1/2 2:30,0.31692,0,0,0,0.06968765,0.1192342,0.02991975,0.2283909,0,0.7641525
54,2004/1/2 3:00,0.2741914,0,0,0,0.0703479,0.08136365,0.02737605,0.22934305,0,0.68262205
55,2004/1/2 3:30,0,0,0,0,0.0756994,0.0746708,0.02741775,0.2239012,0,0.40168915
56,2004/1/2 4:00,0,0,0,0,0.0867499,0.02876605,0.02726485,0.168746,0,0.3115268
57,2004/1/2 4:30,0,0,0,0,0.0834417,0.01278105,0.0274942,0.14305185,0,0.2667688
58,2004/1/2 5:00,0,0,0,0,0.0700977,0.01275325,0.02983635,0.142753,0,0.2554403
59,2004/1/2 5:30,0,0,0,0,0.0687355,0.01273935,0.02758455,0.14466425,0,0.25372365
60,2004/1/2 6:00,0,0,0,0,0.1023735,0.01269765,0.02750115,0.1407653,0,0.2833376
61,2004/1/2 6:30,0,0,0,0,0.1015256,0.0126768,0.02766795,0.152066,0,0.29393635
62,2004/1/2 7:00,0,0,0,0,0.1156063,0.0127046,0.02772355,0.15668775,0,0.3127222
63,2004/1/2 7:30,0,0,0,0,0.08810515,0.0127602,0.02784865,0.12669155,0,0.25540555
64,2004/1/2 8:00,0,0,0,0,0.0859993,0.0128297,0.0272301,0.12737265,0,0.25343175
65,2004/1/2 8:30,0,0,0,0,0.0679849,0.0134274,0.02800155,0.11996395,0,0.2293778
66,2004/1/2 9:00,0,0,0,0,0.066998,0.0160545,0.0275915,0.14965435,0,0.26029835
67,2004/1/2 9:30,0,0,0,0,0.0666505,0.0723356,0.02757065,0.1525803,0,0.31913705
68,2004/1/2 10:00,0,0,0,0,0.06685205,0.0148869,0.0275915,0.18063745,0,0.2899679
69,2004/1/2 10:30,0,0,0,0,0.07640135,0.01287835,0.0276749,0.16619535,0,0.28314995
70,2004/1/2 11:00,0,0,0,0,0.07879215,0.0127602,0.02511035,0.1093235,0,0.2259862
71,2004/1/2 11:30,0,0,0,0,0.0773674,0.01278105,0.02754285,0.1122981,0,0.2299894
72,2004/1/2 12:00,0,0,0,0,0.07320435,0.01278105,0.02743165,0.10960845,0,0.2230255
73,2004/1/2 12:30,0,0,0,0,0.0673038,0.0128158,0.02434585,0.11238845,0,0.2168539
74,2004/1/2 13:00,0,0,0,0,0.0668173,0.01282275,0.02733435,0.11240235,0,0.21937675
75,2004/1/2 13:30,0,0,0,0,0.0667617,0.0128158,0.0274247,0.1103382,0,0.2173404
76,2004/1/2 14:00,0,0,0,0,0.06657405,0.0128853,0.027244,0.1101158,0,0.21681915
77,2004/1/2 14:30,0,0,0,0,0.06682425,0.0128714,0.02700075,0.10832965,0,0.21502605
78,2004/1/2 15:00,0,0,0,0,0.06674085,0.0128436,0.0281197,0.10826015,0,0.2159643
79,2004/1/2 15:30,0,0,0,0,0.06682425,0.01276715,0.02686175,0.1110888,0,0.21754195
80,2004/1/2 16:00,0,0,0,0,0.06617095,0.01271155,0.02666715,0.1065018,0,0.21205145
81,2004/1/2 16:30,0,0,0,0,0.0705842,0.0126212,0.0276054,0.11208265,0,0.22289345
82,2004/1/2 17:00,0,0,0,0,0.070751,0.01264205,0.0289537,0.10969185,0,0.2220386
83,2004/1/2 17:30,0,0,0,0,0.0718213,0.01278105,0.02659765,0.1137715,0,0.2249715
84,2004/1/2 18:00,0,0,0,0,0.07142515,0.01275325,0.0266046,0.1186226,0,0.2294056
85,2004/1/2 18:30,0,0,0,0,0.07127225,0.01273935,0.026549,0.1130904,0,0.223651
86,2004/1/2 19:00,0,0,0,0,0.0709178,0.0127185,0.02665325,0.12644135,0,0.2367309
87,2004/1/2 19:30,0,0,0,0,0.0709039,0.01279495,0.0267019,0.11799015,0,0.2283909
88,2004/1/2 20:00,0,0,0,0,0.0712653,0.0128158,0.0247837,0.1236683,0,0.2325331
89,2004/1/2 20:30,0,0,0,0,0.0667756,0.01280885,0.02595825,0.124127,0,0.2296697
90,2004/1/2 21:00,0,0,0,0,0.06679645,0.0128297,0.02690345,0.1236544,0,0.230184
91,2004/1/2 21:30,0,0,0,0,0.0660528,0.0127602,0.02420685,0.12197945,0,0.2249993
92,2004/1/2 22:00,0,0,0,0,0.06562885,0.012649,0.0270077,0.12428685,0,0.2295724
93,2004/1/2 22:30,0,0,0,0,0.06536475,0.01260035,0.026549,0.12510695,0,0.22962105
94,2004/1/2 23:00,0.41016815,0,0,0,0.06408595,0.03707825,0.0239358,0.2616397,0,0.79690785
95,2004/1/2 23:30,0.64014365,0,0,0,0.06457245,0.0640095,0.02950275,0.27265545,0,1.0708838
96,2004/1/3 0:00,0.4952153,0,0,0.1619489,0.06546205,0.052542,0.04733645,0.33645645,0,1.15896115
97,2004/1/3 0:30,0.46102825,0,0,0,0.06603195,0.07377425,0.0266324,0.19238295,0,0.8198498
98,2004/1/3 1:00,0.39585115,0,0,0,0.0659694,0.05712205,0.02663935,0.24737135,0,0.7929533
99,2004/1/3 1:30,0.3727424,0,0,0,0.0671092,0.0421309,0.0266602,0.19289725,0,0.70153995
100,2004/1/3 2:00,0.35092635,0,0,0,0.06740805,0.02783475,0.0268687,0.17199165,0,0.6450295
101,2004/1/3 2:30,0,0,0,0,0.0680822,0.0613129,0.02972515,0.1468674,0,0.30598765
102,2004/1/3 3:00,0,0,0,0,0.0676791,0.0149703,0.02716755,0.12649,0,0.23630695
103,2004/1/3 3:30,0,0,0,0,0.0674428,0.0128297,0.0269799,0.12311925,0,0.23037165
104,2004/1/3 4:00,0,0,0,0,0.0669424,0.01278105,0.0272301,0.1233069,0,0.23026045
105,2004/1/3 4:30,0,0,0,0,0.06693545,0.01280885,0.0299545,0.119818,0,0.2295168
106,2004/1/3 5:00,0,0,0,0,0.1026654,0.012788,0.0272301,0.11757315,0,0.26025665
107,2004/1/3 5:30,0,0,0,0,0.10438205,0.0127602,0.0270633,0.12204895,0,0.2662545
108,2004/1/3 6:00,0,0,0,0,0.1055288,0.0127463,0.02720925,0.1224312,0,0.26791555
109,2004/1/3 6:30,0,0,0,0,0.10632805,0.0127602,0.0272857,0.12039485,0,0.2667688
110,2004/1/3 7:00,0,0,0,0,0.06728295,0.0128297,0.0271328,0.1320361,0,0.23928155
111,2004/1/3 7:30,0,0,0,0,0.0660806,0.0128575,0.03350595,0.1180527,0,0.23049675
112,2004/1/3 8:00,0,0,0,0,0.06611535,0.0128575,0.02752895,0.10688405,0,0.21338585
113,2004/1/3 8:30,0,0,0,0,0.0656636,0.01273935,0.0301769,0.10817675,0,0.2167566
114,2004/1/3 9:00,0.10681455,0,0,0.19170185,0.06458635,0.055461,0.3467077,0.21408085,0,0.9793523
115,2004/1/3 9:30,0,0,0,0.02982245,0.07264835,0.05944335,0.0412274,0.15553405,0,0.3586756
116,2004/1/3 10:00,0,0,0,0,0.0800084,0.0127602,0.03504885,0.26398185,0,0.3917993
117,2004/1/3 10:30,0,0,0,0,0.0808007,0.0176669,0.0281475,0.10039275,0,0.22700785
118,2004/1/3 11:00,0,0,0,0,0.0715711,0.0142753,0.02846025,0.1473261,0,0.26163275
119,2004/1/3 11:30,0,0,0,0,0.066998,0.01286445,0.0283421,0.0899052,0,0.19810975
120,2004/1/3 12:00,0,0,0,0,0.0666783,0.01273935,0.0278417,0.09237245,0,0.1996318
121,2004/1/3 12:30,0,0,0,0,0.06672,0.01278105,0.02782085,0.0873615,0,0.1946834
122,2004/1/3 13:00,0,0,0,0.04994965,0.0659416,0.05877615,0.02758455,0.2101124,0,0.41236435
123,2004/1/3 13:30,0,0,0,0,0.0661223,0.07109155,0.02479065,0.1459917,0,0.3079962
124,2004/1/3 14:00,0,0,0,0,0.06657405,0.01332315,0.0274942,0.12694175,0,0.23433315
125,2004/1/3 14:30,0,0,0,0,0.06675475,0.01342045,0.02736215,0.08718775,0,0.1947251
126,2004/1/3 15:00,0,0,0,0,0.06650455,0.0127602,0.03065645,0.0910311,0,0.2009523
127,2004/1/3 15:30,0,0,0,0,0.06671305,0.0127324,0.02715365,0.1085451,0,0.2151442
128,2004/1/3 16:00,0,0,0,0,0.06632385,0.0126212,0.02688955,0.2119472,0,0.3177818
129,2004/1/3 16:30,0,0,0,0,0.0662891,0.01265595,0.03030895,0.21135645,0,0.32061045
130,2004/1/3 17:00,0,0,0,0,0.06621265,0.0126768,0.0267853,0.22108645,0,0.3267612
131,2004/1/3 17:30,0,0,0,0,0.0699309,0.01262815,0.0295236,0.24283995,0,0.3549226
132,2004/1/3 18:00,0,0,0,0,0.07502525,0.06352995,0.02641,0.3610108,0,0.525976
133,2004/1/3 18:30,0,0,0,0.0984815,0.0718213,0.0694305,0.0266185,0.36300545,0,0.62935725
134,2004/1/3 19:00,0,0,0,0.0632311,0.07050775,0.07421905,0.027522,0.3592177,0,0.5946976
135,2004/1/3 19:30,0,0,0,0,0.0699309,0.0723356,0.0275498,0.27888265,0,0.44869895
136,2004/1/3 20:00,0,0,0,0,0.06975715,0.07300975,0.027522,0.33601165,0,0.50630055
137,2004/1/3 20:30,0,0,0,0,0.06807525,0.0733364,0.02772355,0.3148072,0,0.4839424
138,2004/1/3 21:00,0,0,0,0,0.06738025,0.071168,0.02940545,0.29973265,0,0.46768635
139,2004/1/3 21:30,0,0,0,0,0.0673038,0.06717175,0.0271328,0.28731995,0,0.4489283
140,2004/1/3 22:00,0,0,0,0,0.06864515,0.06845055,0.0295514,0.276471,0,0.4431181
141,2004/1/3 22:30,0,0,0,0,0.0694444,0.07216185,0.0274664,0.27902165,0,0.4480943
142,2004/1/3 23:00,0,0,0,0,0.0700282,0.07120275,0.02454045,0.26439885,0,0.43017025
143,2004/1/3 23:30,0.1830352,0,0,0.1735971,0.0698475,0.0707371,0.0312055,0.261737,0,0.7901594
144,2004/1/4 0:00,0.6017866,0,0,0.34668685,0.0659416,0.0498732,0.04347225,0.304132,0,1.4118925
145,2004/1/4 0:30,0.59357865,0,0,0.411301,0.0656497,0.07157805,0.02909965,0.01304515,0,1.1842522
146,2004/1/4 1:00,0.55692435,0,0,0.0010286,0.06593465,0.07266225,0.04041425,0.1724295,0,0.9093936
147,2004/1/4 1:30,0.50051815,0,0,0,0.06696325,0.0732391,0.0304549,0.19965265,0,0.87082805
148,2004/1/4 2:00,0.41461615,0,0,0,0.06744975,0.0403239,0.026549,0.1857596,0,0.7346984
149,2004/1/4 2:30,0.03307505,0,0,0,0.06813085,0.0128297,0.02676445,0.1412796,0,0.28207965
150,2004/1/4 3:00,0,0,0,0,0.06778335,0.0129131,0.0270355,0.1217918,0,0.22952375
151,2004/1/4 3:30,0,0,0,0,0.0676374,0.01290615,0.0270772,0.1251,0,0.23272075
152,2004/1/4 4:00,0,0,0,0,0.06701885,0.01280885,0.0273413,0.13068085,0,0.23784985
153,2004/1/4 4:30,0,0,0,0,0.1027627,0.0128019,0.02973905,0.12856805,0,0.2738717
154,2004/1/4 5:00,0,0,0,0,0.1067659,0.01278105,0.0274386,0.125795,0,0.27278055
155,2004/1/4 5:30,0,0,0,0,0.10614735,0.01273935,0.02729265,0.1217223,0,0.26790165
156,2004/1/4 6:00,0,0,0,0,0.10463225,0.0127046,0.02737605,0.1308546,0,0.2755675
157,2004/1/4 6:30,0,0,0,0,0.06700495,0.0127324,0.0273969,0.12273005,0,0.2298643
158,2004/1/4 7:00,0,0,0,0,0.06651845,0.0127324,0.0276193,0.1454079,0,0.25227805
159,2004/1/4 7:30,0,0,0,0,0.06649065,0.0127741,0.0304549,0.1339265,0,0.24364615
160,2004/1/4 8:00,0,0,0,0,0.06625435,0.01275325,0.027661,0.12806765,0,0.23473625
161,2004/1/4 8:30,0,0,0,0,0.06610145,0.0128019,0.0279807,0.13404465,0,0.2409287
162,2004/1/4 9:00,0,0,0,0.0379609,0.0654134,0.01275325,0.3752305,0.09558335,0,0.5869414
163,2004/1/4 9:30,0,0,0,0.18616965,0.0651076,0.0417139,0.09494395,0.25208345,0,0.64001855
164,2004/1/4 10:00,0,0,0,0,0.06651845,0.0731557,0.03189355,0.15550625,0,0.32707395
165,2004/1/4 10:30,0,0,0,0,0.06696325,0.0638983,0.02901625,0.17375,0,0.3336278
166,2004/1/4 11:00,0,0,0,0,0.06539255,0.01875805,0.02593045,0.15465835,0,0.2647394
167,2004/1/4 11:30,0,0,0,0.016263,0.0675401,0.01879975,0.0285228,0.22358845,0,0.3547141
168,2004/1/4 12:00,0,0,0,0.0383223,0.0668173,0.03830145,0.0287035,0.0985232,0,0.27066775
169,2004/1/4 12:30,0,0,0,0,0.0659972,0.0210585,0.02836295,0.091879,0,0.20729765
170,2004/1/4 13:00,0,0,0,0,0.0659694,0.0186677,0.0285089,0.096327,0,0.209473
171,2004/1/4 13:30,0,0,0,0,0.06571225,0.01436565,0.02857145,0.11162395,0,0.2202733
172,2004/1/4 14:00,0,0,0,0,0.06555935,0.01297565,0.0324565,0.14323255,0,0.25422405
173,2004/1/4 14:30,0,0,0,0,0.06536475,0.0129826,0.0292456,0.13906255,0,0.2466555
174,2004/1/4 15:00,0,0,0,0,0.0650242,0.01293395,0.02919695,0.1376517,0,0.2448068
175,2004/1/4 15:30,0,0,0,0,0.06425275,0.01292005,0.0279251,0.13663005,0,0.24172795
176,2004/1/4 16:00,0,0,0,0,0.06387745,0.01292005,0.02818225,0.1363451,0,0.24132485
177,2004/1/4 16:30,0,0,0,0,0.0652327,0.01310075,0.03204645,0.14627665,0,0.25665655
178,2004/1/4 17:00,0,0,0,0,0.0656497,0.01298955,0.0280919,0.144004,0,0.25073515
179,2004/1/4 17:30,0,0,0,0,0.0629531,0.0128714,0.0306217,0.14553995,0,0.25198615
180,2004/1/4 18:00,0,0,0,0,0.0652744,0.01297565,0.02790425,0.15190615,0,0.25806045
181,2004/1/4 18:30,0,0,0,0,0.06557325,0.01307295,0.0283977,0.15492245,0,0.26196635
182,2004/1/4 19:00,0.0040032,0,0,0.33263395,0.06764435,0.0211419,0.028356,0.28320555,0,0.73698495
183,2004/1/4 19:30,0.01472705,0,0,0.3344618,0.06674085,0.013066,0.02804325,0.29646615,0,0.7535051
184,2004/1/4 20:00,0,0,0,0.06656015,0.06689375,0.0138305,0.0281753,0.32789405,0,0.50335375
185,2004/1/4 20:30,0,0,0,0.00652605,0.06683815,0.0580603,0.0282309,0.3846686,0,0.544324
186,2004/1/4 21:00,0.2319632,0,0,0.10881615,0.0713626,0.0718074,0.03104565,0.3238561,0,0.8388511
187,2004/1/4 21:30,0.54709705,0,0,0,0.06835325,0.0718769,0.0310526,0.3118743,0,1.0302541
188,2004/1/4 22:00,0.51008135,0,0,0,0.0672899,0.0732113,0.0279668,0.2855199,0,0.96406925
189,2004/1/4 22:30,0.4861942,0,0,0,0.0695973,0.07136955,0.02775135,0.2435975,0,0.8985099
190,2004/1/4 23:00,0.43029535,0,0,0,0.0690274,0.06928455,0.02770965,0.23292925,0,0.8292462
191,2004/1/4 23:30,0.4231994,0,0,0.1050006,0.06800575,0.07079965,0.0273413,0.20574085,0,0.90008755
192,2004/1/5 0:00,0.4407273,0,0,0.42643115,0.06964595,0.0710151,0.04437575,0.0602982,0,1.11249345
193,2004/1/5 0:30,0.29464525,0,0,0.1671197,0.06885365,0.0698475,0.027244,0.27244695,0,0.90015705
194,2004/1/5 1:00,0,0,0,0,0.07027145,0.08390735,0.0301769,0.2101124,0,0.3944681
195,2004/1/5 1:30,0,0,0,0,0.071863,0.03696705,0.02754285,0.1525108,0,0.2888837
196,2004/1/5 2:00,0,0,0,0,0.07116105,0.01311465,0.0294263,0.1263371,0,0.2400391
197,2004/1/5 2:30,0,0,0,0,0.0706815,0.0131494,0.02898845,0.1298816,0,0.24270095
198,2004/1/5 3:00,0,0,0,0,0.0698475,0.01311465,0.0280085,0.12196555,0,0.2329362
199,2004/1/5 3:30,0,0,0,0,0.06682425,0.01304515,0.0282309,0.1203045,0,0.2284048
200,2004/1/5 4:00,0,0,0,0,0.06536475,0.0129548,0.03062865,0.1378185,0,0.2467667
201,2004/1/5 4:30,0,0,0,0,0.09883595,0.01296175,0.02819615,0.12517645,0,0.2651703
202,2004/1/5 5:00,0,0,0,0,0.09944755,0.01290615,0.0282726,0.1286445,0,0.2692708
203,2004/1/5 5:30,0,0,0,0,0.11294445,0.0129131,0.03068425,0.11978325,0,0.27632505
204,2004/1/5 6:00,0,0,0,0,0.08286485,0.01298955,0.02832125,0.12324435,0,0.24742
205,2004/1/5 6:30,0,0,0,0,0.07367,0.01292005,0.03104565,0.1271711,0,0.2448068
206,2004/1/5 7:00,0,0,0,0,0.07021585,0.0129409,0.0314696,0.1307156,0,0.24534195
207,2004/1/5 7:30,0,0,0,0,0.0675401,0.0131077,0.0286479,0.12459265,0,0.23388835
208,2004/1/5 8:00,0,0,0,0,0.0653717,0.0132884,0.0666227,0.1445878,0,0.2898706
209,2004/1/5 8:30,0.26317565,0,0,0.0177364,0.0654412,0.04747545,0.03124025,0.22698005,0,0.652049
210,2004/1/5 9:00,0,0,0,0,0.0645099,0.04134555,0.04226295,0.12769235,0,0.27581075
211,2004/1/5 9:30,0,0,0,0.071307,0.064774,0.04552945,0.02597215,0.1239602,0,0.3315428
212,2004/1/5 10:00,0,0,0,0,0.0645516,0.01328145,0.03582725,0.22945425,0,0.34311455
213,2004/1/5 10:30,0,0,0,0,0.06436395,0.0132884,0.02943325,0.10331175,0,0.21039735
214,2004/1/5 11:00,0,0,0,0.0482608,0.063801,0.0164159,0.02680615,0.2019948,0,0.35727865
215,2004/1/5 11:30,0,0,0,0,0.06471145,0.03659175,0.0294958,0.15007135,0,0.28087035
216,2004/1/5 12:00,0,0,0,0,0.0650937,0.01342045,0.03267195,0.10267235,0,0.21385845
217,2004/1/5 12:30,0,0,0,0,0.0644543,0.01329535,0.029468,0.0959795,0,0.20319715
218,2004/1/5 13:00,0,0,0,0,0.0641763,0.01323975,0.0293707,0.1017897,0,0.20857645
219,2004/1/5 13:30,0,0,0,0,0.0640512,0.01323975,0.02919695,0.0963687,0,0.2028566
220,2004/1/5 14:00,0,0,0,0,0.06415545,0.01326755,0.0292873,0.1002051,0,0.2069154
221,2004/1/5 14:30,0,0,0,0,0.0644126,0.0133023,0.0290927,0.0892658,0,0.1960734
222,2004/1/5 15:00,0,0,0,0,0.06455855,0.01330925,0.0322341,0.10042055,0,0.21052245
223,2004/1/5 15:30,0,0,0,0,0.06405815,0.01323975,0.02891895,0.0988985,0,0.20511535
224,2004/1/5 16:00,0,0,0,0,0.06485045,0.01342045,0.0288425,0.0906836,0,0.197797
225,2004/1/5 16:30,0,0,0,0,0.064357,0.01325365,0.0302742,0.1011781,0,0.20906295
226,2004/1/5 17:00,0,0,0,0,0.06414155,0.01325365,0.0315669,0.10365925,0,0.21262135
227,2004/1/5 17:30,0,0,0,0,0.06421105,0.0131633,0.02876605,0.10791265,0,0.21405305
228,2004/1/5 18:00,0,0,0,0,0.0648296,0.0134135,0.03193525,0.1066825,0,0.21686085
229,2004/1/5 18:30,0,0,0,0,0.06391915,0.0401849,0.02897455,0.2508811,0,0.3839597
230,2004/1/5 19:00,0,0,0,0,0.06398865,0.0183341,0.0288147,0.288981,0,0.40011845
231,2004/1/5 19:30,0,0,0,0,0.0646489,0.0134691,0.02907185,0.2983496,0,0.40553945
232,2004/1/5 20:00,0,0,0,0.23807225,0.06497555,0.02074575,0.02940545,0.3401886,0,0.6933876
233,2004/1/5 20:30,0.01472705,0,0,0.08546415,0.06436395,0.01332315,0.02903015,0.3304586,0,0.53736705
234,2004/1/5 21:00,0.6664216,0,0,0.00451055,0.06333535,0.06967375,0.03486815,0.30365245,0,1.14246185
235,2004/1/5 21:30,0.6404703,0,0,0.0266185,0.0640512,0.0575182,0.0313862,0.3709076,0,1.190952
236,2004/1/5 22:00,0.61403945,0,0,0.13378055,0.06471145,0.07288465,0.0288425,0.31609295,0,1.23035155
237,2004/1/5 22:30,0.3847937,0,0,0,0.0652744,0.07299585,0.0284811,0.26366215,0,0.8152072
238,2004/1/5 23:00,0.477882,0,0,0,0.06439175,0.0725024,0.04647465,0.2084027,0,0.8696535
239,2004/1/5 23:30,0.4633982,0,0,0,0.06478095,0.0626473,0.04823995,0.28046725,0,0.91953365
240,2004/1/6 0:00,0.47378845,0,0,0,0.0653161,0.06323805,0.02815445,0.19731745,0,0.8278145
241,2004/1/6 0:30,0.29518735,0,0,0,0.06589295,0.0270633,0.02686175,0.16999005,0,0.5849954
242,2004/1/6 1:00,0,0,0,0,0.0654968,0.01318415,0.0272857,0.1301596,0,0.23612625
243,2004/1/6 1:30,0,0,0,0,0.06560105,0.01317025,0.031136,0.12906845,0,0.23897575
244,2004/1/6 2:00,0,0,0,0,0.06551765,0.01323975,0.02916915,0.1298816,0,0.23780815
245,2004/1/6 2:30,0,0,0,0,0.0655941,0.0132606,0.03192135,0.13104225,0,0.2418183
246,2004/1/6 3:00,0,0,0,0,0.06494775,0.0132606,0.0293985,0.1244745,0,0.23208135
247,2004/1/6 3:30,0,0,0,0,0.0647323,0.0131911,0.03197695,0.1373181,0,0.24721845
248,2004/1/6 4:00,0,0,0,0,0.064774,0.013205,0.02965565,0.1260313,0,0.23366595
249,2004/1/6 4:30,0,0,0,0,0.06435005,0.01317025,0.02975295,0.1305488,0,0.23782205
250,2004/1/6 5:00,0,0,0,0,0.0642458,0.01314245,0.03225495,0.1258367,0,0.2354799
