,DATE,ígó‚ñ[ä∑ãC[kW*min],ããìí[kW*30min],è∆ñæ[kW*30min],ê~ñ[[kW*30min],ó‚ë†å…[kW*30min],å‚äyèÓïÒ[kW*30min],â∆éñâqê∂[kW*30min],ÇªÇÃëº[kW*30min],î≠ê∂ÉGÉlÉãÉMÅ[[kW*30min],çáåv[kW*30min]
35,2004/1/1 17:30,0.7759675,0,0,0,0.04933805,0.13172335,0.0182646,0.593947,0,1.5692405
36,2004/1/1 18:00,0.44580775,0,0,0,0.0502068,0.1201377,0.02119055,0.54851485,0,1.18585765
37,2004/1/1 18:30,0.3798175,0,0,0,0.04016405,0.1218891,0.0246447,0.41404625,0,0.9805616
38,2004/1/1 19:00,0.3191023,0,0,0,0.03967755,0.11868515,0.02124615,0.19175745,0,0.6904686
39,2004/1/1 19:30,0.34695095,0,0,0,0.0390451,0.1180944,0.0209195,0.23073305,0,0.755743
40,2004/1/1 20:00,0.3519619,0,0,0,0.04368075,0.10313105,0.0262293,0.23967075,0,0.76467375
41,2004/1/1 20:30,0.3682944,0,0,0,0.04817045,0.05646875,0.02224695,0.3549782,0,0.85015875
42,2004/1/1 21:00,0.38224305,0,0,0,0.04988015,0.0564201,0.0183897,0.35462375,0,0.86155675
43,2004/1/1 21:30,0.3397021,0,0,0,0.0479272,0.08995385,0.03062865,0.34443505,0,0.85264685
44,2004/1/1 22:00,0.29386685,0,0,0,0.04840675,0.12598265,0.0540571,0.32430785,0,0.8466212
45,2004/1/1 22:30,0.472739,0,0,0,0.03877405,0.12519035,0.0496369,0.28277465,0,0.96911495
46,2004/1/1 23:00,0.37518185,0,0,0.66613665,0.03757865,0.12542665,0.02658375,0.07544225,0,1.3063498
47,2004/1/1 23:30,0.34889,0,0,0,0.0371547,0.12427295,0.0211002,0.25147185,0,0.7828897
48,2004/1/2 0:00,0.27396205,0,0,0,0.0445356,0.10510485,0.0243806,0.63463925,0,1.08262235
49,2004/1/2 0:30,0.004448,0,0,0,0.04862915,0.0561699,0.01835495,0.6840051,0,0.8116071
50,2004/1/2 1:00,0.0044619,0,0,0,0.04673875,0.0561699,0.02397055,0.4150679,0,0.546409
51,2004/1/2 1:30,0.0044619,0,0,0,0.0496369,0.056156,0.0211975,0.26457955,0,0.39603185
52,2004/1/2 2:00,0.0044897,0,0,0,0.0401154,0.05621855,0.021545,0.2477258,0,0.37009445
53,2004/1/2 2:30,0.0044897,0,0,0,0.03711995,0.05631585,0.02151025,0.2181744,0,0.33761015
54,2004/1/2 3:00,0.0044758,0,0,0,0.03582725,0.0563089,0.0243806,0.20447595,0,0.3254685
55,2004/1/2 3:30,0.00449665,0,0,0,0.04030305,0.05635755,0.0217396,0.20321105,0,0.3261079
56,2004/1/2 4:00,0.0044897,0,0,0,0.07328775,0.0563367,0.02184385,0.2000488,0,0.3560068
57,2004/1/2 4:30,0.0044897,0,0,0,0.08900865,0.0563784,0.02195505,0.19688655,0,0.36871835
58,2004/1/2 5:00,0.00449665,0,0,0,0.08543635,0.05644095,0.0248115,0.1974217,0,0.36860715
59,2004/1/2 5:30,0.00449665,0,0,0,0.0454669,0.05649655,0.0224068,0.2014249,0,0.3302918
60,2004/1/2 6:00,0.00449665,0,0,0,0.0489975,0.056434,0.0220871,0.19949975,0,0.331515
61,2004/1/2 6:30,0.46500365,0,0,0,0.0478994,0.0563645,0.0251173,0.19200765,0,0.7863925
62,2004/1/2 7:00,0.9404601,0,0,0,0.04511245,0.05680235,0.022518,0.1882199,0,1.2531128
63,2004/1/2 7:30,0.75536075,0,0,0,0.0459951,0.05631585,0.0225875,0.18815735,0,1.06841655
64,2004/1/2 8:00,0.05177055,0,0,0,0.0387393,0.05649655,0.0253953,0.19227175,0,0.36467345
65,2004/1/2 8:30,0.0044758,0,0,0,0.03518785,0.0563506,0.02278905,0.1806722,0,0.2994755
66,2004/1/2 9:00,0.0044619,0,0,0,0.0342913,0.0978282,0.0268826,0.20814555,0,0.37160955
67,2004/1/2 9:30,0.00451055,0,0,0,0.0414915,0.0885569,0.0254926,0.22221235,0,0.3822639
68,2004/1/2 10:00,0.7051331,0,0,0.62791165,0.0530563,0.12389765,0.0225597,0.0153595,0,1.5479179
69,2004/1/2 10:30,0.547243,0,0,0.0092574,0.04832335,0.1213609,0.02590265,0.22097525,0,0.97306255
70,2004/1/2 11:00,0.3219796,0,0,0,0.0514995,0.1218613,0.02296975,0.1596693,0,0.67797945
71,2004/1/2 11:30,0.00449665,0,0,0,0.0795636,0.12036705,0.0224763,0.1889427,0,0.4158463
72,2004/1/2 12:00,0.0047121,0,0,0,0.05013035,0.1081003,0.02670885,0.2465026,0,0.4361542
73,2004/1/2 12:30,0.0046426,0,0,0,0.0684158,0.11544645,0.0220454,0.176252,0,0.38680225
74,2004/1/2 13:00,0.0044619,0,0,0,0.04901835,0.084929,0.02202455,0.16997615,0,0.33040995
75,2004/1/2 13:30,0.0044619,0,0,0,0.04156795,0.08511665,0.02164925,0.16915605,0,0.3219518
76,2004/1/2 14:00,0.0044619,0,0,0,0.0422699,0.08617305,0.02131565,0.17076845,0,0.32498895
77,2004/1/2 14:30,0.0044619,0,0,0,0.0424089,0.08504715,0.0242555,0.1701777,0,0.32635115
78,2004/1/2 15:00,0.00446885,0,0,0,0.0422004,0.07631795,0.0207666,0.16203925,0,0.30579305
79,2004/1/2 15:30,0.0044758,0,0,0,0.04237415,0.07427465,0.02574975,0.1587797,0,0.30565405
80,2004/1/2 16:00,0.0044619,0,0,0,0.04224905,0.05717765,0.01770165,0.15905075,0,0.280641
81,2004/1/2 16:30,0.004448,0,0,0,0.04162355,0.03336,0.023352,0.17397935,0,0.2767629
82,2004/1/2 17:00,0.00455225,0,0,0,0.0448414,0.0334156,0.0382528,0.2891756,0,0.41023765
83,2004/1/2 17:30,0.00451055,0,0,0,0.0454808,0.03346425,0.0418946,0.31259015,0,0.43794035
84,2004/1/2 18:00,0.37028905,0,0,0,0.0452862,0.0334573,0.0305661,0.30659925,0,0.7861979
85,2004/1/2 18:30,0.41924485,0,0,0.43896895,0.0481357,0.0334573,0.0201272,0.2921363,0,1.2520703
86,2004/1/2 19:00,0.29870405,0,0,0.1387637,0.04911565,0.08018215,0.02007855,0.3428435,0,0.9296876
87,2004/1/2 19:30,0.33211965,0,0,0.00584495,0.04836505,0.10263065,0.02035655,0.64999875,0,1.1593156
88,2004/1/2 20:00,0.31553,0,0,0.00077145,0.0542517,0.10119895,0.0203079,0.6748033,0,1.1668633
89,2004/1/2 20:30,0.33300925,0,0,0.00077145,0.0833305,0.1018314,0.0246586,0.54989095,0,1.09349215
90,2004/1/2 21:00,0.3008933,0,0,0.00077145,0.08725725,0.09962825,0.0219759,0.3819859,0,0.89251205
91,2004/1/2 21:30,0.29565995,0,0,0.12854025,0.08668735,0.09663975,0.019599,0.56255385,0,1.18968015
92,2004/1/2 22:00,0.0320951,0,0,0.1191647,0.0448136,0.1000105,0.02162145,0.63145615,0,0.9491615
93,2004/1/2 22:30,0.00480245,0,0,0.0007645,0.0520694,0.0991904,0.04801755,0.6438341,0,0.8486784
94,2004/1/2 23:00,0.09634785,0,0,0.0007645,0.0515134,0.10012865,0.05354975,0.57795505,0,0.8802592
95,2004/1/2 23:30,0.5048063,0,0,0.0007506,0.05056125,0.10162985,0.02524935,0.4346669,0,1.11766425
96,2004/1/3 0:00,0.3698651,0,0,0.0007645,0.04992185,0.0986483,0.0202523,0.35726475,0,0.8967168
97,2004/1/3 0:30,0.41236435,0,0,0.00077145,0.0502207,0.095354,0.3359352,0.3418288,0,1.2364745
98,2004/1/3 1:00,0.33527495,0,0,0.00077145,0.0455086,0.089655,0.34141875,0.33313435,0,1.1457631
99,2004/1/3 1:30,0.38143685,0,0,0.00077145,0.04297185,0.0333183,0.3358518,0.2072351,0,1.00158535
100,2004/1/3 2:00,0.41133575,0,0,0.0007645,0.04255485,0.03332525,0.3420234,0.21623535,0,1.0462391
101,2004/1/3 2:30,0.3326131,0,0,0.00077145,0.0421031,0.03332525,0.33545565,0.20309985,0,0.9473684
102,2004/1/3 3:00,0.41596445,0,0,0.00077145,0.0418529,0.0322897,0.22778625,0.175279,0,0.89394375
103,2004/1/3 3:30,0.41645095,0,0,0.0007645,0.0418946,0.0267575,0.0267714,0.1235988,0,0.63623775
104,2004/1/3 4:00,0.33994535,0,0,0.00077145,0.04223515,0.02676445,0.0276193,0.10454885,0,0.54188455
105,2004/1/3 4:30,0.4388786,0,0,0.00077145,0.04723915,0.02679225,0.02417905,0.1172882,0,0.6551487
106,2004/1/3 5:00,0.39368275,0,0,0.00077145,0.0473017,0.02680615,0.02429025,0.1104772,0,0.6033295
107,2004/1/3 5:30,0.4435768,0,0,0.00077145,0.04678045,0.0268548,0.02374815,0.11682255,0,0.6585542
108,2004/1/3 6:00,0.45863745,0,0,0.00077145,0.04639125,0.026827,0.03112905,0.10984475,0,0.67360095
109,2004/1/3 6:30,0.4386423,0,0,0.0007645,0.0460229,0.026827,0.0209056,0.1125344,0,0.6456967
110,2004/1/3 7:00,0.46426,0,0,0.0007645,0.04616885,0.02722315,0.0238524,0.1014422,0,0.6637111
111,2004/1/3 7:30,0.50044865,0,0,0.00077145,0.04621055,0.02679225,0.02415125,0.1121452,0,0.71051935
112,2004/1/3 8:00,0.01159955,0,0,0.00077145,0.0455086,0.02691735,0.0271745,0.09700115,0,0.2089726
113,2004/1/3 8:30,0.0045036,0,0,0.00077145,0.0414359,0.06227895,0.02823785,0.10613345,0,0.2433612
114,2004/1/3 9:00,0.0046148,0,0,0.29457575,0.04337495,0.0830664,0.0212392,0.48775795,0,0.93462905
115,2004/1/3 9:30,0.00526115,0,0,0.11522405,0.0386559,0.05851205,0.0242555,0.7283322,0,0.97024085
116,2004/1/3 10:00,0.00464955,0,0,0.0007367,0.0377385,0.089794,0.02711195,0.69189335,0,0.85192405
117,2004/1/3 10:30,0.0045036,0,0,0.0007506,0.0373493,0.03381175,0.0259096,0.32831105,0,0.4306359
118,2004/1/3 11:00,0.004726,0,0,0.0007645,0.0381555,0.02670885,0.0233381,0.0743372,0,0.16803015
119,2004/1/3 11:30,0.00473295,0,0,0.00077145,0.03839875,0.0267297,0.02160755,0.0720159,0,0.1642563
120,2004/1/3 12:00,0.00449665,0,0,0.0007645,0.0386003,0.02720925,0.02135735,0.0615353,0,0.15396335
121,2004/1/3 12:30,0.0045036,0,0,0.0007645,0.03881575,0.02676445,0.02427635,0.06172295,0,0.1568476
122,2004/1/3 13:00,0.00449665,0,0,0.0007645,0.0761581,0.02679225,0.02127395,0.06211215,0,0.1915976
123,2004/1/3 13:30,0.0045036,0,0,0.00077145,0.09153845,0.026827,0.02107935,0.05997155,0,0.2046914
124,2004/1/3 14:00,0.00449665,0,0,0.0007645,0.08278145,0.02677835,0.02080135,0.06140325,0,0.19702555
125,2004/1/3 14:30,0.0045036,0,0,0.0007645,0.04741985,0.026827,0.0235883,0.06073605,0,0.1638393
126,2004/1/3 15:00,0.0045036,0,0,0.00077145,0.0434653,0.02679225,0.0204747,0.0598117,0,0.155819
127,2004/1/3 15:30,0.00449665,0,0,0.0007645,0.04212395,0.02676445,0.02035655,0.05977695,0,0.15428305
128,2004/1/3 16:00,0.00449665,0,0,0.00077145,0.0412413,0.0267297,0.0173055,0.0599785,0,0.1505231
129,2004/1/3 16:30,0.0044758,0,0,0.0007506,0.04031695,0.02665325,0.0199604,0.0597561,0,0.1519131
130,2004/1/3 17:00,0.0045036,0,0,0.0007645,0.0402683,0.02673665,0.0215589,0.0658026,0,0.15963455
131,2004/1/3 17:30,0.0045036,0,0,0.00077145,0.040171,0.0268131,0.02099595,0.07007685,0,0.16333195
132,2004/1/3 18:00,0.38409175,0,0,0.0007645,0.04205445,0.0267853,0.020155,0.0697363,0,0.5435873
133,2004/1/3 18:30,0.45227125,0,0,0.0007645,0.04181815,0.02677835,0.0200021,0.06942355,0,0.6110579
134,2004/1/3 19:00,0.36212975,0,0,0.00077145,0.0417973,0.02720925,0.0200438,0.06839495,0,0.5203465
135,2004/1/3 19:30,0.3634711,0,0,0.0007645,0.04463985,0.02680615,0.0202662,0.06614315,0,0.52209095
136,2004/1/3 20:00,0.330959,0,0,0.00077145,0.04252705,0.02684785,0.0174028,0.0661501,0,0.48465825
137,2004/1/3 20:30,0.3636657,0,0,0.00077145,0.04256875,0.02688955,0.02308095,0.0693749,0,0.5263513
138,2004/1/3 21:00,0.2958893,0,0,0.00077145,0.04455645,0.02686175,0.0203496,0.06886755,0,0.4572961
139,2004/1/3 21:30,0.3902425,0,0,0.0007645,0.0430066,0.026827,0.02043995,0.0683324,0,0.54961295
140,2004/1/3 22:00,0.0172777,0,0,0.0007645,0.0479411,0.0449248,0.02052335,0.16719615,0,0.2986276
141,2004/1/3 22:30,0.4880012,0,0,0.0007645,0.04035865,0.0944227,0.0241582,0.39137535,0,1.0390806
142,2004/1/3 23:00,0.3369638,0,0,0.0007506,0.04489005,0.0921709,0.05259065,0.49905865,0,1.02642465
143,2004/1/3 23:30,0.4550582,0,0,0.0007645,0.039337,0.09252535,0.04619665,0.39607355,0,1.02995525
144,2004/1/4 0:00,0.31592615,0,0,0.0007506,0.04013625,0.09030135,0.0334851,0.32569785,0,0.8062973
145,2004/1/4 0:30,0.175418,0,0,0.0007645,0.04010845,0.07648475,0.02169095,0.2161172,0,0.53058385
146,2004/1/4 1:00,0.0045036,0,0,0.00077145,0.04009455,0.02665325,0.0180839,0.1650903,0,0.25519705
147,2004/1/4 1:30,0.0045036,0,0,0.0007645,0.0393648,0.02675055,0.02105155,0.12442585,0,0.21686085
148,2004/1/4 2:00,0.00451055,0,0,0.00077145,0.0391146,0.02676445,0.02114885,0.12039485,0,0.21270475
149,2004/1/4 2:30,0.00451055,0,0,0.00077145,0.0385586,0.0267853,0.0241999,0.12927695,0,0.22410275
150,2004/1/4 3:00,0.00451055,0,0,0.00077145,0.03839875,0.02676445,0.0216145,0.124405,0,0.2164647
151,2004/1/4 3:30,0.0045175,0,0,0.0007784,0.03949685,0.02683395,0.02171875,0.13250175,0,0.2258472
152,2004/1/4 4:00,0.0045175,0,0,0.00077145,0.042256,0.0268409,0.0218369,0.12979125,0,0.226014
153,2004/1/4 4:30,0.0045314,0,0,0.0007784,0.0423255,0.0268548,0.0245891,0.1262259,0,0.2253051
154,2004/1/4 5:00,0.0045175,0,0,0.00077145,0.04141505,0.0268687,0.02198285,0.06900655,0,0.1645621
155,2004/1/4 5:30,0.0045175,0,0,0.0007784,0.04173475,0.02691735,0.0224068,0.06797795,0,0.16433275
156,2004/1/4 6:00,0.0076033,0,0,0.00077145,0.04066445,0.0269521,0.02502,0.0783543,0,0.1793656
157,2004/1/4 6:30,0.46264065,0,0,0.0007645,0.04154015,0.0268687,0.0224068,0.0947146,0,0.6489354
158,2004/1/4 7:00,0.98282035,0,0,0.00077145,0.05095045,0.02726485,0.02495745,0.0923655,0,1.17913005
159,2004/1/4 7:30,0.7878381,0,0,0.0007645,0.08286485,0.026827,0.0252563,0.0739202,0,0.99747095
160,2004/1/4 8:00,0.05771975,0,0,0.0007784,0.0869445,0.02697295,0.02317825,0.05972135,0,0.2553152
161,2004/1/4 8:30,0.59688685,0,0,0.00077145,0.0509713,0.06255695,0.03197695,0.0611044,0,0.8042679
162,2004/1/4 9:00,0.6968348,0,0,0.4435073,0.0468291,0.0886403,0.02060675,0.12003345,0,1.4164517
163,2004/1/4 9:30,0.5079338,0,0,0.4363488,0.04904615,0.0429927,0.02844635,0.0909477,0,1.1557155
164,2004/1/4 10:00,0.3901035,0,0,0.0867916,0.0431873,0.02715365,0.0334156,0.31393845,0,0.8945901
165,2004/1/4 10:30,0.38313265,0,0,0.0007367,0.04256875,0.03464575,0.05277135,0.6725793,0,1.1864345
166,2004/1/4 11:00,0.1142997,0,0,0.0007367,0.04262435,0.0828579,0.0461758,0.8645939,0,1.15128835
167,2004/1/4 11:30,0.00444105,0,0,0.0007506,0.0434236,0.04928245,0.0266602,0.6858955,0,0.8104534
168,2004/1/4 12:00,0.004587,0,0,0.0007506,0.0416305,0.0915732,0.0253119,0.3278315,0,0.4916847
169,2004/1/4 12:30,0.1362617,0,0,0.12210455,0.04087295,0.08920325,0.0235744,0.30561235,0,0.7176292
170,2004/1/4 13:00,0.66912515,0,0,0.03788445,0.03939955,0.0915454,0.02228865,0.247837,0,1.1080802
171,2004/1/4 13:30,0.2439172,0,0,0.0007506,0.0387393,0.0862495,0.02743165,0.2308234,0,0.62791165
172,2004/1/4 14:00,0.00445495,0,0,0.0007506,0.03887135,0.02673665,0.01946695,0.27984175,0,0.37012225
173,2004/1/4 14:30,0.00445495,0,0,0.0007645,0.0385725,0.0267297,0.02217745,0.27867415,0,0.37137325
174,2004/1/4 15:00,0.47132815,0,0,0.0007506,0.03819025,0.05450885,0.02644475,0.2788479,0,0.8700705
175,2004/1/4 15:30,0.004448,0,0,0.0007506,0.0384474,0.02668105,0.0190847,0.27708955,0,0.3665013
176,2004/1/4 16:00,0.00445495,0,0,0.0007506,0.0394899,0.02668105,0.0245752,0.2774857,0,0.3734374
177,2004/1/4 16:30,0.0044758,0,0,0.0007645,0.04256875,0.02683395,0.02171875,0.2828789,0,0.37924065
178,2004/1/4 17:00,0.0045036,0,0,0.00077145,0.042534,0.0319561,0.02252495,0.2227753,0,0.3250654
179,2004/1/4 17:30,0.2679225,0,0,0.06063875,0.0465928,0.09266435,0.02851585,0.280641,0,0.77697525
180,2004/1/4 18:00,0.620218,0,0,0.21442835,0.042117,0.0866387,0.0237273,0.53097305,0,1.5181024
181,2004/1/4 18:30,0.414498,0,0,0.36429815,0.0601036,0.0913786,0.018765,0.6102378,0,1.55928115
182,2004/1/4 19:00,0.4517083,0,0,0.0555861,0.04222125,0.0971193,0.0216006,0.4468572,0,1.11509275
183,2004/1/4 19:30,0.4089797,0,0,0.00077145,0.0525698,0.09448525,0.026549,0.7643193,0,1.3476745
184,2004/1/4 20:00,0.3973732,0,0,0.0007784,0.05834525,0.09132995,0.02757065,0.52285545,0,1.0982529
185,2004/1/4 20:30,0.43795425,0,0,0.00077145,0.05331345,0.08991215,0.0263961,0.6511316,0,1.259479
186,2004/1/4 21:00,0.4045873,0,0,0.0007784,0.04947705,0.0891546,0.05300765,0.53158465,0,1.12858965
187,2004/1/4 21:30,0.3792337,0,0,0.00077145,0.04248535,0.0951316,0.03425655,0.24593965,0,0.7978183
188,2004/1/4 22:00,0.370852,0,0,0.00077145,0.04309,0.08866115,0.02362305,0.24281215,0,0.7698098
189,2004/1/4 22:30,0.4150401,0,0,0.00077145,0.0408104,0.09102415,0.02152415,0.29485375,0,0.864024
190,2004/1/4 23:00,0.35839065,0,0,0.00077145,0.0431317,0.0858742,0.021406,0.27998075,0,0.78955475
191,2004/1/4 23:30,0.43568855,0,0,0.0007506,0.042951,0.09084345,0.0241582,0.33900015,0,0.93339195
192,2004/1/5 0:00,0.41962015,0,0,0.0007645,0.0657748,0.0990097,0.0215589,0.23634865,0,0.8430767
193,2004/1/5 0:30,0.4015988,0,0,0.00077145,0.0857908,0.09641735,0.32024905,0.22421395,0,1.1290414
194,2004/1/5 1:00,0.26007595,0,0,0.0007784,0.08686805,0.06555935,0.36817625,0.1834661,0,0.9649241
195,2004/1/5 1:30,0.00451055,0,0,0.0007784,0.0711958,0.02586095,0.36003085,0.13426705,0,0.5966436
196,2004/1/5 2:00,0.0045036,0,0,0.00077145,0.0484693,0.02584705,0.33847195,0.1139383,0,0.53200165
197,2004/1/5 2:30,0.0045175,0,0,0.0007784,0.0458005,0.02588875,0.3381453,0.1145499,0,0.52968035
198,2004/1/5 3:00,0.0045175,0,0,0.0007784,0.04508465,0.0259235,0.33805495,0.1144943,0,0.5288533
199,2004/1/5 3:30,0.0045175,0,0,0.0007923,0.0437155,0.02594435,0.33473285,0.11370895,0,0.52341145
200,2004/1/5 4:00,0.0045314,0,0,0.0007784,0.04384755,0.02593045,0.33093815,0.1098795,0,0.51590545
201,2004/1/5 4:30,0.00451055,0,0,0.0007784,0.04201275,0.02591655,0.09682045,0.13649105,0,0.30652975
202,2004/1/5 5:00,0.0045175,0,0,0.0007784,0.0431595,0.02597215,0.02526325,0.1538869,0,0.2535777
203,2004/1/5 5:30,0.0045175,0,0,0.0007784,0.04060885,0.02597215,0.025159,0.15793875,0,0.25497465
204,2004/1/5 6:00,0.00451055,0,0,0.00077145,0.04304135,0.0259513,0.0279668,0.15773025,0,0.2599717
205,2004/1/5 6:30,0.46148695,0,0,0.0007645,0.0406297,0.03382565,0.02563855,0.16834985,0,0.7306952
206,2004/1/5 7:00,0.96466695,0,0,0.00077145,0.04334715,0.09985065,0.0332071,0.24584235,0,1.38768565
207,2004/1/5 7:30,0.7742856,0,0,0.00077145,0.0436321,0.0974529,0.03021165,0.3568825,0,1.3032362
208,2004/1/5 8:00,0.06161175,0,0,0.00075755,0.04575185,0.0949787,0.02242765,0.63837835,0,0.86390585
209,2004/1/5 8:30,0.7963032,0,0,0.0007506,0.04990795,0.0963409,0.0260208,0.6744975,0,1.64382095
210,2004/1/5 9:00,0.7365332,0,0,0.00077145,0.04890715,0.09834945,0.02754285,0.3160999,0,1.228204
211,2004/1/5 9:30,0.5354697,0,0,0.0007784,0.04800365,0.09526365,0.0316364,0.1553047,0,0.8664565
212,2004/1/5 10:00,0.1806722,0,0,0.00077145,0.0397957,0.0979116,0.02287245,0.16962865,0,0.51165205
213,2004/1/5 10:30,0.0045036,0,0,0.00077145,0.0328457,0.03181015,0.0252007,0.13059745,0,0.22572905
214,2004/1/5 11:00,0.0045036,0,0,0.00077145,0.04455645,0.0318171,0.0315252,0.13239055,0,0.24556435
215,2004/1/5 11:30,0.00451055,0,0,0.0007784,0.0420475,0.031831,0.02568025,0.12958275,0,0.23443045
216,2004/1/5 12:00,0.00449665,0,0,0.0007645,0.04254095,0.0322758,0.0254787,0.1306183,0,0.2361749
217,2004/1/5 12:30,0.00451055,0,0,0.00078535,0.0428537,0.03189355,0.0283421,0.13163995,0,0.2400252
218,2004/1/5 13:00,0.0045036,0,0,0.00077145,0.0427008,0.0318449,0.02530495,0.1329674,0,0.2380931
219,2004/1/5 13:30,0.0044897,0,0,0.00077145,0.03577165,0.0317337,0.0260208,0.12954105,0,0.22832835
220,2004/1/5 14:00,0.00449665,0,0,0.00077145,0.0349724,0.03364495,0.03313065,0.13241835,0,0.23943445
221,2004/1/5 14:30,0.0045036,0,0,0.00077145,0.0349307,0.03179625,0.02196895,0.1322307,0,0.22620165
222,2004/1/5 15:00,0.0044897,0,0,0.00077145,0.03497935,0.05004,0.0248671,0.1796853,0,0.2948329
223,2004/1/5 15:30,0.0044758,0,0,0.0007645,0.04433405,0.0952289,0.0305522,0.3518229,0,0.52717835
224,2004/1/5 16:00,0.0044619,0,0,0.0007645,0.04220735,0.0954374,0.02474895,0.3493348,0,0.5169549
225,2004/1/5 16:30,0.1491748,0,0,0.0007645,0.04322205,0.09320645,0.02973905,0.37276325,0,0.6888701
226,2004/1/5 17:00,0.7961781,0,0,0.0007645,0.0548633,0.1005109,0.01911945,0.4027525,0,1.37418875
227,2004/1/5 17:30,0.4250481,0,0,0.00081315,0.08025165,0.2121835,0.02861315,0.40018795,0,1.1470975
228,2004/1/5 18:00,0.51482125,0,0,0.0484693,0.082844,0.15173935,0.02568025,0.42791845,0,1.2514726
229,2004/1/5 18:30,0.48197555,0,0,0.4982455,0.0846649,0.12185435,0.0196824,0.06991005,0,1.27633275
