コマ,電力コスト[JPY],アグリゲータの買電電力[kW・30分],アグリゲータの売電電力[kW・30分],買電電力[kW・30分],売電電力[kW・30分],一軒に供給される電力量[kW・30分],一軒から放出される電力量[kW・30分],電気料金[JPY・30min/kW],蓄電量[kWh],充電量[kW・30分],放電量[kW・30分],HP給湯機消費電力[kW・30分],充電中変数,放電中変数,売買変数,電力需要量[kW・30min],太陽光発電出力[kW・30min]
2003/4/1 0:00,-4.0258029140545174e-10,0.0,-2.0129014570272587e-10,6.644565909260305e-15,-6.928901345578173e-11,6.644565909260305e-15,-6.928901345578173e-11,6.08,3.0577442367449503,-8.102906015234767e-11,0.1752859502577415,1.0746272072424066e-10,5.4008353345125215e-11,0.9999999999459916,-6.661338147750939e-15,0.17528595,0.0
2003/4/1 0:30,-2.846298525053721e-10,0.0,-1.4231492625268606e-10,6.7833060727557405e-15,-5.21346477385843e-11,6.7833060727557405e-15,-5.21346477385843e-11,6.08,3.0232429734162873,-7.397080495268286e-11,0.06555240039121467,2.651166317665516e-10,4.9302895099856414e-11,0.9999999999506971,-6.661338147750939e-15,0.0655524,0.0
2003/4/1 1:00,-3.236107318268429e-10,0.0,-1.6180536591342144e-10,6.790081225436675e-15,-5.487326526614723e-11,6.790081225436675e-15,-5.487326526614723e-11,6.08,3.0019686575018385,-7.672530720154169e-11,0.04042120030669639,1.7507918776286275e-10,5.113875989337657e-11,0.9999999999488612,-6.661338147750939e-15,0.0404212,0.0
2003/4/1 1:30,-3.300998868804265e-10,0.0,-1.6504994344021326e-10,6.789504113937468e-15,-5.5851224923841425e-11,6.789504113937468e-15,-5.5851224923841425e-11,6.08,2.9677600258047407,-7.905143199513773e-11,0.06499640029582467,1.609337106024521e-10,5.268996350338284e-11,0.99999999994731,-6.661338147750939e-15,0.0649964,0.0
2003/4/1 2:00,-3.318733134092134e-10,0.0,-1.659366567046067e-10,6.792975611502472e-15,-5.6229747129865507e-11,6.792975611502472e-15,-5.6229747129865507e-11,6.08,2.9315102888408004,-7.938147591310053e-11,0.06887450030312414,1.6748567481588637e-10,5.291023175146847e-11,0.9999999999470898,-6.661338147750939e-15,0.0688745,0.0
2003/4/1 2:30,-4.168478728977308e-10,0.0,-2.084239364488654e-10,6.651171381122028e-15,-7.191591046081082e-11,6.651171381122028e-15,-7.191591046081082e-11,6.08,2.907792499186554,-7.586087448962796e-11,0.04506380041152416,2.6375464052708893e-10,5.056277618820104e-11,0.9999999999494372,-6.439293542825908e-15,0.0450638,0.0
2003/4/1 3:00,-3.3178646114193907e-10,0.0,-1.6589323057096953e-10,6.792437438826205e-15,-5.693484869197105e-11,6.792437438826205e-15,-5.693484869197105e-11,6.08,2.882282341172829,-7.790592877245576e-11,0.04846930029638765,1.6153691906153826e-10,5.192601904013827e-11,0.999999999948074,-6.661338147750939e-15,0.0484693,0.0
2003/4/1 3:30,-4.4148144368903467e-10,0.0,-2.2074072184451734e-10,6.629307094506317e-15,-7.577942878815441e-11,6.629307094506317e-15,-7.577942878815441e-11,6.08,2.8467422357386925,-7.584437572193487e-11,0.06752620039331851,2.4170197685960765e-10,5.055156293565233e-11,0.9999999999494484,-6.8833827526759706e-15,0.0675262,0.0
2003/4/1 4:00,-3.412728727638331e-10,0.0,-1.7063643638191655e-10,6.792881966954011e-15,-5.918673270066549e-11,6.792881966954011e-15,-5.918673270066549e-11,6.08,2.8068602093060586,-7.944530195428525e-11,0.0757758502937151,1.5515694481818461e-10,5.2952753293311616e-11,0.9999999999470472,-6.661338147750939e-15,0.07577585,0.0
2003/4/1 4:30,-0.0824306194661886,0.0,-0.0412153097330943,4.747958305288667e-14,-0.012432986590915992,4.747958305288667e-14,-0.012432986590915992,6.08,2.8120506356211292,-0.010927213336285518,3.736286478204474e-11,4.102095035319784e-10,0.0072848088908454844,0.9927151911091545,-4.218847493575595e-15,0.06871465,0.0920748503
2003/4/1 5:00,-0.3953660729045273,0.0,-0.19768303645226365,6.747109569052809e-15,-0.07047976948584489,6.747109569052809e-15,-0.07047976948584489,6.08,2.8435433160946175,-0.06630038004180813,8.811065776790447e-11,2.604522063600276e-10,0.04420025336119404,0.955799746638806,-6.661338147750939e-15,0.077145,0.21392514969999998
2003/4/1 5:30,-1.6161737766620095,0.0,-0.8080868883310047,6.469695725776971e-14,-0.26480620445563896,6.469695725776971e-14,-0.26480620445563896,6.08,2.893205801549882,-0.10455260104638048,7.936298771970656e-11,3.77409356586074e-10,0.0697017340309094,0.9302982659690906,-2.886579864025407e-15,0.0986761,0.4680349058
2003/4/1 6:00,-2.4550513881189944,0.0,-1.2275256940594972,6.738088911097157e-15,-0.4195900309917478,6.738088911097157e-15,-0.4195900309917478,6.08,2.9611270314619427,-0.14299206305345705,7.2825498068797e-11,2.2688616643912196e-10,0.09532804203562673,0.9046719579643733,-6.661338147750939e-15,0.166383,0.7289650942
2003/4/1 6:30,-0.9517050124139517,0.0,-0.47585250620697583,6.718120805948648e-15,-0.16953420323339766,6.718120805948648e-15,-0.16953420323339766,6.08,2.996554929308587,-0.07458504818951801,8.242795773875136e-11,5.993021290171336e-11,0.04972336545966749,0.9502766345403325,-6.661338147750939e-15,0.69659155,0.9407108014000001
2003/4/1 7:00,-5.512935758797061,0.0,-2.7564678793985307,3.5194331597166664e-13,-0.9115946127738179,3.5194331597166664e-13,-0.9115946127738179,14.495,3.073426998947286,-0.1618359361666503,7.688670041844411e-11,1.3556548600795936e-10,0.10789062411108896,0.892109375888911,1.63202784619898e-14,0.10985865,1.183289199
2003/4/1 7:30,-6.986768268674109,0.0,-3.4933841343370546,3.5826033428135655e-13,-1.155790966767007,3.5826033428135655e-13,-1.155790966767007,14.495,3.1532439402338754,-0.16803566595114072,7.638307207742805e-11,3.359184039315891e-09,0.1120237773007492,0.8879762226992508,1.6764367671839864e-14,0.0902666,1.414093236
2003/4/1 8:00,-8.027637838011714,0.0,-4.013818919005857,6.6568275920933136e-15,-1.3454477571157788,6.6568275920933136e-15,-1.3454477571157788,14.495,3.229064457773548,-0.15962214227462074,7.746483595228423e-11,0.009204364685156173,0.10641476151640272,0.8935852384835973,-6.661338147750939e-15,0.1136325,1.627906764
2003/4/1 8:30,-8.75022272330335,0.0,-4.375111361651675,6.667203090453811e-15,-1.4641470370393177,6.667203090453811e-15,-1.4641470370393177,14.495,3.3055563326942003,-0.16103552623462852,7.751690285076445e-11,0.016286587804686274,0.10735701748974102,0.892642982510259,-6.661338147750939e-15,0.15433865,1.795807801
2003/4/1 9:00,-10.049064834322671,0.0,-5.0245324171613355,3.5057866002546814e-13,-1.6651490307688792,3.5057866002546814e-13,-1.6651490307688792,14.495,3.3880653931662943,-0.17370328528789344,7.532375738627501e-11,0.03234778301814617,0.11580219019191806,0.8841978098080819,1.63202784619898e-14,0.0769921,1.9481921990000002
2003/4/1 9:30,-10.637437259436757,0.0,-5.318718629718378,6.695164292170804e-15,-1.779205748072445,6.695164292170804e-15,-1.779205748072445,14.495,3.463287745326288,-0.15836284673911846,7.806602166453221e-11,0.06425113826650902,0.10557523115940104,0.894424768840599,-6.661338147750939e-15,0.0654829,2.0673026329999997
2003/4/1 10:00,-10.6253811292385,0.0,-5.31269056461925,3.556561487302914e-13,-1.7615325784743157,3.556561487302914e-13,-1.7615325784743157,14.495,3.5456445094142897,-0.173382661320313,7.439723499101585e-11,0.12615612727970024,0.11558844088019737,0.8844115591198026,1.6764367671839864e-14,0.088126,2.149197367
2003/4/1 10:30,-10.183559895000556,0.0,-5.091779947500278,6.696020650571338e-15,-1.703244159167668,6.696020650571338e-15,-1.703244159167668,14.495,3.6202481882490805,-0.15706037658085872,7.813985173237579e-11,0.2477925093296183,0.10470691772056118,0.8952930822794388,-6.661338147750939e-15,0.07861145,2.186708495
2003/4/1 11:00,-8.81430241005838,0.0,-4.40715120502919,6.683767117457766e-15,-1.4731658303065922,6.683767117457766e-15,-1.4731658303065922,14.495,3.696917779464571,-0.16140966580221172,7.705322892971387e-11,0.49294600896816293,0.10760644386812979,0.8923935561318702,-6.661338147750939e-15,0.05977,2.187291505
2003/4/1 11:30,-8.565627930348,0.0,-4.282813965174,3.504622016801518e-13,-1.4171521958649544,3.504622016801518e-13,-1.4171521958649544,14.495,3.7742217436372663,-0.16274518781711358,7.682399973227615e-11,0.490335705395128,0.1084967918780646,0.8915032081219354,1.6431300764452317e-14,0.07346845,2.1437015390000003
2003/4/1 12:00,-8.304085475888403,0.0,-4.1520427379442015,3.556288113125183e-13,-1.3753072650059026,3.556288113125183e-13,-1.3753072650059026,14.495,3.8535371851817892,-0.16697987701928893,7.530956092683181e-11,0.424464619050492,0.11131991801284813,0.8886800819871519,1.6764367671839864e-14,0.1105467,2.077298461
2003/4/1 12:30,-10.296701369558608,0.0,-5.148350684779304,6.688133187636028e-15,-1.7244479133621011,6.688133187636028e-15,-1.7244479133621011,14.495,3.925403156811046,-0.15129678246451236,7.863348007015273e-11,8.252027654599938e-09,0.10086452164299675,0.8991354783570032,-6.661338147750939e-15,0.12049215,1.996236854
2003/4/1 13:00,-9.236454047179977,0.0,-4.618227023589989,6.6706431710335286e-15,-1.5474849866092932,6.6706431710335286e-15,-1.5474849866092932,14.495,3.99889575215278,-0.15472125343713145,7.771794277977968e-11,6.031258959914543e-09,0.10314750229140979,0.8968524977085902,-6.661338147750939e-15,0.1580569,1.860263146
2003/4/1 13:30,-8.276373057527799,0.0,-4.1381865287638995,3.6059061739228434e-13,-1.3673093916093786,3.6059061739228434e-13,-1.3673093916093786,14.495,4.071402091068395,-0.1526449241191638,7.789089774246105e-11,5.3497083762683806e-09,0.10176328274609814,0.8982367172539019,1.6653345369377348e-14,0.1665776,1.686531921
2003/4/1 14:00,-7.232775496123949,0.0,-3.6163877480619746,6.68210582378058e-15,-1.216197537697352,6.68210582378058e-15,-1.216197537697352,14.495,4.141853634404207,-0.14831903868803648,7.791019042127855e-11,2.692600166714454e-09,0.09887935912534673,0.9011206408746533,-6.661338147750939e-15,0.1304515,1.494968079
2003/4/1 14:30,-6.1838843155685,0.0,-3.09194215778425,2.022908323000854e-13,-1.0177472516519175,2.022908323000854e-13,-1.0177472516519175,14.495,4.208617095694589,-0.14055465543542714,7.87295990679495e-11,1.991583862642146e-09,0.09370310362360679,0.9062968963763932,6.439293542825908e-15,0.14734695,1.305648859
2003/4/1 15:00,-4.962129815383374,0.0,-2.481064907691687,6.70558532158952e-15,-0.8357808543403009,6.70558532158952e-15,-0.8357808543403009,14.495,4.2794194014100375,-0.14905748580296865,7.782716541680309e-11,9.34571621733829e-10,0.09937165720196761,0.9006283427980324,-6.661338147750939e-15,0.0855128,1.0703511410000002
2003/4/1 15:30,-3.9447686546720315,0.0,-1.9723843273360158,1.5653062485864814e-13,-0.6420556423524177,1.5653062485864814e-13,-0.6420556423524177,14.495,4.3445278269718095,-0.13707036969147518,7.919935134731188e-11,8.354663037068903e-10,0.09138024646097187,0.9086197535390281,3.552713678800501e-15,0.0582132,0.8373392128
2003/4/1 16:00,-1.3890134199856126,0.0,-0.6945067099928063,6.745760652256351e-15,-0.24513557624525528,6.745760652256351e-15,-0.24513557624525528,14.495,4.391272035725071,-0.09840886061039464,6.969650755700048e-11,4.1401732806375013e-10,0.06560590707358471,0.9343940929264153,-6.661338147750939e-15,0.24111635,0.5846607871999999
2003/4/1 16:30,-1.0790165250921382,0.0,-0.5395082625460691,4.0407099194700666e-14,-0.17384608439885746,4.0407099194700666e-14,-0.17384608439885746,14.495,4.420136348761513,-0.060766974933125995,1.0790021376440582e-10,4.759583212373274e-10,0.040511316622072635,0.9594886833779274,-4.440892098500626e-15,0.1182751,0.35288815970000004
2003/4/1 17:00,-0.06449768097211579,0.0,-0.032248840486057896,6.7810011586197965e-15,-0.011975181768131914,6.7810011586197965e-15,-0.011975181768131914,14.495,4.424656001441111,-0.00951505833328404,5.454810188383374e-11,2.5301837153427176e-10,0.0063433722221781785,0.9936566277778218,-6.661338147750939e-15,0.1521216,0.17361184030000001
2003/4/1 17:30,-3.719996318853425e-10,0.0,-1.8599981594267124e-10,6.787298765140788e-15,-6.78473695971407e-11,6.787298765140788e-15,-6.78473695971407e-11,14.495,4.345240517989251,-7.096313714445368e-11,0.15088941862257008,1.9376706451228614e-10,4.7298054361988306e-11,0.999999999952702,-6.661338147750939e-15,0.17081015,0.019920731709999997
2003/4/1 18:00,-5.796648016795951e-10,0.0,-2.8983240083979756e-10,6.769875956866123e-15,-9.97423378610987e-11,6.769875956866123e-15,-9.97423378610987e-11,14.495,4.260068632765197,-7.962648690908572e-11,0.1618265819975491,1.1132134487535128e-10,5.3073101469180983e-11,0.9999999999469269,-6.661338147750939e-15,0.16890585,0.007079268293
2003/4/1 18:30,-3.4713471946676066e-10,0.0,-1.7356735973338033e-10,6.78548271603287e-15,-6.419476533401428e-11,6.78548271603287e-15,-6.419476533401428e-11,14.495,4.154326211562144,-7.531806451886468e-11,0.2009106003537591,2.1425372286400005e-10,5.020073245987078e-11,0.9999999999497993,-6.661338147750939e-15,0.2009106,0.0
2003/4/1 19:00,-5.405191232663823e-10,0.0,-2.7025956163319115e-10,6.671626644366133e-15,-9.490763553647868e-11,6.671626644366133e-15,-9.490763553647868e-11,14.495,4.060193948284458,-7.96917381307704e-11,0.17885130029952925,1.250102680739834e-10,5.311673323404875e-11,0.9999999999468833,-6.661338147750939e-15,0.1788513,0.0
2003/4/1 19:30,-5.357418421566704e-10,0.0,-2.678709210783352e-10,6.715781897881928e-15,-9.418702280763673e-11,6.715781897881928e-15,-9.418702280763673e-11,14.495,3.9922924481679107,-7.948003913959691e-11,0.12901285029317222,1.1952057955071787e-10,5.297573490992136e-11,0.9999999999470243,-6.661338147750939e-15,0.12901285,0.0
2003/4/1 20:00,-3.471096530559782e-10,0.0,-1.735548265279891e-10,6.742642721799697e-15,-6.203856821657085e-11,6.742642721799697e-15,-6.203856821657085e-11,14.495,3.9193320796482816,-7.958677403053102e-11,0.13862470025910809,1.17490209689263e-10,5.304734429500968e-11,0.9999999999469527,-6.661338147750939e-15,0.1386247,0.0
2003/4/1 20:30,-3.48985299754237e-10,0.0,-1.744926498771185e-10,6.744345627812186e-15,-6.21584547288849e-11,6.744345627812186e-15,-6.21584547288849e-11,14.495,3.8673021848171487,-7.934561399068264e-11,0.09885680025075254,1.0922145192843295e-10,5.288580684492672e-11,0.9999999999471142,-6.661338147750939e-15,0.0988568,0.0
2003/4/1 21:00,-5.099185933558072e-10,0.0,-2.549592966779036e-10,6.509832191242521e-15,-8.896634388381335e-11,6.509832191242521e-15,-8.896634388381335e-11,14.495,3.8032122110253663,-8.010503262656607e-11,0.12177095027669177,1.0761161726844585e-10,5.339251263336564e-11,0.9999999999466075,-6.661338147750939e-15,0.12177095,0.0
2003/4/1 21:30,-3.5391643775405597e-10,0.0,-1.7695821887702798e-10,6.744318110427725e-15,-6.265808313934315e-11,6.744318110427725e-15,-6.265808313934315e-11,14.495,3.7450992372473477,-7.954372307034507e-11,0.11041465025001374,1.0775791278633252e-10,5.3017590317949725e-11,0.9999999999469824,-6.661338147750939e-15,0.11041465,0.0
2003/4/1 22:00,-3.6209905607102875e-10,0.0,-1.8104952803551438e-10,6.740857470396668e-15,-6.438198879793877e-11,6.740857470396668e-15,-6.438198879793877e-11,14.495,3.691884184525029,-7.969578185940344e-11,0.10110860024433911,1.003313811176619e-10,5.311928674700539e-11,0.9999999999468807,-6.661338147750939e-15,0.1011086,0.0
2003/4/1 22:30,-5.266205310007592e-10,0.0,-2.633102655003796e-10,6.750805319443629e-15,-9.263852901717674e-11,6.750805319443629e-15,-9.263852901717674e-11,14.495,3.594949973890924,-8.03796099230505e-11,0.18417500027734995,1.0422840502836232e-10,5.3575477387823867e-11,0.9999999999464245,-6.661338147750939e-15,0.184175,0.0
2003/4/1 23:00,-3.276043098218823e-10,0.0,-1.6380215491094116e-10,6.792651433358729e-15,-6.034499938004732e-11,6.792651433358729e-15,-6.034499938004732e-11,14.495,3.3812191843055235,-7.74864631022514e-11,0.4060885002822019,1.4437784175318148e-10,5.164657590484012e-11,0.9999999999483534,-6.661338147750939e-15,0.4060885,0.0
