コマ,電力コスト[JPY],アグリゲータの買電電力[kW・30分],アグリゲータの売電電力[kW・30分],買電電力[kW・30分],売電電力[kW・30分],一軒に供給される電力量[kW・30分],一軒から放出される電力量[kW・30分],電気料金[JPY・30min/kW],蓄電量[kWh],充電量[kW・30分],放電量[kW・30分],HP給湯機消費電力[kW・30分],充電中変数,放電中変数,売買変数,電力需要量[kW・30min],太陽光発電出力[kW・30min]
2003/4/1 11:30,-8.565627930348,0.0,-4.282813965174,3.506041104525132e-13,-1.4369496799844976,3.506041104525132e-13,-1.4369496799844976,14.495,3.778025997885501,-0.14294770382668273,7.92957422725691e-11,0.4903357052684601,0.0952984692177774,0.9047015307822226,1.6209256159527285e-14,0.07346845,2.1437015390000003
2003/4/1 12:00,-8.304085475888403,0.0,-4.1520427379442015,3.557443328040847e-13,-1.3907773137731032,3.557443328040847e-13,-1.3907773137731032,14.495,3.8499931639780227,-0.15150982343982017,7.860972216583305e-11,0.4244646238660403,0.10100654895986894,0.8989934510401311,1.6653345369377348e-14,0.1105467,2.077298461
2003/4/1 12:30,-10.296701369558608,0.0,-5.148350684779304,6.726181325976549e-15,-1.709875825451405,6.726181325976549e-15,-1.709875825451405,14.495,3.9287808773371795,-0.1658688703146907,7.66449520887367e-11,8.310556570162551e-09,0.11057924687644971,0.8894207531235503,-6.661338147750939e-15,0.12049215,1.996236854
2003/4/1 13:00,-9.236454047179977,0.0,-4.618227023589989,6.738833770171699e-15,-1.532983292654348,6.738833770171699e-15,-1.532983292654348,14.495,4.009161777286079,-0.1692229473432185,7.435368481164687e-11,6.07681279077734e-09,0.11281529822880088,0.8871847017711991,-6.661338147750939e-15,0.1580569,1.860263146
2003/4/1 13:30,-8.276373057527799,0.0,-4.1381865287638995,3.606326874730534e-13,-1.390958282435777,3.606326874730534e-13,-1.390958282435777,14.495,4.070434893063259,-0.1289960333042377,8.042533668541018e-11,5.340791423768161e-09,0.08599735553614751,0.9140026444638525,1.709743457922741e-14,0.1665776,1.686531921
2003/4/1 14:00,-7.232775496123949,0.0,-3.6163877480619746,6.732968536947486e-15,-1.1966848026146917,6.732968536947486e-15,-1.1966848026146917,14.495,4.150154985559235,-0.16783177375802877,7.426741763811157e-11,2.701548407526557e-09,0.11188784917200822,0.8881121508279918,-6.661338147750939e-15,0.1304515,1.494968079
2003/4/1 14:30,-6.1838843155685,0.0,-3.09194215778425,2.0244969381541496e-13,-1.0411135013231703,2.0244969381541496e-13,-1.0411135013231703,14.495,4.20581947826272,-0.1171884057813736,8.106564900759944e-11,1.976717471194846e-09,0.07812560385423795,0.921874396145762,6.328271240363392e-15,0.14734695,1.305648859
2003/4/1 15:00,-4.962129815383374,0.0,-2.481064907691687,6.718135535534429e-15,-0.8196651509648432,6.718135535534429e-15,-0.8196651509648432,14.495,4.284276743082083,-0.1651731891755317,7.411940288179754e-11,9.337763473350095e-10,0.11011545945034285,0.8898845405496572,-6.661338147750939e-15,0.0855128,1.0703511410000002
2003/4/1 15:30,-3.9447686546720315,0.0,-1.9723843273360158,1.568919791175848e-13,-0.6694008062697823,1.568919791175848e-13,-0.6694008062697823,14.495,4.336396215786247,-0.10972520578412759,8.22771337191981e-11,8.285299385461096e-10,0.07315013718940744,0.9268498628105926,3.219646771412954e-15,0.0582132,0.8373392128
2003/4/1 16:00,-1.3890134199856126,0.0,-0.6945067099928063,6.7031576473818624e-15,-0.21935185924073425,6.7031576473818624e-15,-0.21935185924073425,14.495,4.395387690118159,-0.1241925775914481,4.563881110145523e-11,4.1351881496047843e-10,0.08279505172762092,0.9172049482723791,-6.661338147750939e-15,0.24111635,0.5846607871999999
2003/4/1 16:30,-1.0790165250921382,0.0,-0.5395082625460691,4.124004693375533e-14,-0.18470095840515957,4.124004693375533e-14,-0.18470095840515957,14.495,4.419095938003163,-0.049912100934097495,1.1153481365150946e-10,4.723195024990266e-10,0.03327473395605385,0.9667252660439462,-4.218847493575595e-15,0.1182751,0.35288815970000004
2003/4/1 17:00,-0.06449768097211579,0.0,-0.032248840486057896,6.674562916221511e-15,-0.009784843442921447,6.674562916221511e-15,-0.009784843442921447,14.495,4.42465600138824,-0.011705396655898965,5.0297487750769674e-11,2.51115494634938e-10,0.007803597770588477,0.9921964022294115,-6.661338147750939e-15,0.1521216,0.17361184030000001
2003/4/1 17:30,-3.719996318853425e-10,0.0,-1.8599981594267124e-10,6.6941808908869235e-15,-5.760395525673435e-11,6.6941808908869235e-15,-5.760395525673435e-11,14.495,4.345240517942055,-7.979988767778039e-11,0.15088941861976501,1.9236858283419161e-10,5.318867568604446e-11,0.9999999999468113,-6.661338147750939e-15,0.17081015,0.019920731709999997
2003/4/1 18:00,-5.796648016795951e-10,0.0,-2.8983240083979756e-10,6.570819585426478e-15,-9.623308117719036e-11,6.570819585426478e-15,-9.623308117719036e-11,14.495,4.260068632720694,-7.12223385919965e-11,0.16182658198487254,1.1046911556697905e-10,4.7470471997712593e-11,0.9999999999525295,-6.661338147750939e-15,0.16890585,0.007079268293
2003/4/1 18:30,-3.4713471946676066e-10,0.0,-1.7356735973338033e-10,6.677292933537981e-15,-5.2644241679635525e-11,6.677292933537981e-15,-5.2644241679635525e-11,14.495,4.154326211524626,-8.015407739831137e-11,0.200910600344864,2.1207288584891292e-10,5.342515319028962e-11,0.9999999999465748,-6.661338147750939e-15,0.2009106,0.0
2003/4/1 19:00,-5.405191232663823e-10,0.0,-2.7025956163319115e-10,6.791106726827463e-15,-8.816411249761534e-11,6.791106726827463e-15,-8.816411249761534e-11,14.495,4.060193948250809,-7.329642239495414e-11,0.1788513002863974,1.2496102439649318e-10,4.885269966337091e-11,0.9999999999511473,-6.661338147750939e-15,0.1788513,0.0
2003/4/1 19:30,-5.357418421566704e-10,0.0,-2.678709210783352e-10,6.632548418293143e-15,-8.73167096260458e-11,6.632548418293143e-15,-8.73167096260458e-11,14.495,3.9922924481387314,-7.117862872040748e-11,0.12901285027717016,1.1869889541284724e-10,4.744127313216495e-11,0.9999999999525587,-6.8833827526759706e-15,0.12901285,0.0
2003/4/1 20:00,-3.471096530559782e-10,0.0,-1.735548265279891e-10,6.658134584267938e-15,-5.483048549671482e-11,6.658134584267938e-15,-5.483048549671482e-11,14.495,3.9193320796224844,-8.19263064580654e-11,0.13862470025480203,1.1806894585156715e-10,5.4606319466188324e-11,0.9999999999453937,-6.661338147750939e-15,0.1386247,0.0
2003/4/1 20:30,-3.48985299754237e-10,0.0,-1.744926498771185e-10,6.6549834697808e-15,-5.5278258965797114e-11,6.6549834697808e-15,-5.5278258965797114e-11,14.495,3.867302184794805,-8.217533029807567e-11,0.09885680024673725,1.0925799314548142e-10,5.4772741897579635e-11,0.9999999999452273,-6.661338147750939e-15,0.0988568,0.0
2003/4/1 21:00,-5.099185933558072e-10,0.0,-2.549592966779036e-10,6.815015012383107e-15,-8.331367774619841e-11,6.815015012383107e-15,-8.331367774619841e-11,14.495,3.8032122110075246,-7.102090094137404e-11,0.12177095025994372,1.0558635767345179e-10,4.7335468877918174e-11,0.9999999999526645,-6.661338147750939e-15,0.12177095,0.0
2003/4/1 21:30,-3.5391643775405597e-10,0.0,-1.7695821887702798e-10,6.655704008918152e-15,-5.639196712771328e-11,6.655704008918152e-15,-5.639196712771328e-11,14.495,3.745099237232475,-8.197704491696237e-11,0.11041465024657901,1.0821065917370803e-10,5.464062535764924e-11,0.9999999999453594,-6.661338147750939e-15,0.11041465,0.0
2003/4/1 22:00,-3.6209905607102875e-10,0.0,-1.8104952803551438e-10,6.6535649858540554e-15,-5.760764242111754e-11,6.6535649858540554e-15,-5.760764242111754e-11,14.495,3.6918841845130164,-8.211764441651328e-11,0.10110860024107726,1.0130915050916623e-10,5.4733440002507905e-11,0.9999999999452666,-6.661338147750939e-15,0.1011086,0.0
2003/4/1 22:30,-5.266205310007592e-10,0.0,-2.633102655003796e-10,6.754078895015463e-15,-8.561193085678023e-11,6.754078895015463e-15,-8.561193085678023e-11,14.495,3.594949973883308,-7.750680042885415e-11,0.18417500026641034,1.0334989569055453e-10,5.165978755883316e-11,0.9999999999483402,-6.8833827526759706e-15,0.184175,0.0
2003/4/1 23:00,-3.276043098218823e-10,0.0,-1.6380215491094116e-10,6.700561413029627e-15,-4.992350419973912e-11,6.700561413029627e-15,-4.992350419973912e-11,14.495,3.381219184303892,-8.117097547369526e-11,0.40608850027416254,1.43075057352678e-10,5.4102722302218353e-11,0.9999999999458973,-6.661338147750939e-15,0.4060885,0.0
2003/4/1 23:30,-5.11308851929568e-10,0.0,-2.55654425964784e-10,6.8304395321837775e-15,-8.512369800043826e-11,6.8304395321837775e-15,-8.512369800043826e-11,14.495,3.15,-7.539491129898359e-11,0.4393164502454138,8.485500976540709e-11,5.0252246808213386e-11,0.9999999999497478,-6.661338147750939e-15,0.43931645,0.0
