コマ,電力コスト[JPY],アグリゲータの買電電力[kW・30分],アグリゲータの売電電力[kW・30分],買電電力[kW・30分],売電電力[kW・30分],一軒に供給される電力量[kW・30分],一軒から放出される電力量[kW・30分],電気料金[JPY・30min/kW],蓄電量[kWh],充電量[kW・30分],放電量[kW・30分],HP給湯機消費電力[kW・30分],充電中変数,放電中変数,売買変数,電力需要量[kW・30min],太陽光発電出力[kW・30min]
2003/4/1 12:30,-10.296701369558608,0.0,-5.148350684779304,6.723228617699894e-15,-1.7140269459657977,6.723228617699894e-15,-1.7140269459657977,14.495,3.9276584546702598,-0.16171774981295917,7.727911598258123e-11,8.298530342235251e-09,0.10781183320862797,0.892188166791372,-6.661338147750939e-15,0.12049215,1.996236854
2003/4/1 13:00,-9.236454047179977,0.0,-4.618227023589989,6.728066190100781e-15,-1.5377587443263474,6.728066190100781e-15,-1.5377587443263474,14.495,4.005771015075397,-0.16444749567398342,7.60193333211062e-11,6.0757182746598005e-09,0.10963166378264422,0.8903683362173558,-6.661338147750939e-15,0.1580569,1.860263146
2003/4/1 13:30,-8.276373057527799,0.0,-4.1381865287638995,3.605553941061992e-13,-1.3799188547194432,3.605553941061992e-13,-1.3799188547194432,14.495,4.072287859013181,-0.14003546100973058,7.950371090729654e-11,5.350692787999528e-09,0.09335697400647569,0.9066430259935243,1.7208456881689926e-14,0.1665776,1.686531921
2003/4/1 14:00,-7.232775496123949,0.0,-3.6163877480619746,6.722468770577942e-15,-1.2035054077499308,6.722468770577942e-15,-1.2035054077499308,14.495,4.148768164068636,-0.1610111686219919,7.599304498928934e-11,2.704140700379097e-09,0.1073407790813169,0.8926592209186831,-6.661338147750939e-15,0.1304515,1.494968079
2003/4/1 14:30,-6.1838843155685,0.0,-3.09194215778425,2.0232659087925016e-13,-1.0330814048092176,2.0232659087925016e-13,-1.0330814048092176,14.495,4.208247902613764,-0.1252205022891427,8.022552056375847e-11,1.982064186173413e-09,0.08348033485941753,0.9165196651405825,6.439293542825908e-15,0.14734695,1.305648859
2003/4/1 15:00,-4.962129815383374,0.0,-2.481064907691687,6.713822274175597e-15,-0.825618902386543,6.713822274175597e-15,-0.825618902386543,14.495,4.283877135507195,-0.1592194377548367,7.62150229319935e-11,9.348547830784262e-10,0.10614629183654656,0.8938537081634534,-6.661338147750939e-15,0.0855128,1.0703511410000002
2003/4/1 15:30,-3.9447686546720315,0.0,-1.9723843273360158,1.5640881917355289e-13,-0.6609278787137798,1.5640881917355289e-13,-0.6609278787137798,14.495,4.34002124879969,-0.11819813333751888,8.138806924542367e-11,8.302463449176466e-10,0.07879875555833449,0.9212012444416655,2.9976021664879227e-15,0.0582132,0.8373392128
2003/4/1 16:00,-1.3890134199856126,0.0,-0.6945067099928063,6.688624831667795e-15,-0.23001927450681678,6.688624831667795e-15,-0.23001927450681678,14.495,4.393945700879738,-0.11352516233162023,5.220893659361813e-11,4.137174251485288e-10,0.07568344155440188,0.9243165584455981,-6.661338147750939e-15,0.24111635,0.5846607871999999
2003/4/1 16:30,-1.0790165250921382,0.0,-0.5395082625460691,4.024127847493907e-14,-0.18096121974204596,4.024127847493907e-14,-0.18096121974204596,14.495,4.419430324629592,-0.05365183959523115,1.099909117051659e-10,4.727549912383488e-10,0.035767893063476386,0.9642321069365236,-4.218847493575595e-15,0.1182751,0.35288815970000004
2003/4/1 17:00,-0.06449768097211579,0.0,-0.032248840486057896,6.6819790564388515e-15,-0.010488815275004533,6.6819790564388515e-15,-0.010488815275004533,14.495,4.42465600139428,-0.011001424825146931,5.178805881812468e-11,2.515200429515328e-10,0.007334283216753779,0.9926657167832462,-6.661338147750939e-15,0.1521216,0.17361184030000001
2003/4/1 17:30,-3.719996318853425e-10,0.0,-1.8599981594267124e-10,6.6560634752653725e-15,-6.054849108879619e-11,6.6560634752653725e-15,-6.054849108879619e-11,14.495,4.345240517946464,-7.838164355522657e-11,0.15088941862156943,1.9264658272376017e-10,5.2243098735971216e-11,0.9999999999477569,-6.661338147750939e-15,0.17081015,0.019920731709999997
2003/4/1 18:00,-5.796648016795951e-10,0.0,-2.8983240083979756e-10,6.79684759809947e-15,-9.38502692871918e-11,6.79684759809947e-15,-9.38502692871918e-11,14.495,4.260068632726088,-7.52497801624446e-11,0.16182658198664232,1.1073765624183672e-10,5.0155102293558684e-11,0.9999999999498449,-6.661338147750939e-15,0.16890585,0.007079268293
2003/4/1 18:30,-3.4713471946676066e-10,0.0,-1.7356735973338033e-10,6.674767481722233e-15,-5.672835271973052e-11,6.674767481722233e-15,-5.672835271973052e-11,14.495,4.154326211527672,-7.923655423137166e-11,0.20091060034849187,2.125343275346557e-10,5.2813198259116234e-11,0.9999999999471868,-6.661338147750939e-15,0.2009106,0.0
2003/4/1 19:00,-5.405191232663823e-10,0.0,-2.7025956163319115e-10,6.6748097926826494e-15,-8.718110108474071e-11,6.6748097926826494e-15,-8.718110108474071e-11,14.495,4.06019394825423,-7.693460882284436e-11,0.17885130028895962,1.248288413203179e-10,5.127798186066457e-11,0.999999999948722,-6.8833827526759706e-15,0.1788513,0.0
2003/4/1 19:30,-5.357418421566704e-10,0.0,-2.678709210783352e-10,6.789212819363776e-15,-8.636047613026977e-11,6.789212819363776e-15,-8.636047613026977e-11,14.495,3.9922924481423934,-7.512857673495993e-11,0.12901285028028958,1.1892066963584048e-10,5.0074389079668435e-11,0.9999999999499256,-7.105427357601002e-15,0.12901285,0.0
2003/4/1 20:00,-3.471096530559782e-10,0.0,-1.735548265279891e-10,6.736765825212525e-15,-5.668577281470342e-11,6.736765825212525e-15,-5.668577281470342e-11,14.495,3.9193320796253976,-8.134235769744332e-11,0.1386247002557058,1.176243545045021e-10,5.4217075273754745e-11,0.9999999999457829,-6.661338147750939e-15,0.1386247,0.0
2003/4/1 20:30,-3.48985299754237e-10,0.0,-1.744926498771185e-10,6.738214033687173e-15,-5.705593618243648e-11,6.738214033687173e-15,-5.705593618243648e-11,14.495,3.8673021847969835,-8.133954170967569e-11,0.09885680024738551,1.0900898205841777e-10,5.4214965850007957e-11,0.999999999945785,-6.661338147750939e-15,0.0988568,0.0
2003/4/1 21:00,-5.099185933558072e-10,0.0,-2.549592966779036e-10,6.812695922303706e-15,-8.267256253352219e-11,6.812695922303706e-15,-8.267256253352219e-11,14.495,3.8032122110095843,-7.552112189883051e-11,0.12177095026424742,1.0604040701719235e-10,5.033595762427012e-11,0.999999999949664,-6.439293542825908e-15,0.12177095,0.0
2003/4/1 21:30,-3.5391643775405597e-10,0.0,-1.7695821887702798e-10,6.7375210119472066e-15,-5.790816860997155e-11,6.7375210119472066e-15,-5.790816860997155e-11,14.495,3.745099237233929,-8.130007076187576e-11,0.11041465024712177,1.0794045433365418e-10,5.418832049741695e-11,0.9999999999458117,-6.661338147750939e-15,0.11041465,0.0
2003/4/1 22:00,-3.6209905607102875e-10,0.0,-1.8104952803551438e-10,6.7431206750552854e-15,-5.905989681645807e-11,6.7431206750552854e-15,-5.905989681645807e-11,14.495,3.691884184513947,-8.14970461408249e-11,0.10110860024151772,1.0095366276415605e-10,5.432021499274242e-11,0.9999999999456798,-6.661338147750939e-15,0.1011086,0.0
2003/4/1 22:30,-5.266205310007592e-10,0.0,-2.633102655003796e-10,6.63265893507074e-15,-8.50530931120265e-11,6.63265893507074e-15,-8.50530931120265e-11,14.495,3.5949499738843818,-7.909701792060135e-11,0.18417500026757055,1.0342583271960485e-10,5.2720161569652646e-11,0.9999999999472798,-6.217248937900877e-15,0.184175,0.0
2003/4/1 23:00,-3.276043098218823e-10,0.0,-1.6380215491094116e-10,6.644330284917652e-15,-5.3533651331154717e-11,6.644330284917652e-15,-5.3533651331154717e-11,14.495,3.3812191843029664,-7.996363201221366e-11,0.4060885002768539,1.4336366443440375e-10,5.329803265397004e-11,0.999999999946702,-6.661338147750939e-15,0.4060885,0.0
2003/4/1 23:30,-5.11308851929568e-10,0.0,-2.55654425964784e-10,6.819946810665942e-15,-8.327575061034931e-11,6.819946810665942e-15,-8.327575061034931e-11,14.495,3.15,-7.71810033292128e-11,0.4393164502452613,8.478328820792298e-11,5.144262793521648e-11,0.9999999999485574,-6.439293542825908e-15,0.43931645,0.0
