DATE,ígó‚ñ[ä∑ãC[kW],ããìí[kW],è∆ñæ[kW],ê~ñ[[kW],ó‚ë†å…[kW],å‚äyèÓïÒ[kW],â∆éñâqê∂[kW],ÇªÇÃëº[kW],î≠ê∂ÉGÉlÉãÉMÅ[[kW],çáåv[kW]
2003/4/29 7:30,0.0027522,0,0,0,0.0485805,0.0915732,0.01791015,0.14597085,0,0.3067869
2003/4/29 8:00,0.00255065,0,0,0,0.04269385,0.02625015,0.1383745,0.13792275,0,0.3477919
2003/4/29 8:30,0.0021128,0,0,0,0.0679571,0.03996945,0.1942803,0.17214455,0,0.4764642
2003/4/29 9:00,0.00214755,0,0,0,0.046982,0.0260069,0.0222678,0.12089525,0,0.2182995
2003/4/29 9:30,0.0020989,0,0,0,0.0511103,0.0259791,0.0149425,0.09969775,0,0.19382855
2003/4/29 10:00,0.0020989,0,0,0,0.05070025,0.0260208,0.02037045,0.09092685,0,0.19011725
2003/4/29 10:30,0.0021128,0,0,0,0.0514161,0.0260347,0.0201411,0.0925601,0,0.1922648
2003/4/29 11:00,0.0021128,0,0,0,0.04776735,0.0260208,0.01689545,0.09854405,0,0.19134045
2003/4/29 11:30,0.0020989,0,0,0,0.04489005,0.02601385,0.01943915,0.09773785,0,0.1901798
2003/4/29 12:00,0.0021128,0,0,0,0.04469545,0.02647255,0.0164854,0.0839004,0,0.1736666
2003/4/29 12:30,0.00209195,0,0,0,0.0442437,0.0259513,0.01899435,0.089238,0,0.1805193
2003/4/29 13:00,0.0020989,0,0,0,0.04425065,0.02591655,0.0159989,0.09292845,0,0.18119345
2003/4/29 13:30,0.00210585,0,0,0,0.04434795,0.0259791,0.0189179,0.0825799,0,0.1739307
2003/4/29 14:00,0.0021128,0,0,0,0.0487195,0.0260903,0.0157348,0.086041,0,0.1786984
2003/4/29 14:30,0.0021128,0,0,0,0.0533899,0.0260764,0.0183897,0.0639122,0,0.163881
2003/4/29 15:00,0.0021128,0,0,0,0.06793625,0.02609725,0.0156236,0.0651354,0,0.1769053
2003/4/29 15:30,0.0021128,0,0,0,0.0417278,0.0260347,0.01567225,0.0651771,0,0.15072465
2003/4/29 16:00,0.0021128,0,0,0,0.0404212,0.0260903,0.0181951,0.06435005,0,0.15116945
2003/4/29 16:30,0.0021128,0,0,0,0.0426869,0.02611115,0.0154985,0.064357,0,0.15076635
2003/4/29 17:00,0.0021128,0,0,0,0.0507211,0.0617577,0.01526915,0.06706055,0,0.1969213
2003/4/29 17:30,0.0021545,0,0,0,0.0639122,0.08219765,0.0199326,0.09173305,0,0.25993
2003/4/29 18:00,0.0020989,0,0,0,0.04942145,0.0260486,0.01262815,0.08037675,0,0.17057385
2003/4/29 18:30,0.0020989,0,0,0,0.0761581,0.0259652,0.0151788,0.0796053,0,0.1990063
2003/4/29 19:00,0.00211975,0,0,0,0.08100225,0.04632175,0.02178825,0.1278661,0,0.2790981
2003/4/29 19:30,0.0025576,0,0,0,0.08608965,0.09687605,0.0142892,0.3462768,0,0.5460893
2003/4/29 20:00,0.00209195,0,0,0.20592155,0.045036,0.1118394,0.0129131,0.8622865,0,1.2400885
2003/4/29 20:30,0.0021406,0,0,0,0.06503115,0.09366515,0.0101609,0.84006735,0,1.01106515
2003/4/29 21:00,0.0021267,0,0,0,0.05838695,0.09273385,0.0190708,0.5498006,0,0.7221189
2003/4/29 21:30,0.0021128,0,0,0,0.0418946,0.0944783,0.04199885,0.44051185,0,0.6209964
2003/4/29 22:00,0.0020989,0,0,0.1015395,0.0788825,0.08880015,0.0395177,0.35843235,0,0.6692711
2003/4/29 22:30,0.0021267,0,0,0,0.04070615,0.06361335,0.15424135,0.3156134,0,0.57630095
2003/4/29 23:00,0.0021267,0,0,0,0.0423811,0.0259096,0.33862485,0.1184141,0,0.52745635
2003/4/29 23:30,0.00213365,0,0,0,0.0420058,0.0259513,0.3424265,0.1190813,0,0.53159855
2003/4/30 0:00,0.0021267,0,0,0,0.0416861,0.0259096,0.33787425,0.1119367,0,0.51953335
2003/4/30 0:30,0.0021128,0,0,0,0.04483445,0.0258679,0.1569032,0.1133684,0,0.34308675
2003/4/30 1:00,0.0021128,0,0,0,0.04874035,0.0258262,0.01478265,0.0992738,0,0.1907358
2003/4/30 1:30,0.0021128,0,0,0,0.04847625,0.0258123,0.01792405,0.09747375,0,0.19179915
2003/4/30 2:00,0.0020989,0,0,0,0.0480662,0.02584705,0.0153178,0.10667555,0,0.1980055
2003/4/30 2:30,0.0021128,0,0,0,0.04782295,0.0258679,0.0156236,0.10657825,0,0.1980055
2003/4/30 3:00,0.0021128,0,0,0,0.04575185,0.0258957,0.01514405,0.10296425,0,0.19186865
2003/4/30 3:30,0.0021128,0,0,0,0.04401435,0.02588875,0.01785455,0.1123259,0,0.20219635
2003/4/30 4:00,0.0021267,0,0,0,0.0442159,0.02591655,0.01264205,0.1045697,0,0.1894709
2003/4/30 4:30,0.0021128,0,0,0,0.04373635,0.02591655,0.0179449,0.1060848,0,0.1957954
2003/4/30 5:00,0.0021267,0,0,0,0.04377805,0.0674289,0.02345625,0.1491887,0,0.2859786
2003/4/30 5:30,0.0021128,0,0,0,0.04377805,0.09698725,0.01285055,0.2751505,0,0.43087915
2003/4/30 6:00,0.0021128,0,0,0,0.04630785,0.0963826,0.0213504,0.24867795,0,0.4148316
2003/4/30 6:30,0.00223095,0,0,0,0.0512771,0.09380415,0.03301945,0.16002375,0,0.3403554
2003/4/30 7:00,0.0021406,0,0,0,0.0517914,0.11527965,0.0337631,0.30194275,0,0.5049175
2003/4/30 7:30,0.00216145,0,0,0,0.06587905,0.092574,0.03093445,0.26626145,0,0.4578104
2003/4/30 8:00,0.0021545,0,0,0,0.04722525,0.0511659,0.01360115,0.2589709,0,0.3731177
2003/4/30 8:30,0.00209195,0,0,0,0.0523335,0.0258123,0.01289225,0.22599315,0,0.31912315
2003/4/30 9:00,0.00209195,0,0,0,0.05270185,0.02581925,0.01251695,0.23322115,0,0.32635115
2003/4/30 9:30,0.0021128,0,0,0,0.05311885,0.0259513,0.012649,0.2358969,0,0.32972885
2003/4/30 10:00,0.0020989,0,0,0,0.0530424,0.0259096,0.0126073,0.23274855,0,0.32640675
2003/4/30 10:30,0.0021128,0,0,0,0.0484971,0.02593045,0.0150954,0.22624335,0,0.3178791
2003/4/30 11:00,0.0021128,0,0,0,0.0455503,0.0259096,0.01285055,0.2260557,0,0.31247895
2003/4/30 11:30,0.0020989,0,0,0,0.0452028,0.0259096,0.0123988,0.2334088,0,0.3190189
2003/4/30 12:00,0.0021128,0,0,0,0.04458425,0.02638915,0.0152622,0.23547295,0,0.32382135
2003/4/30 12:30,0.0020989,0,0,0,0.04451475,0.0259096,0.0124405,0.2341455,0,0.31910925
2003/4/30 13:00,0.0021128,0,0,0,0.04458425,0.0258818,0.0126629,0.227126,0,0.31236775
2003/4/30 13:30,0.0020989,0,0,0,0.05242385,0.02593045,0.0124822,0.2271399,0,0.3200753
2003/4/30 14:00,0.0021128,0,0,0,0.05209025,0.02588875,0.01497725,0.2257221,0,0.32079115
2003/4/30 14:30,0.0020989,0,0,0,0.05195125,0.0258957,0.0100219,0.231435,0,0.32140275
2003/4/30 15:00,0.0021128,0,0,0,0.05209025,0.02593045,0.01531085,0.2311431,0,0.32658745
2003/4/30 15:30,0.0020989,0,0,0,0.05193735,0.02591655,0.012649,0.22857855,0,0.32118035
2003/4/30 16:00,0.0021128,0,0,0,0.0450777,0.0258957,0.01260035,0.22759165,0,0.3132782
2003/4/30 16:30,0.0021128,0,0,0,0.04505685,0.0259096,0.012649,0.2260001,0,0.31172835
2003/4/30 17:00,0.0021128,0,0,0,0.0446746,0.0259513,0.01529,0.22103085,0,0.30905955
2003/4/30 17:30,0.0020989,0,0,0,0.04395875,0.02586095,0.01261425,0.21712495,0,0.3016578
2003/4/30 18:00,0.0020989,0,0,0,0.04369465,0.0257845,0.01692325,0.2805437,0,0.369045
2003/4/30 18:30,0.0020989,0,0,0.0007784,0.0437711,0.0258123,0.0101887,0.32275105,0,0.40540045
2003/4/30 19:00,0.0020989,0,0,0.0722105,0.05018595,0.0262432,0.01557495,0.34490765,0,0.51122115
2003/4/30 19:30,0.0020989,0,0,0.157765,0.0500956,0.0258818,0.0130104,0.3357684,0,0.5846201
2003/4/30 20:00,0.0021128,0,0,0.01451855,0.0721827,0.0260208,0.0129548,0.22875925,0,0.3565489
2003/4/30 20:30,0.0021128,0,0,0.02096815,0.08672905,0.0260903,0.01579735,0.22866195,0,0.3803596
2003/4/30 21:00,0.0023769,0,0,0.0035584,0.08667345,0.02605555,0.01458805,0.2053725,0,0.33862485
2003/4/30 21:30,0.0023908,0,0,0.0033499,0.0496925,0.02602775,0.01739585,0.3674048,0,0.4662616
2003/4/30 22:00,0.0021128,0,0,0.0042395,0.0716267,0.02595825,0.0155124,0.37582125,0,0.4952709
2003/4/30 22:30,0.0020433,0,0,0.00424645,0.0509018,0.025854,0.0149008,0.56608445,0,0.6640308
2003/4/30 23:00,0.00257845,0,0,0.00421865,0.0451889,0.02574975,0.0137193,0.7327246,0,0.82417965
2003/4/30 23:30,0.0051986,0,0,0.0042256,0.07515035,0.02943325,0.01968935,0.35551335,0,0.4892105
2003/5/1 0:00,0.07744385,0,0,0.00413525,0.04761445,0.0495813,0.01336485,0.12267445,0,0.31481415
2003/5/1 0:30,0.06979885,0,0,0.00427425,0.0413942,0.05004,0.0140529,0.1160233,0,0.2955835
2003/5/1 1:00,0.05863715,0,0,0.00427425,0.04767005,0.07470555,0.0167217,0.12687225,0,0.32888095
2003/5/1 1:30,0.0618411,0,0,0.0042812,0.05211805,0.110783,0.01139105,0.13770035,0,0.37811475
2003/5/1 2:00,0.08185015,0,0,0.0042951,0.05092265,0.08707655,0.0481496,0.13640765,0,0.4087017
2003/5/1 2:30,0.09648685,0,0,0.00428815,0.0502207,0.0879731,0.04609935,0.11768435,0,0.4027525
2003/5/1 3:00,0.05853985,0,0,0.00432985,0.0503736,0.0870418,0.34993945,0.122042,0,0.67226655
2003/5/1 3:30,0.061299,0,0,0.0043368,0.0467735,0.08800785,0.3713524,0.11757315,0,0.6893427
2003/5/1 4:00,0.0648018,0,0,0.0043507,0.0435626,0.07091085,0.3466382,0.103277,0,0.63354115
2003/5/1 4:30,0.0953818,0,0,0.0043646,0.04326375,0.026132,0.33818005,0.05977695,0,0.56709915
2003/5/1 5:00,0.0637037,0,0,0.0043507,0.04254095,0.026132,0.33295365,0.05192345,0,0.52160445
2003/5/1 5:30,0.0735171,0,0,0.0043507,0.0422143,0.0261737,0.3341282,0.0555861,0,0.5359701
2003/5/1 6:00,0.09622275,0,0,0.00426035,0.0517497,0.0346249,0.04586305,0.2978353,0,0.53055605
2003/5/1 6:30,0.07768015,0,0,0.0041978,0.04925465,0.0861105,0.02013415,0.51496025,0,0.7523375
2003/5/1 7:00,0.4243392,0,0,0.00417695,0.04733645,0.0988846,0.01547765,0.43653645,0,1.0267513
2003/5/1 7:30,0.49841925,0,0,0.00427425,0.0483998,0.09611155,0.0206971,0.14670755,0,0.8146095
2003/5/1 8:00,0.03133755,0,0,0.0043229,0.0484554,0.04001115,0.0185287,0.05923485,0,0.20189055
2003/5/1 8:30,0.00512215,0,0,0.0042117,0.04730865,0.02604165,0.01553325,0.0521528,0,0.1503702
2003/5/1 9:00,0.0051152,0,0,0.00416305,0.0467457,0.02595825,0.01813255,0.0508184,0,0.15093315
2003/5/1 9:30,0.00509435,0,0,0.00413525,0.0458978,0.02595825,0.01835495,0.04978285,0,0.14922345
2003/5/1 10:00,0.00512215,0,0,0.0042117,0.04762835,0.02605555,0.01842445,0.04921295,0,0.15065515
2003/5/1 10:30,0.0051152,0,0,0.00421865,0.07719365,0.0260486,0.01387915,0.05019985,0,0.1766551
2003/5/1 11:00,0.00514995,0,0,0.00427425,0.0880009,0.02613895,0.01727075,0.0506377,0,0.1914725
2003/5/1 11:30,0.005143,0,0,0.0042812,0.08514445,0.0261181,0.01827155,0.0512493,0,0.1902076
2003/5/1 12:00,0.00516385,0,0,0.0043229,0.0708761,0.02666715,0.01850785,0.0518748,0,0.17741265
2003/5/1 12:30,0.00517775,0,0,0.00431595,0.0493311,0.02619455,0.0153178,0.0505126,0,0.15084975
2003/5/1 13:00,0.0051152,0,0,0.00423255,0.0497898,0.02606945,0.0180422,0.0505404,0,0.1537896
2003/5/1 13:30,0.00512215,0,0,0.0042117,0.04739205,0.0260208,0.01789625,0.04961605,0,0.150259
2003/5/1 14:00,0.0051152,0,0,0.0041978,0.0445495,0.02599995,0.0175696,0.0493172,0,0.14674925
2003/5/1 14:30,0.0051013,0,0,0.00419085,0.0443549,0.0259791,0.0149147,0.05013035,0,0.1446712
2003/5/1 15:00,0.0051152,0,0,0.0042117,0.0435904,0.0260069,0.0175557,0.048789,0,0.1452689
2003/5/1 15:30,0.0051152,0,0,0.0041978,0.04379195,0.02597215,0.0173333,0.04940755,0,0.14581795
2003/5/1 16:00,0.00510825,0,0,0.0041978,0.04440355,0.0259513,0.01454635,0.0500539,0,0.14426115
2003/5/1 16:30,0.0051013,0,0,0.00419085,0.0516941,0.02595825,0.0169997,0.0500817,0,0.1540259
2003/5/1 17:00,0.0051291,0,0,0.0042395,0.05206245,0.02601385,0.01433785,0.0502068,0,0.15198955
2003/5/1 17:30,0.00513605,0,0,0.0042395,0.053098,0.02601385,0.0143448,0.05013035,0,0.15296255
2003/5/1 18:00,0.00512215,0,0,0.0042534,0.0538764,0.03485425,0.01702055,0.0680822,0,0.18320895
2003/5/1 18:30,0.0051013,0,0,0.00420475,0.049206,0.0870835,0.01424055,0.11202705,0,0.27186315
2003/5/1 19:00,0.00509435,0,0,0.00419085,0.04486225,0.0585885,0.0207388,0.1077945,0,0.24126925
2003/5/1 19:30,0.0051152,0,0,0.0042117,0.0446051,0.0260069,0.0142892,0.09512465,0,0.18935275
2003/5/1 20:00,0.0051569,0,0,0.00427425,0.043924,0.0260903,0.0144838,0.09444355,0,0.1883728
2003/5/1 20:30,0.00612295,0,0,0.00431595,0.04395875,0.0477048,0.02025925,0.1091845,0,0.2315462
2003/5/1 21:00,0.05552355,0,0,0.00427425,0.0433541,0.08633985,0.0190013,0.2794039,0,0.48789695
2003/5/1 21:30,0.0674706,0,0,0.00427425,0.0455781,0.19983335,0.01187755,0.2798487,0,0.60888255
2003/5/1 22:00,0.06436395,0,0,0.0042256,0.0493311,0.0900442,0.01925845,0.18803225,0,0.41525555
2003/5/1 22:30,0.0508184,0,0,0.00417695,0.0513049,0.06583735,0.01818815,0.1883867,0,0.37871245
2003/5/1 23:00,0.0569483,0,0,0.00420475,0.0503319,0.13529565,0.03812075,0.2244572,0,0.50935855
2003/5/1 23:30,0.0467874,0,0,0.0042395,0.0482191,0.07923,0.0445773,0.1035967,0,0.32665
2003/5/2 0:00,0.0460785,0,0,0.00428815,0.0491921,0.0658582,0.0306217,0.05353585,0,0.2495745
2003/5/2 0:30,0.07171705,0,0,0.0042951,0.04690555,0.06592075,0.0178198,0.05293815,0,0.2595964
2003/5/2 1:00,0.09686215,0,0,0.00432985,0.0433124,0.06599025,0.0150676,0.05327175,0,0.278834
2003/5/2 1:30,0.09637565,0,0,0.00432985,0.04327765,0.0659833,0.0179032,0.0540432,0,0.28191285
2003/5/2 2:00,0.09591,0,0,0.00432985,0.0427842,0.0659416,0.01792405,0.0540988,0,0.2809885
2003/5/2 2:30,0.09558335,0,0,0.0043229,0.0784933,0.06603195,0.0150815,0.055739,0,0.315252
2003/5/2 3:00,0.07737435,0,0,0.00431595,0.08444945,0.06594855,0.01825765,0.0535011,0,0.30384705
2003/5/2 3:30,0.07629015,0,0,0.00430205,0.0892658,0.06603195,0.0179866,0.05571815,0,0.3095947
2003/5/2 4:00,0.071446,0,0,0.00430205,0.047399,0.06594855,0.01827155,0.0535428,0,0.26090995
2003/5/2 4:30,0.05095045,0,0,0.00430205,0.04425065,0.06593465,0.0152483,0.05300765,0,0.23369375
2003/5/2 5:00,0.07077185,0,0,0.004309,0.04343055,0.0658582,0.01829935,0.04393095,0,0.2465999
2003/5/2 5:30,0.0512215,0,0,0.0042951,0.0425618,0.0659416,0.02049555,0.04526535,0,0.2297809
2003/5/2 6:00,0.0691803,0,0,0.0042812,0.0422282,0.06458635,0.0197936,0.0440908,0,0.24416045
2003/5/2 6:30,0.05051955,0,0,0.00423255,0.04301355,0.05708035,0.0156931,0.0438823,0,0.2144214
2003/5/2 7:00,0.19209105,0,0,0.00424645,0.04554335,0.09141335,0.02043995,0.0881121,0,0.44184625
2003/5/2 7:30,0.69243545,0,0,0.0042395,0.0532787,0.10378435,0.0206971,0.08203085,0,0.95646595
2003/5/2 8:00,0.17532765,0,0,0.00430205,0.0705286,0.0442715,0.0171526,0.0625917,0,0.3741741
2003/5/2 8:30,0.06703275,0,0,0.0042534,0.0542517,0.02605555,0.018487,0.03944125,0,0.20952165
2003/5/2 9:00,0.0731974,0,0,0.0041978,0.05348025,0.0260069,0.01859125,0.0395455,0,0.2150191
2003/5/2 9:30,0.0566564,0,0,0.00417695,0.04840675,0.0259513,0.01564445,0.03924665,0,0.1900825
2003/5/2 10:00,0.07572025,0,0,0.00423255,0.05033885,0.02604165,0.0154012,0.0391007,0,0.2108352
2003/5/2 10:30,0.06863125,0,0,0.0042395,0.0501095,0.0260625,0.0184175,0.03949685,0,0.2069571
2003/5/2 11:00,0.0622859,0,0,0.0042117,0.04836505,0.0260486,0.0178754,0.03834315,0,0.1971298
2003/5/2 11:30,0.0648852,0,0,0.00424645,0.04865,0.02602775,0.0178615,0.03999725,0,0.20166815
2003/5/2 12:00,0.0694305,0,0,0.0042951,0.0499288,0.02659765,0.01474095,0.0400876,0,0.2050806
2003/5/2 12:30,0.0668312,0,0,0.0043507,0.052403,0.0262015,0.01775725,0.03906595,0,0.2066096
2003/5/2 13:00,0.0662057,0,0,0.0042395,0.05402235,0.0260208,0.01739585,0.03980265,0,0.20768685
2003/5/2 13:30,0.0688884,0,0,0.00426035,0.0533621,0.02605555,0.0140807,0.0399208,0,0.2065679
2003/5/2 14:00,0.06029125,0,0,0.00427425,0.04530705,0.02606945,0.01709005,0.0397401,0,0.19277215
2003/5/2 14:30,0.05331345,0,0,0.0042673,0.0695278,0.0260764,0.0168746,0.04140115,0,0.2114607
2003/5/2 15:00,0.0682351,0,0,0.00427425,0.0498593,0.0260486,0.0112451,0.0398096,0,0.19947195
2003/5/2 15:30,0.06294615,0,0,0.0042951,0.06763045,0.02606945,0.01653405,0.04017795,0,0.21765315
2003/5/2 16:00,0.051291,0,0,0.0042951,0.04747545,0.02606945,0.01372625,0.04017795,0,0.1830352
2003/5/2 16:30,0.0688884,0,0,0.00428815,0.05723325,0.0260347,0.0162908,0.0406019,0,0.2133372
2003/5/2 17:00,0.05067245,0,0,0.0042951,0.07854195,0.0260347,0.01615875,0.0403656,0,0.21606855
2003/5/2 17:30,0.0583244,0,0,0.0042951,0.0850402,0.02605555,0.012093,0.0390729,0,0.22488115
2003/5/2 18:00,0.06041635,0,0,0.00428815,0.09028745,0.0330264,0.01959205,0.06195925,0,0.26956965
2003/5/2 18:30,0.05165935,0,0,0.0042117,0.0851514,0.02598605,0.0106057,0.10560525,0,0.28321945
2003/5/2 19:00,0.05061685,0,0,0.0042256,0.08286485,0.0264239,0.015985,0.103833,0,0.2839492
2003/5/2 19:30,0.06113915,0,0,0.00423255,0.08189185,0.02601385,0.0110922,0.10477125,0,0.28914085
2003/5/2 20:00,0.0530424,0,0,0.41578375,0.0851931,0.0296487,0.01763215,0.2745389,0,0.875839
2003/5/2 20:30,0.044341,0,0,0.0723356,0.084234,0.07592875,0.0106196,0.2710222,0,0.55848115
2003/5/2 21:00,0.0474129,0,0,0.0781736,0.08211425,0.0922265,0.01610315,0.31955405,0,0.63558445
2003/5/2 21:30,0.23306825,0,0,0.0042534,0.0809119,0.0945061,0.0203635,0.3617336,0,0.79483675
2003/5/2 22:00,0.20884055,0,0,0.00426035,0.0816069,0.085346,0.010425,0.3012547,0,0.6917335
2003/5/2 22:30,0.1960178,0,0,0.03917715,0.079508,0.085207,0.01353165,0.2541615,0,0.6676031
2003/5/2 23:00,0.191403,0,0,0.13061135,0.0775898,0.09751545,0.01328145,0.22727195,0,0.737673
2003/5/2 23:30,0.1845503,0,0,0.02662545,0.05254895,0.09502735,0.01614485,0.2285021,0,0.603399
2003/5/3 0:00,0.1670224,0,0,0.0212809,0.04780905,0.09292845,0.01319805,0.22750825,0,0.5697471
2003/5/3 0:30,0.16454125,0,0,0.0216145,0.07193945,0.09494395,0.01340655,0.2298226,0,0.5962683
2003/5/3 1:00,0.16074655,0,0,0.0212114,0.0572541,0.09620885,0.01332315,0.2391912,0,0.58793525
2003/5/3 1:30,0.1916254,0,0,0.01974495,0.0775342,0.0962019,0.02249715,0.2704384,0,0.678042
2003/5/3 2:00,0.08101615,0,0,0.52535745,0.06332145,0.1535394,0.0475658,0.12213235,0,0.9929326
2003/5/3 2:30,0.07310705,0,0,0.0042117,0.0648574,0.0848317,0.0412552,0.41992595,0,0.688189
2003/5/3 3:00,0.09615325,0,0,0.0042534,0.0790771,0.08620085,0.34033455,0.4802589,0,1.08627805
2003/5/3 3:30,0.05931825,0,0,0.00428815,0.0839143,0.0855406,0.33359305,0.31788605,0,0.8845404
2003/5/3 4:00,0.09609765,0,0,0.00431595,0.0828857,0.08982875,0.3355182,0.1103382,0,0.71898445
2003/5/3 4:30,0.09600035,0,0,0.00431595,0.04712795,0.09416555,0.3262469,0.10628635,0,0.67414305
2003/5/3 5:00,0.0567259,0,0,0.0043229,0.0597561,0.0942142,0.3152937,0.110783,0,0.6410958
2003/5/3 5:30,0.07640135,0,0,0.0043507,0.0424923,0.0882789,0.32788015,0.10062905,0,0.64003245
2003/5/3 6:00,0.05158985,0,0,0.00437155,0.0633979,0.0894465,0.2316991,0.12221575,0,0.56272065
2003/5/3 6:30,0.0542239,0,0,0.00442715,0.0452862,0.0852626,0.03204645,0.1439762,0,0.3652225
2003/5/3 7:00,0.0052403,0,0,0.00439935,0.04630785,0.0269938,0.0106474,0.23424975,0,0.32783845
2003/5/3 7:30,0.00647045,0,0,0.00427425,0.08023775,0.0266185,0.01721515,0.06921505,0,0.20403115
2003/5/3 8:00,0.0056156,0,0,0.00428815,0.0675401,0.02665325,0.0107169,0.04686385,0,0.16167785
2003/5/3 8:30,0.0051708,0,0,0.00424645,0.0543768,0.02656985,0.01631165,0.0457449,0,0.15242045
2003/5/3 9:00,0.0051569,0,0,0.0041978,0.0549884,0.0265212,0.0159572,0.043924,0,0.1507455
2003/5/3 9:30,0.0051569,0,0,0.00420475,0.05366095,0.02651425,0.01066825,0.04422285,0,0.14442795
2003/5/3 10:00,0.00513605,0,0,0.0041561,0.0528756,0.02647255,0.0158321,0.04390315,0,0.14837555
2003/5/3 10:30,0.00513605,0,0,0.0041561,0.05127015,0.02644475,0.0130382,0.04412555,0,0.1441708
2003/5/3 11:00,0.0051152,0,0,0.00412135,0.04536265,0.02641695,0.0157765,0.04237415,0,0.1391668
2003/5/3 11:30,0.0051152,0,0,0.0041283,0.03643885,0.0263683,0.01027905,0.04359735,0,0.12592705
2003/5/3 12:00,0.0051013,0,0,0.0041144,0.0367099,0.02682005,0.0155819,0.04294405,0,0.1312716
2003/5/3 12:30,0.0051013,0,0,0.0041144,0.0489697,0.0263683,0.01251,0.0428259,0,0.1398896
2003/5/3 13:00,0.00512215,0,0,0.00417695,0.05029715,0.02643085,0.0152344,0.04426455,0,0.14552605
2003/5/3 13:30,0.0051569,0,0,0.0041978,0.05153425,0.02651425,0.0096327,0.04458425,0,0.14162015
2003/5/3 14:00,0.0051569,0,0,0.0042673,0.0429232,0.0265629,0.01500505,0.0442159,0,0.13813125
2003/5/3 14:30,0.0051708,0,0,0.0042534,0.0393648,0.026549,0.01198875,0.04427845,0,0.1316052
2003/5/3 15:00,0.00516385,0,0,0.0042673,0.0388922,0.026549,0.0119679,0.0443966,0,0.13123685
2003/5/3 15:30,0.0051569,0,0,0.0042395,0.0467457,0.026549,0.01173855,0.0447024,0,0.13913205
2003/5/3 16:00,0.0051708,0,0,0.0042534,0.05524555,0.02652815,0.01432395,0.044897,0,0.15041885
2003/5/3 16:30,0.0051569,0,0,0.0042534,0.0586997,0.04962995,0.00869445,0.044619,0,0.1710534
2003/5/3 17:00,0.0051569,0,0,0.00426035,0.04005285,0.09587525,0.0112729,0.04315255,0,0.1997708
2003/5/3 17:30,0.005143,0,0,0.00423255,0.0400598,0.09704285,0.01378185,0.04380585,0,0.2040659
2003/5/3 18:00,0.0051291,0,0,0.0042256,0.05099215,0.0503875,0.0121208,0.07113325,0,0.1939884
2003/5/3 18:30,0.0051569,0,0,0.0042117,0.05621855,0.02604165,0.01159955,0.0504292,0,0.15365755
2003/5/3 19:00,0.0051569,0,0,0.00423255,0.05366095,0.02654205,0.01389305,0.0529312,0,0.1564167
2003/5/3 19:30,0.0051569,0,0,0.0042534,0.04162355,0.0260764,0.0114675,0.05370265,0,0.1422804
2003/5/3 20:00,0.0051708,0,0,0.0042534,0.0402405,0.0260903,0.0086458,0.053793,0,0.1381938
2003/5/3 20:30,0.00516385,0,0,0.00426035,0.0399069,0.0260903,0.01141885,0.05420305,0,0.1410433
2003/5/3 21:00,0.00517775,0,0,0.00427425,0.0546548,0.02612505,0.01424055,0.0552525,0,0.1597249
2003/5/3 21:30,0.005143,0,0,0.00424645,0.05460615,0.02606945,0.01130765,0.053932,0,0.1553047
2003/5/3 22:00,0.0051708,0,0,0.00421865,0.0515829,0.03832925,0.00902805,0.0885569,0,0.19688655
2003/5/3 22:30,0.005143,0,0,0.00423255,0.05222925,0.02626405,0.0363068,0.16392965,0,0.2881053
2003/5/3 23:00,0.0051569,0,0,0.00427425,0.04956045,0.02631965,0.03846825,0.15151,0,0.2752895
2003/5/3 23:30,0.0051847,0,0,0.0043229,0.05756685,0.02641,0.0145394,0.149981,0,0.25800485
2003/5/4 0:00,0.0051986,0,0,0.0043646,0.06972935,0.02647255,0.00888905,0.1507594,0,0.26541355
2003/5/4 0:30,0.005143,0,0,0.0042534,0.07289855,0.0263405,0.01429615,0.15058565,0,0.27351725
2003/5/4 1:00,0.0051569,0,0,0.00426035,0.0569344,0.0263405,0.0171248,0.09784905,0,0.207666
2003/5/4 1:30,0.00517775,0,0,0.004309,0.04722525,0.02638915,0.00947285,0.0505404,0,0.1431144
2003/5/4 2:00,0.00517775,0,0,0.0042812,0.08522785,0.0263961,0.00922265,0.05202075,0,0.1823263
2003/5/4 2:30,0.0051569,0,0,0.00423255,0.0860549,0.02634745,0.0116621,0.05133965,0,0.18479355
2003/5/4 3:00,0.00517775,0,0,0.00428815,0.08383785,0.02640305,0.0147479,0.05289645,0,0.18735115
2003/5/4 3:30,0.0051847,0,0,0.00427425,0.0788964,0.02641,0.0093964,0.05238215,0,0.1765439
2003/5/4 4:00,0.0051847,0,0,0.00431595,0.0439935,0.0264378,0.01211385,0.05095045,0,0.14299625
2003/5/4 4:30,0.0051847,0,0,0.00431595,0.0414081,0.0264517,0.015012,0.05056125,0,0.1429337
2003/5/4 5:00,0.0051847,0,0,0.00431595,0.04069225,0.02644475,0.0095771,0.04459815,0,0.1308129
2003/5/4 5:30,0.00519165,0,0,0.004309,0.04420895,0.0265212,0.015151,0.0418946,0,0.1372764
2003/5/4 6:00,0.0051847,0,0,0.0043229,0.04908785,0.0264934,0.016819,0.04226295,0,0.1441708
2003/5/4 6:30,0.00517775,0,0,0.00430205,0.05209025,0.02647255,0.0097578,0.04180425,0,0.13960465
2003/5/4 7:00,0.00516385,0,0,0.00427425,0.05510655,0.0268826,0.01254475,0.04213785,0,0.14610985
