DATE,ígó‚ñ[ä∑ãC[kW],ããìí[kW],è∆ñæ[kW],ê~ñ[[kW],ó‚ë†å…[kW],å‚äyèÓïÒ[kW],â∆éñâqê∂[kW],ÇªÇÃëº[kW],î≠ê∂ÉGÉlÉãÉMÅ[[kW],çáåv[kW]
2003/4/2 3:00,0,0,0,0.0011537,0.0369879,0.00323175,0.00328735,0.0235883,0,0.068249
2003/4/2 3:30,0,0,0,0.0011676,0.0291622,0.00323175,0.0032943,0.02415125,0,0.0610071
2003/4/2 4:00,0,0,0,0.00117455,0.017097,0.00323175,0.0033082,0.015429,0,0.0402405
2003/4/2 4:30,0,0,0,0.0011676,0.03249125,0.00323175,0.0032943,0.02037045,0,0.06055535
2003/4/2 5:00,0,0,0,0.0011815,0.0337631,0.00323175,0.0033221,0.0366265,0,0.07812495
2003/4/2 5:30,0,0,0,0.0011815,0.01686765,0.0032387,0.0033638,0.04026135,0,0.064913
2003/4/2 6:00,0,0,0,0.00117455,0.0246864,0.00323175,0.06439175,0.03831535,0,0.1317998
2003/4/2 6:30,0,0,0,0.00118845,0.03542415,0.00325955,0.035306,0.04458425,0,0.1197624
2003/4/2 7:00,0,0,0,0.26157715,0.02319215,0.00402405,0.00091045,0.08671515,0,0.37641895
2003/4/2 7:30,0,0,0,0.00117455,0.02167705,0.0032387,0.0009313,0.0385586,0,0.0655802
2003/4/2 8:00,0,0,0,0.0094103,0.03625815,0.0032248,0.00086875,0.0627446,0,0.1125066
2003/4/2 8:30,0,0,0,0.132328,0.0264239,0.00324565,0.0008479,0.057824,0,0.22066945
2003/4/2 9:00,0,0,0,0.00118845,0.0176113,0.0032526,0.00088265,0.03518785,0,0.05812285
2003/4/2 9:30,0,0,0,0.00118845,0.03231055,0.0032526,0.00086875,0.04408385,0,0.0817042
2003/4/2 10:00,0,0,0,0.0011815,0.03243565,0.07972345,0.0008618,0.1261981,0,0.2404005
2003/4/2 10:30,0,0,0,0.02321995,0.0185287,0.0122598,0.0008618,0.0717935,0,0.12666375
2003/4/2 11:00,0,0,0,0.0011954,0.0175835,0.00324565,0.0008757,0.0548633,0,0.07776355
2003/4/2 11:30,0,0,0,0.00118845,0.03171285,0.0143309,0.00086875,0.05802555,0,0.1061265
2003/4/2 12:00,0,0,0,0.0012093,0.0315252,0.0373632,0.0008896,0.0546409,0,0.1256282
2003/4/2 12:30,0,0,0,0.0011815,0.02030095,0.00323175,0.00086875,0.0525976,0,0.07818055
2003/4/2 13:00,0,0,0,0.00118845,0.01846615,0.01487995,0.0008618,0.04514025,0,0.0805366
2003/4/2 13:30,0,0,0,0.00118845,0.02434585,0.062272,0.0008757,0.0434236,0,0.1321056
2003/4/2 14:00,0,0,0,0.0011954,0.05014425,0.05097825,0.00086875,0.0570734,0,0.16026005
2003/4/2 14:30,0,0,0,0.0011954,0.04379195,0.00325955,0.0008757,0.04723915,0,0.09636175
2003/4/2 15:00,0,0,0,0.0012093,0.04544605,0.0032526,0.0008896,0.04894885,0,0.0997464
2003/4/2 15:30,0,0,0,0.0011954,0.03246345,0.0032526,0.0008757,0.0434097,0,0.08119685
2003/4/2 16:00,0,0,0,0.0011954,0.01959205,0.0032387,0.0008757,0.03574385,0,0.0606457
2003/4/2 16:30,0,0,0,0.00118845,0.02034265,0.0032665,0.00086875,0.03609135,0,0.0617577
2003/4/2 17:00,0,0,0,0.00118845,0.03030895,0.00323175,0.00086875,0.04222125,0,0.07781915
2003/4/2 17:30,0,0,0,0.0011815,0.02864095,0.00323175,0.0008618,0.0407826,0,0.0746986
2003/4/2 18:00,0,0,0,0.00117455,0.0237134,0.00324565,0.0008479,0.03743965,0,0.06642115
2003/4/2 18:30,0,0,0,0.0011676,0.01857735,0.0032109,0.0008479,0.035028,0,0.05883175
2003/4/2 19:00,0,0,0,0.0011815,0.0200994,0.00405185,0.0008479,0.04083125,0,0.0670119
2003/4/2 19:30,0,0,0,0.00118845,0.0182646,0.00323175,0.00086875,0.042534,0,0.06608755
2003/4/2 20:00,0,0,0,0.00118845,0.02381765,0.01414325,0.00086875,0.06013835,0,0.10015645
2003/4/2 20:30,0,0,0,0.00118845,0.0277722,0.0040449,0.0008757,0.0819127,0,0.11579395
2003/4/2 21:00,0,0,0,0.00117455,0.0170275,0.00323175,0.0008479,0.06903435,0,0.09131605
2003/4/2 21:30,0,0,0,0.07648475,0.02936375,0.0357091,0.0008757,0.08429655,0,0.22672985
2003/4/2 22:00,0.1916254,0,0,0.0012093,0.02517985,0.063384,0.0008757,0.08176675,0,0.364041
2003/4/2 22:30,0.18758745,0,0,0.00117455,0.0221288,0.04226295,0.00086875,0.0766168,0,0.3306393
2003/4/2 23:00,0.16591735,0,0,0.0011676,0.0189596,0.0240192,0.57966475,0.120096,0,0.9098245
2003/4/2 23:30,0.165966,0,0,0.0780346,0.0255204,0.00325955,0.09159405,0.12517645,0,0.48955105
2003/4/3 0:00,0.16109405,0,0,0.2810163,0.0320256,0.00325955,0.00420475,0.1114641,0,0.59306435
2003/4/3 0:30,0.1426418,0,0,0.07239815,0.03511835,0.06453075,0.0033082,-0.10883005,0,0.2091672
2003/4/3 1:00,0.1493694,0,0,0.00117455,0.0187233,0.06685205,0.003336,0.0468569,0,0.2863122
2003/4/3 1:30,0.16354045,0,0,0.0011815,0.0230601,0.0158043,0.00334295,0.0445773,0,0.2515066
2003/4/3 2:00,0.01964765,0,0,0.00117455,0.033221,0.00324565,0.0033221,0.0322202,0,0.09283115
2003/4/3 2:30,0,0,0,0.0011676,0.03118465,0.00323175,0.0033082,0.030719,0,0.0696112
2003/4/3 3:00,0,0,0,0.00116065,0.01882755,0.00324565,0.00327345,0.0179588,0,0.0444661
2003/4/3 3:30,0,0,0,0.0011676,0.01893875,0.00321785,0.00325955,0.0191959,0,0.04577965
2003/4/3 4:00,0,0,0,0.0011676,0.02524935,0.00323175,0.0032943,0.0210724,0,0.0540154
2003/4/3 4:30,0,0,0,0.0012093,0.03089275,0.00327345,0.0033916,0.0476353,0,0.0864024
2003/4/3 5:00,0,0,0,0.0011954,0.0297877,0.0032665,0.0033916,0.05056125,0,0.08820245
2003/4/3 5:30,0,0,0,0.0011954,0.0180839,0.00325955,0.0416166,0.04306915,0,0.1072246
2003/4/3 6:00,0,0,0,0.0011815,0.0182368,0.0032387,0.06188975,0.0438962,0,0.12844295
2003/4/3 6:30,0,0,0,0.45981895,0.02071795,0.0032248,0.01640895,0.118706,0,0.61887665
2003/4/3 7:00,0,0,0,0.02277515,0.0432568,0.00405185,0.00086875,0.0577962,0,0.12874875
2003/4/3 7:30,0,0,0,0.0011815,0.0218091,0.0032526,0.00086875,0.0413664,0,0.06847835
2003/4/3 8:00,0,0,0,0.0011954,0.0469125,0.00323175,0.0008757,0.0468291,0,0.09904445
2003/4/3 8:30,0,0,0,0.0011815,0.0566703,0.0243945,0.0008618,0.07150855,0,0.15461665
2003/4/3 9:00,0,0,0,0.0011676,0.0228377,0.07068845,0.0008479,0.03850995,0,0.1340516
2003/4/3 9:30,0,0,0,0.00117455,0.02662545,0.06924285,0.0008479,0.04109535,0,0.1389861
2003/4/3 10:00,0,0,0,0.0011815,0.0344164,0.02456825,0.0008479,0.0773118,0,0.13832585
2003/4/3 10:30,0,0,0,0.0011815,0.0241443,0.0032387,0.0008618,0.0379331,0,0.0673594
2003/4/3 11:00,0,0,0,0.00117455,0.01728465,0.0026827,0.0008479,0.1369706,0,0.1589604
2003/4/3 11:30,0,0,0,0.01810475,0.0273413,0.0393926,0.0008618,0.05057515,0,0.1362756
2003/4/3 12:00,0,0,0,0.0012093,0.0342774,0.0705286,0.0008896,0.056295,0,0.1631999
2003/4/3 12:30,0,0,0,0.00118845,0.0231991,0.0686799,0.0008757,0.0471488,0,0.14109195
2003/4/3 13:00,0,0,0,0.00117455,0.01807,0.06867295,0.0008479,0.046982,0,0.1357474
2003/4/3 13:30,0,0,0,0.0011815,0.0281336,0.0565869,0.00086875,0.04950485,0,0.1362756
2003/4/3 14:00,0,0,0,0.0011815,0.03413145,0.04993575,0.00086875,0.05777535,0,0.1438928
2003/4/3 14:30,0,0,0,0.00118845,0.02388715,0.0511242,0.00086875,0.05456445,0,0.131633
2003/4/3 15:00,0,0,0,0.0011954,0.01874415,0.0506794,0.0008896,0.0481357,0,0.11964425
2003/4/3 15:30,0,0,0,0.0966189,0.0311777,0.058658,0.00086875,0.0593808,0,0.24670415
2003/4/3 16:00,0,0,0,0.00674845,0.0418946,0.05894295,0.00086875,0.07808325,0,0.186538
2003/4/3 16:30,0,0,0,0.00118845,0.01806305,0.062272,0.0008757,0.03930225,0,0.12170145
2003/4/3 17:00,0,0,0,0.00118845,0.0293012,0.0181673,0.0008757,0.04259655,0,0.0921292
2003/4/3 17:30,0,0,0,0.0011815,0.03880185,0.0032387,0.00086875,0.04918515,0,0.09327595
2003/4/3 18:00,0,0,0,0.0011676,0.0177364,0.0367516,0.0008618,0.0605623,0,0.1170797
2003/4/3 18:30,0,0,0,0.0011676,0.0434514,0.0611739,0.0008618,0.10812115,0,0.21477585
2003/4/3 19:00,0,0,0,0.0011815,0.02191335,0.0598673,0.0008618,0.13362765,0,0.2174516
2003/4/3 19:30,0,0,0,0.0011815,0.0345137,0.0662057,0.0008757,0.0822463,0,0.1850229
2003/4/3 20:00,0,0,0,0.2865346,0.0311638,0.06536475,0.0008757,0.07701295,0,0.4609518
2003/4/3 20:30,0,0,0,0.21212095,0.032248,0.06567055,0.0008618,0.07726315,0,0.38816445
2003/4/3 21:00,0.07665155,0,0,0.00114675,0.03418705,0.0648574,0.00084095,-0.13508715,0,0.04259655
2003/4/3 21:30,0.13781155,0,0,0.00109115,0.01713175,0.063384,0.697085,0.0755326,0,0.99203605
2003/4/3 22:00,0.1415854,0,0,0.001112,0.04940755,0.06247355,0.42256695,0.11148495,0,0.7886304
2003/4/3 22:30,0.17049045,0,0,0.00117455,0.01576955,0.06344655,0.00085485,0.0752268,0,0.32696275
2003/4/3 23:00,0.1807417,0,0,0.30776685,0.06051365,0.0635925,0.00086875,0.09034305,0,0.7038265
2003/4/3 23:30,0.172777,0,0,0.096327,0.04223515,0.0066164,0.56141405,0.10065685,0,0.98002645
2003/4/4 0:00,0.02445705,0,0,0.03938565,0.05531505,0.056156,0.0154568,0.09119095,0,0.2819615
2003/4/4 0:30,0.05199295,0,0,0.0026966,0.02077355,0.04767005,0.003475,0.05445325,0,0.1810614
2003/4/4 1:00,0,0,0,0.0021545,0.0496647,0.0032248,0.0033916,0.02747335,0,0.08590895
2003/4/4 1:30,0,0,0,0.00217535,0.0169858,0.00324565,0.0034333,0.0128019,0,0.038642
2003/4/4 2:00,0,0,0,0.0021684,0.0347917,0.0032387,0.00341245,0.02612505,0,0.0697363
2003/4/4 2:30,0,0,0,0.0021545,0.0300796,0.00323175,0.0033916,0.0206276,0,0.05948505
2003/4/4 3:00,0,0,0,0.0021545,0.0153456,0.00323175,0.00337075,0.0123849,0,0.0364875
2003/4/4 3:30,0,0,0,0.0021267,0.0347639,0.0032248,0.0033499,0.02283075,0,0.06629605
2003/4/4 4:00,0,0,0,0.00213365,0.02897455,0.00323175,0.0033638,0.02105155,0,0.0587553
2003/4/4 4:30,0,0,0,0.0021962,0.0155958,0.0032526,0.0034611,0.0348751,0,0.0593808
2003/4/4 5:00,0,0,0,0.00220315,0.0277583,0.0032526,0.00345415,0.04204055,0,0.07870875
2003/4/4 5:30,0,0,0,0.01682595,0.0308441,0.0032526,0.02476285,0.04775345,0,0.12343895
2003/4/4 6:00,0,0,0,0.16776605,0.02139905,0.0032248,0.0752407,0.05396675,0,0.32159735
2003/4/4 6:30,0,0,0,0.01821595,0.01613095,0.00323175,0.03862115,0.0422421,0,0.1184419
2003/4/4 7:00,0,0,0,0.00508045,0.0254092,0.00405185,0.00086875,0.04287455,0,0.0782848
2003/4/4 7:30,0,0,0,0.00470515,0.0278834,0.00323175,0.0008618,0.04324985,0,0.07993195
2003/4/4 8:00,0,0,0,0.008479,0.02772355,0.0032526,0.0008896,0.0437711,0,0.08411585
2003/4/4 8:30,0,0,0,0.16181685,0.01697885,0.0058658,0.00086875,0.0437433,0,0.22927355
2003/4/4 9:00,0,0,0,0.37797575,0.0173333,0.0032387,0.0008479,0.0573375,0,0.45673315
2003/4/4 9:30,0,0,0,0.00316225,0.03040625,0.0032665,0.0008757,0.0455364,0,0.0832471
2003/4/4 10:00,0,0,0,0.0011954,0.03219935,0.0032526,0.0008757,0.0753658,0,0.11288885
2003/4/4 10:30,0,0,0,0.00120235,0.0218508,0.0465372,0.0008757,0.11612755,0,0.1865936
2003/4/4 11:00,0,0,0,0.00118845,0.029885,0.10734275,0.00086875,0.07057725,0,0.2098622
2003/4/4 11:30,0,0,0,0.014873,0.03315845,0.04886545,0.0008757,0.04751715,0,0.14528975
2003/4/4 12:00,0,0,0,0.0012232,0.0283838,0.0506099,0.00091045,0.0737812,0,0.15490855
2003/4/4 12:30,0,0,0,0.0011954,0.02684785,0.0512493,0.0008757,0.0414498,0,0.12161805
2003/4/4 13:00,0,0,0,0.00118845,0.0278973,0.04729475,0.00086875,0.0403795,0,0.11762875
2003/4/4 13:30,0,0,0,0.00118845,0.039615,0.04491785,0.00086875,0.0501512,0,0.13674125
2003/4/4 14:00,0,0,0,0.00118845,0.0338604,0.01738195,0.0008757,0.046843,0,0.1001495
2003/4/4 14:30,0,0,0,0.0011954,0.0613268,0.00327345,0.0008757,0.05171495,0,0.1183863
2003/4/4 15:00,0,0,0,0.0012093,0.04083125,0.0032665,0.0008896,0.04516805,0,0.0913647
2003/4/4 15:30,0,0,0,0.0011954,0.0341662,0.0032526,0.0008757,0.04337495,0,0.08286485
2003/4/4 16:00,0,0,0,0.00118845,0.0432429,0.0032526,0.0008757,0.04996355,0,0.0985232
2003/4/4 16:30,0,0,0,0.00118845,0.0307051,0.0032387,0.00086875,0.04187375,0,0.07787475
2003/4/4 17:00,0,0,0,0.00118845,0.02502695,0.0032387,0.00086875,0.0385169,0,0.06883975
2003/4/4 17:30,0,0,0,0.00117455,0.03445115,0.00323175,0.0008479,0.04434795,0,0.0840533
2003/4/4 18:00,0,0,0,0.00117455,0.03771765,0.0032387,0.0008618,0.04616885,0,0.08916155
2003/4/4 18:30,0,0,0,0.00118845,0.0211975,0.0032526,0.0008757,0.03657785,0,0.0630921
2003/4/4 19:00,0,0,0,0.0011954,0.0219759,0.004031,0.00088265,0.0374605,0,0.06554545
2003/4/4 19:30,0,0,0,0.0199604,0.04041425,0.02951665,0.00086875,0.0775898,0,0.16834985
2003/4/4 20:00,0,0,0,0.0011815,0.023908,0.06838105,0.29483985,0.0784516,0,0.466762
2003/4/4 20:30,0,0,0,0.01166905,0.01873025,0.02081525,0.4329572,0.0750878,0,0.55925955
2003/4/4 21:00,0.1305905,0,0,0.00118845,0.03297775,0.01196095,0.0008757,0.0717101,0,0.24930345
2003/4/4 21:30,0.1653822,0,0,0.00116065,0.0346944,0.0626473,0.0008479,0.0621191,0,0.32685155
2003/4/4 22:00,0.1588075,0,0,0.0011398,0.01772945,0.0224068,0.51277795,0.0477604,0,0.7606219
2003/4/4 22:30,0.15239265,0,0,0.00117455,0.02829345,0.04853185,0.13970195,0.0835807,0,0.45367515
2003/4/4 23:00,0.13884015,0,0,0.04992185,0.03884355,0.06678255,0.00086875,0.1021511,0,0.39740795
2003/4/4 23:30,0.10271405,0,0,0.29675805,0.018904,0.04932415,0.014734,0.12071455,0,0.6031488
2003/4/5 0:00,0,0,0,0.0806339,0.0250756,0.0032804,0.0042534,0.0927825,0,0.2060258
2003/4/5 0:30,0,0,0,0.0018765,0.03937175,0.00327345,0.0035028,0.0984815,0,0.146506
2003/4/5 1:00,0,0,0,0.00186955,0.02107935,0.00327345,0.0034611,0.07280125,0,0.1024847
2003/4/5 1:30,0,0,0,0.0018348,0.01981445,0.0032526,0.00341245,0.0574209,0,0.0857352
2003/4/5 2:00,0,0,0,0.0018487,0.03611915,0.00325955,0.00342635,0.0297877,0,0.07444145
2003/4/5 2:30,0,0,0,0.00182785,0.0271606,0.0032526,0.00338465,0.0279529,0,0.0635786
2003/4/5 3:00,0,0,0,0.00181395,0.01652015,0.0032387,0.00337075,0.019599,0,0.04454255
2003/4/5 3:30,0,0,0,0.00181395,0.02730655,0.00323175,0.0033499,0.01843835,0,0.0541405
2003/4/5 4:00,0,0,0,0.00175835,0.03212985,0.00324565,0.003336,0.0379192,0,0.07838905
2003/4/5 4:30,0,0,0,0.0011815,0.02253885,0.0032526,0.00338465,0.0309275,0,0.0612851
2003/4/5 5:00,0,0,0,0.0012093,0.01645065,0.0032665,0.0034611,0.042812,0,0.06719955
2003/4/5 5:30,0,0,0,0.00118845,0.05174275,0.00325955,0.0620774,0.0490392,0,0.16730735
2003/4/5 6:00,0,0,0,0.0011954,0.04561285,0.00327345,0.06696325,0.0414915,0,0.15853645
2003/4/5 6:30,0,0,0,0.0011815,0.05256285,0.0032526,0.00120235,0.05279915,0,0.11099845
2003/4/5 7:00,0,0,0,0.0011954,0.02520765,0.00405185,0.0009313,0.0391285,0,0.0705147
2003/4/5 7:30,0,0,0,0.00118845,0.0190569,0.00553915,0.0009452,0.0352087,0,0.0619384
2003/4/5 8:00,0,0,0,0.0011815,0.0269938,0.04747545,0.0009174,0.04069225,0,0.1172604
2003/4/5 8:30,0,0,0,0.00117455,0.03061475,0.0516107,0.00091045,0.04293015,0,0.1272406
2003/4/5 9:00,0,0,0,0.00117455,0.0249505,0.0501929,0.0009174,0.03913545,0,0.1163708
2003/4/5 9:30,0,0,0,0.6630995,0.0176947,0.01241965,0.0008896,0.0517636,0,0.74586705
2003/4/5 10:00,0,0,0,0.0823158,0.0252702,0.00323175,0.0008896,0.073253,0,0.18496035
2003/4/5 10:30,0,0,0,0.0011676,0.0302603,0.0032526,0.0009035,0.0455364,0,0.0811204
2003/4/5 11:00,0,0,0,0.0011676,0.0270355,0.00321785,0.0009035,0.17181095,0,0.2041354
2003/4/5 11:30,0,0,0,0.00117455,0.01675645,0.0032526,0.00091045,0.05813675,0,0.0802308
2003/4/5 12:00,0,0,0,0.00118845,0.0185287,0.00366265,0.0009313,0.0461758,0,0.0704869
2003/4/5 12:30,0,0,0,0.01529,0.0313723,0.00324565,0.0009452,0.0444244,0,0.09527755
2003/4/5 13:00,0,0,0,0.0011815,0.0285228,0.0032526,0.0009174,0.04098415,0,0.07485845
2003/4/5 13:30,0,0,0,0.0011815,0.01503285,0.0032387,0.0009035,0.03673075,0,0.0570873
2003/4/5 14:00,0,0,0,0.0011815,0.02287245,0.0032387,0.00091045,0.0484137,0,0.0766168
2003/4/5 14:30,0,0,0,0.0011815,0.01513015,0.0032526,0.00091045,0.04187375,0,0.06234845
2003/4/5 15:00,0,0,0,0.0011815,0.02437365,0.00323175,0.0009174,0.050596,0,0.0803003
2003/4/5 15:30,0,0,0,0.00118845,0.02353965,0.0032526,0.0009313,0.05493975,0,0.08385175
2003/4/5 16:00,0,0,0,0.0011954,0.0161796,0.00327345,0.0009174,0.04060885,0,0.0621747
2003/4/5 16:30,0,0,0,0.0011954,0.0208083,0.00324565,0.0009313,0.0446468,0,0.07082745
2003/4/5 17:00,0,0,0,0.0011954,0.02056505,0.00325955,0.0009174,0.04568235,0,0.07161975
2003/4/5 17:30,0,0,0,0.00117455,0.02113495,0.00324565,0.00091045,0.04505685,0,0.07152245
2003/4/5 18:00,0,0,0,0.0012093,0.01803525,0.0032665,0.0009313,0.0476075,0,0.07104985
2003/4/5 18:30,0,0,0,0.0012093,0.02435975,0.00327345,0.0009452,0.04621055,0,0.07599825
2003/4/5 19:00,0,0,0,0.0012093,0.0144699,0.00409355,0.00095215,0.04844845,0,0.06917335
2003/4/5 19:30,0,0,0,0.00116065,0.0168885,0.0032109,0.00088265,0.03536855,0,0.05751125
2003/4/5 20:00,0,0,0,0.00118845,0.02296975,0.00327345,0.0009313,0.04815655,0,0.0765195
2003/4/5 20:30,0.1813116,0,0,0.0011954,0.02069015,0.00327345,0.0009313,0.05981865,0,0.26722055
2003/4/5 21:00,0.3426906,0,0,0.0011954,0.0230184,0.0463287,0.0009313,0.0808841,0,0.4950485
2003/4/5 21:30,0.29959365,0,0,0.14555385,0.01867465,0.0528617,0.35652805,0.09005115,0,0.96326305
2003/4/5 22:00,0.25034595,0,0,0.00116065,0.02278905,0.05926265,0.3839041,0.10938605,0,0.82684845
2003/4/5 22:30,0.2315601,0,0,0.0011954,0.0279251,0.05835915,0.0009452,0.07103595,0,0.3910209
2003/4/5 23:00,0.1927513,0,0,0.2733296,0.03121245,0.02317825,0.4324985,-1.2432438,0,-0.2902737
2003/4/5 23:30,0.19227175,0,0,0.12143735,0.0322341,0.04272165,0.26713715,-1.12599035,0,-0.47018835
2003/4/6 0:00,0.1792544,0,0,0.0474407,0.01916115,0.064079,0.00819405,0.42455465,0,0.74268395
2003/4/6 0:30,0.0445356,0,0,0.0017792,0.0198909,0.0263544,0.0032665,0.0492755,0,0.1451021
2003/4/6 1:00,0,0,0,0.00178615,0.05748345,0.00323175,0.00327345,0.02604165,0,0.09181645
2003/4/6 1:30,0,0,0,0.0018209,0.0410606,0.0032248,0.00331515,0.0219481,0,0.07136955
2003/4/6 2:00,0,0,0,0.0018209,0.0339299,0.0032387,0.00332905,0.0223651,0,0.06468365
2003/4/6 2:30,0,0,0,0.00182785,0.03477085,0.00324565,0.0033221,0.02201065,0,0.0651771
2003/4/6 3:00,0,0,0,0.00181395,0.02754285,0.00323175,0.00328735,0.01759045,0,0.05346635
