DATE,ígó‚ñ[ä∑ãC[kW],ããìí[kW],è∆ñæ[kW],ê~ñ[[kW],ó‚ë†å…[kW],å‚äyèÓïÒ[kW],â∆éñâqê∂[kW],ÇªÇÃëº[kW],î≠ê∂ÉGÉlÉãÉMÅ[[kW],çáåv[kW]
2003/4/1 20:30,6.95E-05,0,0,0.01931405,0.0558224,0.005977,0.01460195,0.0601453,0,0.1559302
2003/4/1 21:00,4.17E-05,0,0,0.01977275,0.05580155,0.0128436,0.0115926,0.0594642,0,0.1595164
2003/4/1 21:30,0.00020155,0,0,0.01942525,0.055322,0.01497725,0.01550545,0.0592279,0,0.1646594
2003/4/1 22:00,0.87608225,0,0,0.03991385,0.0593391,0.0348473,0.01303125,0.09846065,0,1.1216744
2003/4/1 22:30,1.59145965,0,0,0.0195573,0.0661779,0.0562255,0.0100497,0.19835995,0,1.94183
2003/4/1 23:00,1.57471015,0,0,0.0193488,0.05341075,0.0558502,0.01396255,0.17631455,0,1.893597
2003/4/1 23:30,1.5822092,0,0,0.01970325,0.0545436,0.06090285,0.01169685,0.16351265,0,1.8925684
2003/4/2 0:00,1.24452955,0,0,0.01948085,0.05481465,0.0621886,0.0148035,0.1603782,0,1.55619535
2003/4/2 0:30,0.65252855,0,0,0.0194461,0.05513435,0.0644821,0.0195851,0.154707,0,0.9658832
2003/4/2 1:00,1.03576545,0,0,0.0195851,0.05532895,0.03395075,0.0185009,0.0691664,0,1.23229755
2003/4/2 1:30,0.3009211,0,0,0.01945305,0.0554054,0.01214165,0.02227475,0.0411996,0,0.45139555
2003/4/2 2:00,1.03404185,0,0,0.01960595,0.0552247,0.01212775,0.02260835,0.0369184,0,1.180527
2003/4/2 2:30,0.0071446,0,0,0.0196685,0.05555135,0.0121903,0.0190847,0.04267995,0,0.1563194
2003/4/2 3:00,1.19717225,0,0,0.0197241,0.05506485,0.01211385,0.0223651,0.0385308,0,1.34497095
2003/4/2 3:30,0.00010425,0,0,0.01977275,0.055044,0.0121069,0.02242765,0.04215175,0,0.1516073
2003/4/2 4:00,0.7765096,0,0,0.0194461,0.05498145,0.0121208,0.02212185,0.03803735,0,0.92321715
2003/4/2 4:30,0.3765093,0,0,0.01988395,0.055183,0.0121208,0.01913335,0.04120655,0,0.52403695
2003/4/2 5:00,0.14748595,0,0,0.0198075,0.0550857,0.01209995,0.0223373,0.0391424,0,0.2959588
2003/4/2 5:30,0.9876784,0,0,0.0196963,0.05471735,0.0120652,0.02288635,0.04042815,0,1.13747175
2003/4/2 6:00,0.1145777,0,0,0.0201133,0.05456445,0.01211385,0.0205164,0.0390729,0,0.2609586
2003/4/2 6:30,0.49498595,0,0,0.01948085,0.0541822,0.0120652,0.0242555,0.0396289,0,0.6445986
2003/4/2 7:00,0.58865805,0,0,0.0201689,0.0543629,0.01211385,0.02434585,0.03926055,0,0.7389101
2003/4/2 7:30,0.07524765,0,0,0.019738,0.05438375,0.03670295,0.0189318,0.07624845,0,0.2812526
2003/4/2 8:00,6.26E-05,0,0,0.0198492,0.0543907,0.04568235,0.0151927,0.11219385,0,0.24737135
2003/4/2 8:30,0,0,0,0.01981445,0.0540015,0.00837475,0.01607535,0.0551274,0,0.15339345
2003/4/2 9:00,6.95E-06,0,0,0.01953645,0.053793,0.00588665,0.01606145,0.05452275,0,0.14980725
2003/4/2 9:30,0,0,0,0.0199048,0.053376,0.00585885,0.0128158,0.0550718,0,0.14702725
2003/4/2 10:00,0,0,0,0.0196546,0.053793,0.00594225,0.0156931,0.05499535,0,0.1500783
2003/4/2 10:30,0,0,0,0.0198214,0.0540988,0.00602565,0.01624215,0.05563475,0,0.15182275
2003/4/2 11:00,0,0,0,0.0198909,0.0540849,0.0060187,0.01286445,0.0562533,0,0.14911225
2003/4/2 11:30,0,0,0,0.01961985,0.0538486,0.0059909,0.01624215,0.05436985,0,0.15007135
2003/4/2 12:00,0,0,0,0.0197658,0.0536262,0.00715155,0.0151371,0.05496755,0,0.1506482
2003/4/2 12:30,0,0,0,0.02000905,0.05335515,0.00587275,0.0114397,0.0541544,0,0.14483105
2003/4/2 13:00,0,0,0,0.01977275,0.053237,0.0058797,0.0147896,0.0538208,0,0.14749985
2003/4/2 13:30,0,0,0,0.01971715,0.07017415,0.0058936,0.0160128,0.0531675,0,0.1649652
2003/4/2 14:00,0,0,0,0.0199187,0.05128405,0.0059075,0.0164437,0.05455055,0,0.1481045
2003/4/2 14:30,0,0,0,0.0200438,0.05250725,0.00590055,0.01283665,0.05491195,0,0.1462002
2003/4/2 15:00,0,0,0,0.0197102,0.0529312,0.00592835,0.0167773,0.0553359,0,0.15068295
2003/4/2 15:30,0,0,0,0.02010635,0.05295205,0.0059075,0.0167078,0.05409185,0,0.14976555
2003/4/2 16:00,0,0,0,0.0196824,0.05282,0.0058936,0.0131494,0.05482855,0,0.14637395
2003/4/2 16:30,0,0,0,0.0200577,0.0526254,0.00587275,0.01658965,0.12213235,0,0.21727785
2003/4/2 17:00,0,0,0,0.05488415,0.0531814,0.00595615,0.03581335,0.1763493,0,0.32618435
2003/4/2 17:30,0,0,0,0.01970325,0.0532509,0.00592835,0.05988815,0.14897325,0,0.2877439
2003/4/2 18:00,0,0,0,0.25181935,0.05302155,0.0059075,0.0707927,0.1725824,0,0.5541235
2003/4/2 18:30,0,0,0,0.4043232,0.05297985,0.0118289,0.06807525,0.19221615,0,0.72942335
2003/4/2 19:00,0,0,0,0.2675055,0.0532648,0.0575321,0.07527545,0.1897906,0,0.64336845
2003/4/2 19:30,0,0,0,0.023908,0.0536818,0.0099663,0.0607291,0.14930685,0,0.29759205
2003/4/2 20:00,0,0,0,0.0260347,0.05363315,0.00591445,0.0623971,0.188762,0,0.3367414
2003/4/2 20:30,0,0,0,0.02972515,0.05370265,0.0515412,0.06348825,0.20460105,0,0.4030583
2003/4/2 21:00,0,0,0,0.03005875,0.05371655,0.06234845,0.0637593,0.2098483,0,0.41973135
2003/4/2 21:30,0,0,0,0.0298572,0.0537652,0.0272162,0.01368455,0.15287915,0,0.2774023
2003/4/2 22:00,0.86469815,0,0,0.03042015,0.05363315,0.04241585,0.0870001,0.14806975,0,1.22623715
2003/4/2 22:30,1.56937255,0,0,0.0294263,0.05349415,0.0551135,0.0705703,0.158043,0,1.9360198
2003/4/2 23:00,1.5952752,0,0,0.0306912,0.05378605,0.05575985,0.01528305,0.1675923,0,1.91838765
2003/4/2 23:30,1.59825675,0,0,0.02954445,0.05386945,0.05716375,0.01870245,0.18202745,0,1.9395643
2003/4/3 0:00,1.60171785,0,0,0.1750705,0.0536957,0.06136155,0.04650245,0.1202489,0,2.05859695
2003/4/3 0:30,1.58758155,0,0,0.02089865,0.05353585,0.03734235,0.0706954,0.12553785,0,1.89559165
2003/4/3 1:00,1.6078825,0,0,0.0371686,0.05377215,0.0059353,0.0238802,0.0390312,0,1.76766995
2003/4/3 1:30,1.6174735,0,0,0.04840675,0.0538486,0.00595615,0.02422075,0.01240575,0,1.7623115
2003/4/3 2:00,1.6273703,0,0,0.0306912,0.05399455,0.00601175,0.0240748,0.0318032,0,1.7739458
2003/4/3 2:30,1.618933,0,0,0.03522955,0.0538903,0.005977,0.02156585,0.03014215,0,1.76573785
2003/4/3 3:00,1.59774245,0,0,0.03522955,0.0534733,0.0058936,0.0251312,0.0323453,0,1.7498154
2003/4/3 3:30,1.5927315,0,0,0.0350697,0.0534038,0.0058936,0.0253119,0.03916325,0,1.75157375
2003/4/3 4:00,1.5951362,0,0,0.0350836,0.05341075,0.0058797,0.02502695,0.0403378,0,1.754875
2003/4/3 4:30,1.59269675,0,0,0.03521565,0.0751017,0.00590055,0.02402615,0.0405324,0,1.7734732
2003/4/3 5:00,1.58830435,0,0,0.03521565,0.04779515,0.0058797,0.0236022,0.03891305,0,1.7397101
2003/4/3 5:30,1.6044353,0,0,0.0355423,0.05249335,0.0059631,0.0252285,0.04062275,0,1.7642853
2003/4/3 6:00,1.6170426,0,0,0.0353755,0.0532092,0.00599785,0.02665325,0.03410365,0,1.77238205
2003/4/3 6:30,0.530285,0,0,0.1226258,0.0531953,0.03869065,0.0215589,0.10058735,0,0.866943
2003/4/3 7:00,1.52284925,0,0,0.1834244,0.0531119,0.0583244,0.0147896,0.162352,0,1.99485155
2003/4/3 7:30,0.09416555,0,0,0.29741135,0.0537096,0.05848425,0.01960595,0.17510525,0,0.69848195
2003/4/3 8:00,2.09E-05,0,0,0.0348612,0.0541266,0.0173055,0.01791015,0.0710985,0,0.1953228
2003/4/3 8:30,2.09E-05,0,0,0.0303437,0.0541683,0.00845815,0.01752095,0.0526949,0,0.16320685
2003/4/3 9:00,0,0,0,0.029607,0.05410575,0.00594225,0.017514,0.06155615,0,0.16872515
2003/4/3 9:30,2.09E-05,0,0,0.02985025,0.05430035,0.0059492,0.0178476,0.06968765,0,0.1776559
2003/4/3 10:00,0,0,0,0.0752685,0.05430035,0.01332315,0.01426835,0.1142858,0,0.27144615
2003/4/3 10:30,0,0,0,0.0251729,0.05449495,0.06507285,0.06789455,0.09794635,0,0.3105816
2003/4/3 11:00,2.09E-05,0,0,0.01911945,0.0547521,0.0654829,0.07004905,0.12203505,0,0.3314594
2003/4/3 11:30,0,0,0,0.0191403,0.0547799,0.0135942,0.0152344,0.0860549,0,0.1888037
2003/4/3 12:00,0,0,0,0.0191264,0.0549606,0.01226675,0.0119818,0.10939995,0,0.2077355
2003/4/3 12:30,0,0,0,0.0193349,0.055044,0.01226675,0.01490775,0.1184836,0,0.220037
2003/4/3 13:00,0,0,0,0.0189457,0.0550996,0.0123015,0.01506065,0.09544435,0,0.1968518
2003/4/3 13:30,6.95E-06,0,0,0.0191959,0.05513435,0.01228065,0.0163742,0.03912155,0,0.1421136
2003/4/3 14:00,0,0,0,0.0188762,0.05509265,0.0123015,0.01289225,0.03916325,0,0.13832585
2003/4/3 14:30,0,0,0,0.019321,0.0552108,0.0122876,0.01621435,0.03937175,0,0.1424055
2003/4/3 15:00,4.17E-05,0,0,0.0190708,0.0552664,0.0123015,0.015985,0.0388922,0,0.1415576
2003/4/3 15:30,4.17E-05,0,0,0.0191959,0.05520385,0.01228065,0.01639505,0.04056715,0,0.1436843
2003/4/3 16:00,0,0,0,0.01898045,0.05513435,0.01228065,0.01255865,0.0392953,0,0.1382494
2003/4/3 16:30,0,0,0,0.0188623,0.05502315,0.0122876,0.01592245,0.0379331,0,0.1400286
2003/4/3 17:00,0,0,0,0.0191125,0.05466175,0.0122042,0.01561665,0.03901035,0,0.14060545
2003/4/3 17:30,2.09E-05,0,0,0.01920285,0.05456445,0.01225285,0.0123988,0.03785665,0,0.13629645
2003/4/3 18:00,2.09E-05,0,0,0.01960595,0.05448105,0.01228065,0.01606145,0.1531919,0,0.25564185
2003/4/3 18:30,0,0,0,0.01923065,0.0542517,0.01223895,0.01593635,0.24848335,0,0.350141
2003/4/3 19:00,0,0,0,0.12649695,0.0539181,0.0103138,0.0159433,0.227682,0,0.43435415
2003/4/3 19:30,0,0,0,0.14029965,0.06824205,0.00583105,0.0127185,0.2327972,0,0.45988845
2003/4/3 20:00,0,0,0,0.02366475,0.0527505,0.0058797,0.0495396,0.17443805,0,0.3062726
2003/4/3 20:30,0,0,0,0.0249783,0.05307715,0.00591445,0.0707093,0.169997,0,0.3246762
2003/4/3 21:00,0,0,0,0.0292317,0.0536679,0.00592835,0.02388715,0.14915395,0,0.26186905
2003/4/3 21:30,2.09E-05,0,0,0.02943325,0.053515,0.05361925,0.02793205,0.1579735,0,0.3224939
2003/4/3 22:00,0.86768665,0,0,0.0299267,0.0536957,0.05646875,0.07025755,0.1419607,0,1.21999605
2003/4/3 22:30,1.57445995,0,0,0.0298016,0.05342465,0.0531814,0.0664281,0.20939655,0,1.98669225
2003/4/3 23:00,0.70597405,0,0,0.22180925,0.05314665,0.0411023,0.06411375,0.1498976,0,1.2360436
2003/4/3 23:30,0.87346905,0,0,0.0174306,0.0536123,0.00595615,0.06843665,0.12609385,0,1.1449986
2003/4/4 0:00,0.6169793,0,0,0.0278417,0.05359145,0.00597005,0.0638844,0.1287835,0,0.8970504
2003/4/4 0:30,0.516524,0,0,0.03025335,0.05341075,0.0059492,0.04405605,0.1340794,0,0.78427275
2003/4/4 1:00,0.89014905,0,0,0.0305661,0.05359145,0.0059631,0.02480455,0.0625222,0,1.06759645
2003/4/4 1:30,0.20619955,0,0,0.03375615,0.05332735,0.00595615,0.02533275,0.04448695,0,0.3690589
2003/4/4 2:00,1.16361765,0,0,0.0477743,0.05324395,0.0059492,0.02107935,0.0763527,0,1.36801715
2003/4/4 2:30,0.2089031,0,0,0.0318727,0.0535984,0.0060187,0.02460995,0.0375578,0,0.36256065
2003/4/4 3:00,0.20803435,0,0,0.0348195,0.05336905,0.0059909,0.02458215,0.03631375,0,0.3631097
2003/4/4 3:30,1.13257895,0,0,0.0350697,0.0531397,0.00595615,0.02517985,0.04078955,0,1.2927139
2003/4/4 4:00,0.2084722,0,0,0.0352643,0.05329955,0.0060048,0.02208015,0.04145675,0,0.36657775
2003/4/4 4:30,0.3727007,0,0,0.03529905,0.0531397,0.00599785,0.02569415,0.04015015,0,0.5329816
2003/4/4 5:00,0.96312405,0,0,0.0350836,0.0528061,0.00595615,0.02544395,0.04490395,0,1.1273178
2003/4/4 5:30,0.20704745,0,0,0.0352643,0.05275745,0.00597005,0.0254787,0.0399903,0,0.36650825
2003/4/4 6:00,0.43552175,0,0,0.0357369,0.05291035,0.00602565,0.02708415,0.04808705,0,0.60536585
2003/4/4 6:30,1.16094885,0,0,0.0355284,0.05260455,0.0215867,0.0253258,0.0898218,0,1.3858161
2003/4/4 7:00,1.45902045,0,0,0.19167405,0.05256285,0.05866495,0.1096988,0.18885235,0,2.06047345
2003/4/4 7:30,0.69756455,0,0,0.1158426,0.0525976,0.0579213,0.08924495,0.17749605,0,1.19066705
2003/4/4 8:00,4.17E-05,0,0,0.02324775,0.05309105,0.0577823,0.02049555,0.17421565,0,0.328874
2003/4/4 8:30,0,0,0,0.05901245,0.05295205,0.0556556,0.0180283,0.15807775,0,0.34372615
2003/4/4 9:00,0,0,0,0.0294263,0.05306325,0.01201655,0.01657575,0.15485295,0,0.2659348
2003/4/4 9:30,0,0,0,0.03018385,0.0531814,0.0059492,0.0163742,0.1696495,0,0.27533815
2003/4/4 10:00,0,0,0,0.0273969,0.0532926,0.005977,0.01835495,0.16285935,0,0.2678808
2003/4/4 10:30,2.09E-05,0,0,0.01928625,0.0642458,0.00598395,0.01777115,0.1888315,0,0.2961395
2003/4/4 11:00,0,0,0,0.0189596,0.06161175,0.005977,0.01608925,0.15023815,0,0.25287575
2003/4/4 11:30,0,0,0,0.0192654,0.0527505,0.00598395,0.01879975,0.13410025,0,0.23089985
2003/4/4 12:00,0,0,0,0.01881365,0.05367485,0.0065608,0.01854955,0.1139105,0,0.21150935
2003/4/4 12:30,0,0,0,0.3545056,0.0541405,0.005977,0.0188067,0.11151275,0,0.54494255
2003/4/4 13:00,0,0,0,0.01867465,0.05468955,0.0060048,0.01629775,0.11661405,0,0.2122808
2003/4/4 13:30,0,0,0,0.01921675,0.05556525,0.00599785,0.01485215,0.1138549,0,0.2094869
2003/4/4 14:00,0,0,0,0.01896655,0.0557251,0.0060048,0.01832715,0.0970637,0,0.1960873
2003/4/4 14:30,2.09E-05,0,0,0.0187372,0.05598225,0.00601175,0.01767385,0.1860376,0,0.2844635
2003/4/4 15:00,2.09E-05,0,0,0.01904995,0.0558085,0.0361261,0.0176808,0.14659635,0,0.27528255
2003/4/4 15:30,2.09E-05,0,0,0.08426875,0.05584325,0.01382355,0.0149008,0.10820455,0,0.27706175
2003/4/4 16:00,2.09E-05,0,0,0.09644515,0.0557668,0.005977,0.0173055,0.1004414,0,0.2759567
2003/4/4 16:30,0,0,0,0.1801023,0.0555305,0.0059353,0.01757655,0.15803605,0,0.4171807
2003/4/4 17:00,0,0,0,0.01888315,0.05538455,0.00587275,0.01752095,0.15931485,0,0.25697625
2003/4/4 17:30,6.95E-06,0,0,0.0187233,0.05545405,0.0059353,0.0137888,0.27368405,0,0.36759245
2003/4/4 18:00,0,0,0,0.0186677,0.05518995,0.00616465,0.01677035,0.16764095,0,0.2644336
2003/4/4 18:30,2.09E-05,0,0,0.0189457,0.0552664,0.03525735,0.01736805,0.1871079,0,0.31396625
2003/4/4 19:00,0,0,0,0.0186538,0.0554193,0.0605067,0.0173333,0.19649735,0,0.34841045
2003/4/4 19:30,0,0,0,0.0188067,0.05559305,0.06095845,0.01771555,0.20786755,0,0.3609413
2003/4/4 20:00,0,0,0,0.0188762,0.0555583,0.01400425,0.0142336,0.20726985,0,0.3099422
2003/4/4 20:30,0,0,0,0.118706,0.0555027,0.005977,0.01735415,0.2235398,0,0.42107965
2003/4/4 21:00,0,0,0,0.01906385,0.0549606,0.04180425,0.01743755,0.2278766,0,0.36114285
2003/4/4 21:30,2.09E-05,0,0,0.01885535,0.05496755,0.0346388,0.01739585,0.250339,0,0.3762174
2003/4/4 22:00,0.86435065,0,0,0.0199604,0.05484245,0.0149564,0.01244745,0.1312716,0,1.09782895
2003/4/4 22:30,1.5716174,0,0,0.2199397,0.05431425,0.0560587,0.0160962,0.1839109,0,2.10193715
2003/4/4 23:00,1.57837975,0,0,0.01032075,0.05459225,0.05781705,0.0555166,0.13989655,0,1.89652295
2003/4/4 23:30,1.60156495,0,0,0.0530563,0.05493975,0.06073605,0.0672899,0.1379714,0,1.97555835
2003/4/5 0:00,1.51653865,0,0,0.01981445,0.05445325,0.0619384,0.0628836,0.12951325,0,1.8451416
2003/4/5 0:30,0.21276035,0,0,0.01989785,0.05482855,0.06188975,0.0740731,0.10062905,0,0.52407865
2003/4/5 1:00,1.60312175,0,0,0.01939745,0.05482855,0.0199326,0.0440769,0.07337115,0,1.8147284
2003/4/5 1:30,1.60084215,0,0,0.01959205,0.0571151,0.0059492,0.0260903,0.0413942,0,1.750983
2003/4/5 2:00,1.60060585,0,0,0.0193905,0.07056335,0.00594225,0.02265005,0.0413108,0,1.7604628
2003/4/5 2:30,1.61222625,0,0,0.0196824,0.0526393,0.005977,0.0256872,0.04056715,0,1.7567793
2003/4/5 3:00,1.5983054,0,0,0.01942525,0.0539042,0.0059353,0.025854,0.0406436,0,1.74406775
2003/4/5 3:30,1.59957725,0,0,0.01949475,0.0538347,0.00592835,0.02540225,0.0411996,0,1.7454369
2003/4/5 4:00,1.602253,0,0,0.0196963,0.05395285,0.0059492,0.02248325,0.0405185,0,1.7448531
2003/4/5 4:30,1.6027812,0,0,0.0193766,0.0539737,0.00594225,0.0255899,0.04101195,0,1.7486756
2003/4/5 5:00,1.59781195,0,0,0.0195851,0.0538903,0.00594225,0.0254787,0.04037255,0,1.74308085
2003/4/5 5:30,0.84076235,0,0,0.01964765,0.05395285,0.0059631,0.0260347,0.03930225,0,0.9856629
2003/4/5 6:00,1.2764648,0,0,0.0196268,0.0542517,0.0060326,0.023769,0.04165135,0,1.42179625
2003/4/5 6:30,0.53902115,0,0,0.01964765,0.05436985,0.0060604,0.0277027,0.0429232,0,0.68972495
2003/4/5 7:00,1.1939683,0,0,0.01949475,0.0538764,0.0071724,0.0276749,0.0371964,0,1.33938315
2003/4/5 7:30,0.3755085,0,0,0.01967545,0.05388335,0.0060048,0.02363695,0.0460507,0,0.52475975
2003/4/5 8:00,0,0,0,0.01975885,0.0541544,0.0083539,0.0158738,0.04266605,0,0.140807
2003/4/5 8:30,0,0,0,0.0196824,0.0540293,0.0085624,0.01960595,0.07136955,0,0.1732496
2003/4/5 9:00,0,0,0,0.0197519,0.0537513,0.00601175,0.0401154,0.1165932,0,0.23622355
2003/4/5 9:30,0,0,0,0.1040415,0.0534038,0.0059631,0.0658999,0.13561535,0,0.36492365
2003/4/5 10:00,0,0,0,0.11640555,0.0533482,0.01810475,0.0684019,0.26420425,0,0.52046465
2003/4/5 10:30,0,0,0,0.0196824,0.05363315,0.02626405,0.075616,0.2135457,0,0.3887413
2003/4/5 11:00,0,0,0,0.01970325,0.0534177,0.02545785,0.07613725,0.17477165,0,0.3494877
2003/4/5 11:30,0,0,0,0.01973105,0.05313275,0.0237551,0.0698058,0.15510315,0,0.32152785
2003/4/5 12:00,0,0,0,0.01946695,0.05324395,0.02283075,0.06885365,0.16258135,0,0.32697665
2003/4/5 12:30,0,0,0,0.01981445,0.0532648,0.0237273,0.0649408,0.169024,0,0.33077135
2003/4/5 13:00,0,0,0,0.0198631,0.0533204,0.02570805,0.0292178,0.0988151,0,0.22692445
2003/4/5 13:30,0,0,0,0.0197936,0.05329955,0.0233103,0.0195156,0.1042361,0,0.22015515
2003/4/5 14:00,0,0,0,0.020016,0.0531953,0.0672343,0.01993955,0.12108985,0,0.281475
2003/4/5 14:30,0,0,0,0.01953645,0.05327175,0.06248745,0.0203774,0.12285515,0,0.2785282
2003/4/5 15:00,0,0,0,0.0199743,0.0531397,0.00597005,0.01629775,0.1083227,0,0.2037045
2003/4/5 15:30,0,0,0,0.0199743,0.0530563,0.0420614,0.0196685,0.15000185,0,0.28476235
2003/4/5 16:00,0,0,0,0.01991175,0.05293815,0.05555135,0.0202245,0.112729,0,0.26135475
2003/4/5 16:30,0,0,0,0.2419712,0.05282,0.01564445,0.0203496,0.16028785,0,0.4910731
2003/4/5 17:00,0,0,0,0.01973105,0.0761442,0.02358135,0.01999515,0.19835995,0,0.3378117
2003/4/5 17:30,0,0,0,0.0494423,0.04679435,0.0647045,0.07731875,0.2088197,0,0.4470796
2003/4/5 18:00,0,0,0,0.02013415,0.0518609,0.06528135,0.071307,0.21441445,0,0.42299785
2003/4/5 18:30,0,0,0,0.02042605,0.0522918,0.0618689,0.0708761,0.2046497,0,0.41011255
2003/4/5 19:00,0,0,0,0.0200438,0.0525142,0.0658582,0.05841475,0.1931961,0,0.39002705
2003/4/5 19:30,0,0,0,0.02038435,0.0527644,0.0653856,0.06564275,0.21196805,0,0.41614515
2003/4/5 20:00,0,0,0,0.02018975,0.05309105,0.0674984,0.06226505,0.29414485,0,0.4971891
2003/4/5 20:30,0,0,0,0.02032875,0.0525142,0.03812075,0.0436182,0.54178725,0,0.69636915
2003/4/5 21:00,0,0,0,0.02032875,0.05264625,0.0628558,0.0686521,0.2783336,0,0.4828165
2003/4/5 21:30,0,0,0,0.0200577,0.0523057,0.0595476,0.06772775,0.22720245,0,0.4268412
2003/4/5 22:00,0.8423122,0,0,0.02043995,0.05206245,0.05981865,0.0652327,0.26612245,0,1.3059884
2003/4/5 22:30,1.5634859,0,0,0.01988395,0.05218755,0.03543805,0.10867715,0.11653065,0,1.89620325
2003/4/5 23:00,1.58177135,0,0,0.02032875,0.0524308,0.0528339,0.0964104,0.15447765,0,1.95825285
