Time,PV,P_buy,P_dch,Demand,P_sell,P_ch,P_hp,Battery_SOC,HP_Tank,HP_Status,P_H,P_DN,V_DN
1,0.0,2.588040360029406e-10,0.17528594974119596,0.17528595,0.0,0.0,0.0,3.057744236978318,54.38999999999999,0,2.588040360029406e-10,2.588040360029406e-10,99.80016888059896
2,0.0,2.588040356600707e-10,0.06555239974119596,0.0655524,0.0,0.0,0.0,3.0232429739566347,54.38999999999999,0,2.588040356600707e-10,2.588040356600707e-10,99.80016888059896
3,0.0,2.588040355983737e-10,0.040421199741195964,0.0404212,0.0,0.0,0.0,3.001968658303374,54.38999999999999,0,2.588040355983737e-10,2.588040355983737e-10,99.80016888059896
4,0.0,2.5880403565790726e-10,0.06499639974119596,0.0649964,0.0,0.0,0.0,2.967760026860639,52.159444402999995,0,2.5880403565790726e-10,2.5880403565790726e-10,99.80016888059896
5,0.0,2.5880403567287597e-10,0.06887449974119597,0.0688745,0.0,0.0,0.0,2.9315102901547467,52.159444402999995,0,2.5880403567287597e-10,2.5880403567287597e-10,99.80016888059896
6,0.0,2.5880403558997014e-10,0.04506379974119597,0.0450638,0.0,0.0,0.0,2.907792500817275,52.159444402999995,0,2.5880403558997014e-10,2.5880403558997014e-10,99.80016888059896
7,0.0,2.5880403559644107e-10,0.048469299741195966,0.0484693,0.0,0.0,0.0,2.8822823430587508,52.15944440299998,0,2.5880403559644107e-10,2.5880403559644107e-10,99.80016888059896
8,0.0,2.5880403566770475e-10,0.06752619974119596,0.0675262,0.0,0.0,0.0,2.846742237931806,52.15944440299998,0,2.5880403566770475e-10,2.5880403566770475e-10,99.80016888059896
9,0.0,2.588040356987766e-10,0.07577584974119597,0.07577585,0.0,0.0,0.0,2.8068602117522294,52.15944440299998,0,2.588040356987766e-10,2.588040356987766e-10,99.80016888059896
10,0.0920748503,0.0,0.0,0.06871465,0.017530603568915993,0.005829596731084002,0.0,2.809629270199494,52.15944440299998,0,-0.017530603568915993,-0.017530603568915993,99.80243970466954
