Time,AG_Buy,AG_Sell,Voltage_H0,Battery_H0,HP_Status_H0,P_H_h0,P_DN_h0,PV_h0,Demand_h0,HP_Power_h0,HP_Tank_h0,Voltage_H1,Battery_H1,HP_Status_H1,P_H_h1,P_DN_h1,PV_h1,Demand_h1,HP_Power_h1,HP_Tank_h1,Voltage_H2,Battery_H2,HP_Status_H2,P_H_h2,P_DN_h2,PV_h2,Demand_h2,HP_Power_h2,HP_Tank_h2
22,0.0,3.6283610277466467,99.99859018926696,5.677396216574646,1,-1.2329553646276237,-1.2329553646276237,2.186708495,0.07861145,0.451713614390609,45.23687529482504,100.1779304147952,5.596688631031056,1,-1.1812858610495456,-1.1812858610495456,2.186708495,0.07861145,0.45171361439060914,45.236875294825055,100.2750618406126,5.645068803996397,1,-1.2141198020694774,-1.2141198020694774,2.186708495,0.07861145,0.45171361439060914,45.23687529482505
23,0.0,3.692258811997604,100.00208697208399,5.878735069933011,1,-1.2543357039728253,-1.2543357039728253,2.187291505,0.05977,0.44931453079903716,53.33687479752248,100.18460793670795,5.822632779107035,1,-1.2025350835146937,-1.2025350835146937,2.187291505,0.05977,0.44931453079903716,53.3368747975225,100.28343949914111,5.8554078050995635,1,-1.2353880245100852,-1.2353880245100852,2.187291505,0.05977,0.4493145307990372,53.33687479752248
24,0.0,3.5259505784366745,99.99298581497406,6.08028308194297,1,-1.198979946719612,-1.198979946719612,2.1437015390000003,0.07346845,0.4469415380488953,61.436874412429276,100.16720640124882,6.048847750707265,1,-1.1470495054769372,-1.1470495054769372,2.1437015390000003,0.07346845,0.44694153804889547,61.43687441242929,100.2616040574176,6.066008756837279,1,-1.179921126240125,-1.179921126240125,2.1437015390000003,0.07346845,0.44694153804889525,61.436874412429276
25,0.0,3.4038636273061598,99.9863046513328,6.299999999328621,1,-1.1666981605872448,-1.1666981605872448,2.077298461,0.1105467,0.33749166907454226,67.35054817411142,100.1538068941149,6.2999999988536235,1,-1.1005185168804927,-1.1005185168804927,2.077298461,0.1105467,0.3374916690745419,67.35054817411142,100.24474530435829,6.299999999328621,1,-1.1366469498384224,-1.1366469498384224,2.077298461,0.1105467,0.3374916690745417,67.35054817411141
26,0.0,6.827648213457842,100.17367000758664,5.943037965539504,0,-2.553972568199324,-2.553972568199324,1.996236854,0.12049215,0.0,67.35054817411142,100.4935240099364,6.299999999328621,0,-1.875744703000004,-1.875744703000004,1.996236854,0.12049215,0.0,67.35054817411142,100.68528678875984,6.025165137087298,0,-2.397930942258513,-2.397930942258513,1.996236854,0.12049215,0.0,67.35054817411141
27,0.0,7.28104015453974,100.19848171534038,5.55455904575194,0,-2.4403161935963706,-2.4403161935963706,1.860263146,0.1580569,0.0,67.35054817411142,100.5607567227825,5.925153976640646,0,-2.414413689107154,-2.414413689107154,1.860263146,0.1580569,0.0,67.35054817411142,100.75478808505154,5.644057755068238,0,-2.4263102718362144,-2.4263102718362144,1.860263146,0.1580569,0.0,67.35054817411141
28,0.0,6.734284376273239,100.16856070582561,5.166080126226436,0,-2.258064268098457,-2.258064268098457,1.686531921,0.1665776,0.0,67.35054817411142,100.50356710252191,5.550307954679772,0,-2.23216176272566,-2.23216176272566,1.686531921,0.1665776,0.0,67.35054817411142,100.68302963214826,5.262950373779226,0,-2.244058345449123,-2.244058345449123,1.686531921,0.1665776,0.0,67.35054817411141
29,0.0,5.433217062752215,100.09736027408874,5.166080127850367,0,-1.3645165755811997,-1.3645165755811997,1.494968079,0.1304515,0.0,67.35054817411142,100.40188004126925,5.200805319035834,0,-2.0285715867234813,-2.0285715867234813,1.494968079,0.1304515,0.0,67.35054817411142,100.56504088336865,4.907364941438419,0,-2.040128900447534,-2.040128900447534,1.494968079,0.1304515,0.0,67.35054817411141
30,0.0,5.581316548948326,100.10546496417479,4.818713267524402,0,-1.8182989436193329,-1.8182989436193329,1.305648859,0.14734695,0.0,67.35054817411142,100.38711652995414,4.823305743488143,0,-1.8755511025406146,-1.8755511025406146,1.305648859,0.14734695,0.0,67.35054817411142,100.53807386361103,4.523594102602431,0,-1.8874665027883784,-1.8874665027883784,1.305648859,0.14734695,0.0,67.35054817411141
31,0.0,5.060925560933082,100.07698675814072,4.471346442052055,0,-1.6448353093974595,-1.6448353093974595,1.0703511410000002,0.0855128,0.0,67.35054817411142,100.33268461480066,4.445806225156865,0,-1.702087425829428,-1.702087425829428,1.0703511410000002,0.0855128,0.0,67.35054817411142,100.46977562983423,4.139823321178118,0,-1.7140028257061943,-1.7140028257061943,1.0703511410000002,0.0855128,0.0,67.35054817411141
