Time,AG_Buy,AG_Sell,Voltage_H0,Battery_H0,HP_Status_H0,P_H_h0,P_DN_h0,PV_h0,Demand_h0,HP_Power_h0,HP_Tank_h0,Voltage_H1,Battery_H1,HP_Status_H1,P_H_h1,P_DN_h1,PV_h1,Demand_h1,HP_Power_h1,HP_Tank_h1,Voltage_H2,Battery_H2,HP_Status_H2,P_H_h2,P_DN_h2,PV_h2,Demand_h2,HP_Power_h2,HP_Tank_h2
15,0.0,2.683576372500088,99.94688719538428,2.894582926903814,0,-1.073430549000035,-1.073430549000035,1.183289199,0.10985865,0.0,41.677291415999996,100.06748196530691,2.9853380650472685,0,-1.0734305490000355,-1.0734305490000355,1.183289199,0.10985865,0.0,41.67729141599998,100.1104631092085,3.329026460658807,0,-0.5367152745000174,-0.5367152745000174,1.183289199,0.10985865,0.0,41.67729141599998
16,0.0,1.9857399540000538,99.90869835322174,3.5234005790038148,0,0.0,0.0,1.414093236,0.0902666,0.0,40.787984935999965,100.05739139992588,3.2997468910972607,0,-0.6619133180000178,-0.6619133180000178,1.414093236,0.0902666,0.0,40.787984935999965,100.16329255748208,3.329026460658807,0,-1.323826636000036,-1.323826636000036,1.414093236,0.0902666,0.0,40.787984935999965
17,0.0,2.292822791999959,99.92550334894898,3.8796505790038145,0,-0.7642742640000011,-0.7642742640000011,1.627906764,0.1136325,0.0,38.557429464999956,100.03999380784168,3.2997468910972607,0,-1.5142742640000009,-1.5142742640000009,1.627906764,0.1136325,0.0,38.557429464999956,100.04121212487752,4.041526460658828,0,-0.014274263999957348,-0.014274263999957348,1.627906764,0.1136325,0.0,38.55742946499996
18,0.0,4.9244074530000255,100.06951585473418,3.8796505790038145,0,-1.6414691510000001,-1.6414691510000001,1.795807801,0.15433865,0.0,36.32687399399995,100.3152525857315,3.2997468910972607,0,-1.6414691510000128,-1.6414691510000128,1.795807801,0.15433865,0.0,36.32687399399995,100.44654541257195,4.041526460658828,0,-1.6414691510000128,-1.6414691510000128,1.795807801,0.15433865,0.0,36.32687399399996
19,0.0,5.613600297000039,100.10723168045112,3.8796505790038145,0,-1.871200099000013,-1.871200099000013,1.9481921990000002,0.0769921,0.0,36.32687399399995,100.38734085360343,3.2997468910972607,0,-1.871200099000013,-1.871200099000013,1.9481921990000002,0.0769921,0.0,36.32687399399995,100.53699788542436,4.041526460658828,0,-1.871200099000013,-1.871200099000013,1.9481921990000002,0.0769921,0.0,36.32687399399996
20,0.0,6.005459199000011,100.12867601520023,3.8796505790038145,0,-2.0018197330000125,-2.0018197330000125,2.0673026329999997,0.0654829,0.0,36.32687399399995,100.4283285535502,3.2997468910972607,0,-2.0018197329999996,-2.0018197329999996,2.0673026329999997,0.0654829,0.0,36.32687399399995,100.58842704201479,4.041526460658828,0,-2.0018197329999996,-2.0018197329999996,2.0673026329999997,0.0654829,0.0,36.32687399399996
21,0.0,6.183214101000006,100.13840358704394,3.8796505790038145,0,-2.0610713670000056,-2.0610713670000056,2.149197367,0.088126,0.0,36.32687399399995,100.44692138007547,3.2997468910972607,0,-2.0610713670000003,-2.0610713670000003,2.149197367,0.088126,0.0,36.32687399399995,100.6117563185555,4.041526460658828,0,-2.0610713670000003,-2.0610713670000003,2.149197367,0.088126,0.0,36.32687399399996
22,0.0,4.705921985734017,100.0575593176389,3.8796505790038145,1,-1.568640661911339,-1.568640661911339,2.186708495,0.07861145,0.539456383088661,44.426873993999955,100.29239941912145,3.2997468910972607,1,-1.568640661911339,-1.568640661911339,2.186708495,0.07861145,0.539456383088661,44.426873993999955,100.417870490932,4.041526460658828,1,-1.568640661911339,-1.568640661911339,2.186708495,0.07861145,0.539456383088661,44.42687399399996
23,0.0,5.034620842239798,100.075547242054,3.8796505790038145,1,-1.678206947413266,-1.678206947413266,2.187291505,0.05977,0.44931455758673433,52.526873993999956,100.32678069777697,3.2997468910972607,1,-1.678206947413266,-1.678206947413266,2.187291505,0.05977,0.44931455758673433,52.526873993999956,100.46101026618287,4.041526460658828,1,-1.678206947413266,-1.678206947413266,2.187291505,0.05977,0.44931455758673433,52.52687399399996
24,0.0,4.869874590961483,100.06653156385188,3.8796505790038145,1,-1.6232915303204942,-1.6232915303204942,2.1437015390000003,0.07346845,0.446941558679506,60.62687399399996,100.30954855151136,3.2997468910972607,1,-1.6232915303204942,-1.6232915303204942,2.1437015390000003,0.07346845,0.446941558679506,60.62687399399996,100.43938829788911,4.041526460658828,1,-1.6232915303204942,-1.6232915303204942,2.1437015390000003,0.07346845,0.446941558679506,60.626873993999965
25,0.0,4.754442660939121,100.06021459380088,3.879650579003719,1,-1.5848142203130418,-1.5848142203130418,2.077298461,0.1105467,0.3819375406871591,67.35054816499999,100.29747458997085,3.2997468910971666,1,-1.584814220313039,-1.584814220313039,2.077298461,0.1105467,0.3819375406871591,67.35054816499999,100.42423854175398,4.0415264606587336,1,-1.5848142203130404,-1.5848142203130404,2.077298461,0.1105467,0.38193754068715857,67.35054816499999
26,0.0,4.127234112000007,100.02589083590655,3.879650579003719,0,-1.8757447040000126,-1.8757447040000126,1.996236854,0.12049215,0.0,67.35054816499999,100.1944646557822,4.012246891097175,0,-0.37574470399998194,-0.37574470399998194,1.996236854,0.12049215,0.0,67.35054816499999,100.34448497369279,4.0415264606587336,0,-1.8757447040000126,-1.8757447040000126,1.996236854,0.12049215,0.0,67.35054816499999
27,0.0,5.106618738,100.0794873005037,3.879650579003719,0,-1.702206246,-1.702206246,1.860263146,0.1580569,0.0,67.35054816499999,100.33431154148923,4.012246891097175,0,-1.702206246,-1.702206246,1.860263146,0.1580569,0.0,67.35054816499999,100.47045956294846,4.0415264606587336,0,-1.702206246,-1.702206246,1.860263146,0.1580569,0.0,67.35054816499999
28,0.0,4.5598629630000005,100.04956629116772,3.879650579003719,0,-1.5199543210000002,-1.5199543210000002,1.686531921,0.1665776,0.0,67.35054816499999,100.27712192161455,4.012246891097175,0,-1.5199543210000002,-1.5199543210000002,1.686531921,0.1665776,0.0,67.35054816499999,100.39870111054198,4.0415264606587336,0,-1.5199543210000002,-1.5199543210000002,1.686531921,0.1665776,0.0,67.35054816499999
29,0.0,2.9942659500269775,99.96388956860986,4.203723266516218,0,-0.6822582895000026,-0.6822582895000026,1.494968079,0.1304515,0.0,67.35054816499999,100.13699077182767,4.012246891097175,0,-1.3645165790000056,-1.3645165790000056,1.494968079,0.1304515,0.0,67.35054816499999,100.2128084629465,4.239613571958423,0,-0.9474910815269693,-0.9474910815269693,1.494968079,0.1304515,0.0,67.35054816499999
30,0.0,2.602405446926946,99.94244514624107,4.343064196163422,0,-0.8649525834269381,-0.8649525834269381,1.305648859,0.14734695,0.0,67.35054816499999,100.07256378290089,4.287343594484674,0,-0.579150954500003,-0.579150954500003,1.305648859,0.14734695,0.0,67.35054816499999,100.1652332446737,4.239613571958423,0,-1.158301909000005,-1.158301909000005,1.305648859,0.14734695,0.0,67.35054816499999
31,0.0,2.9545150230000186,99.9617142137017,4.343064196163422,0,-0.9848383410000057,-0.9848383410000057,1.0703511410000002,0.0855128,0.0,67.35054816499999,100.10920556361128,4.287343594484674,0,-0.9848383410000066,-0.9848383410000066,1.0703511410000002,0.0855128,0.0,67.35054816499999,100.18800871548058,4.239613571958423,0,-0.9848383410000066,-0.9848383410000066,1.0703511410000002,0.0855128,0.0,67.35054816499999
32,0.0,1.9478150320000172,99.90662292576926,4.343064196163422,0,-0.7791260128000068,-0.7791260128000068,0.8373392128,0.0582132,0.0,67.35054816499999,99.99419221827617,4.287343594484674,0,-0.7791260128000068,-0.7791260128000068,0.8373392128,0.0582132,0.0,67.35054816499999,100.02541032181138,4.424655999998421,0,-0.3895630064000034,-0.3895630064000034,0.8373392128,0.0582132,0.0,67.35054816499999
33,0.0,0.6870888744000107,99.83763014900035,4.424655999998421,0,-0.17177221860000266,-0.17177221860000266,0.5846607871999999,0.24111635,0.0,67.35054816499999,99.87632051604652,4.368935398319673,0,-0.17177221860000266,-0.17177221860000266,0.5846607871999999,0.24111635,0.0,67.35054816499999,99.90385999271385,4.424655999998421,0,-0.3435444372000053,-0.3435444372000053,0.5846607871999999,0.24111635,0.0,67.35054816499999
34,0.0,0.5865326492500083,99.83212724644478,4.424655999998421,0,-0.23461305970000004,-0.23461305970000004,0.35288815970000004,0.1182751,0.0,67.35054816499999,99.85859384421462,4.424655999998421,0,-0.11730652985000276,-0.11730652985000276,0.35288815970000004,0.1182751,0.0,67.35054816499999,99.87742557748633,4.424655999998421,0,-0.2346130597000055,-0.2346130597000055,0.35288815970000004,0.1182751,0.0,67.35054816499999
35,0.0,0.06447072090000529,99.80355759881351,4.424655999998421,0,-0.02149024030000002,-0.02149024030000002,0.17361184030000001,0.1521216,0.0,67.35054816499999,99.80691239613974,4.424655999998421,0,-0.021490240300005247,-0.021490240300005247,0.17361184030000001,0.1521216,0.0,67.35054816499999,99.80870754302397,4.424655999998421,0,-0.02149024030000002,-0.02149024030000002,0.17361184030000001,0.1521216,0.0,67.35054816499999
36,0.0,0.0,99.8000294622484,4.345240516687895,0,0.0,0.0,0.019920731709999997,0.17081015,0.0,67.35054816499999,99.80016888068015,4.345240516687895,0,0.0,0.0,0.019920731709999997,0.17081015,0.0,67.35054816499999,99.80024614331158,4.345240516687895,0,0.0,0.0,0.019920731709999997,0.17081015,0.0,67.35054816499999
37,0.0,0.0,99.8000294622484,4.260068631578947,0,0.0,0.0,0.007079268293,0.16890585,0.0,67.35054816499999,99.80016888068015,4.260068631578947,0,0.0,0.0,0.007079268293,0.16890585,0.0,67.35054816499999,99.80024614331158,4.260068631578947,0,0.0,0.0,0.007079268293,0.16890585,0.0,67.35054816499999
38,0.0,0.0,99.8000294622484,4.154326210526316,0,0.0,0.0,0.0,0.2009106,0.0,67.35054816499999,99.80016888068015,4.154326210526316,0,0.0,0.0,0.0,0.2009106,0.0,67.35054816499999,99.80024614331158,4.154326210526316,0,0.0,0.0,0.0,0.2009106,0.0,67.35054816499999
39,0.0,0.0,99.8000294622484,4.060193947368421,0,0.0,0.0,0.0,0.1788513,0.0,67.35054816499999,99.80016888068015,4.060193947368421,0,0.0,0.0,0.0,0.1788513,0.0,67.35054816499999,99.80024614331158,4.060193947368421,0,0.0,0.0,0.0,0.1788513,0.0,67.35054816499999
40,0.0,0.0,99.8000294622484,3.9922924473684205,0,0.0,0.0,0.0,0.12901285,0.0,63.09354028199999,99.80016888068015,3.9922924473684205,0,0.0,0.0,0.0,0.12901285,0.0,63.09354028199999,99.80024614331158,3.9922924473684205,0,0.0,0.0,0.0,0.12901285,0.0,63.09354028199999
41,0.0,0.0,99.8000294622484,3.919332078947368,0,0.0,0.0,0.0,0.1386247,0.0,60.19236018899999,99.80016888068015,3.919332078947368,0,0.0,0.0,0.0,0.1386247,0.0,60.19236018899999,99.80024614331158,3.919332078947368,0,0.0,0.0,0.0,0.1386247,0.0,60.19236018899999
42,0.0,0.0,99.8000294622484,3.867302184210526,0,0.0,0.0,0.0,0.0988568,0.0,58.851111069999995,99.80016888068015,3.867302184210526,0,0.0,0.0,0.0,0.0988568,0.0,58.851111069999995,99.80024614331158,3.867302184210526,0,0.0,0.0,0.0,0.0988568,0.0,58.851111069999995
43,0.0,0.0,99.8000294622484,3.8032122105263153,0,0.0,0.0,0.0,0.12177095,0.0,55.279306479999995,99.80016888068015,3.8032122105263153,0,0.0,0.0,0.0,0.12177095,0.0,55.279306479999995,99.80024614331158,3.8032122105263153,0,0.0,0.0,0.0,0.12177095,0.0,55.279306479999995
44,0.0,0.0,99.8000294622484,3.7450992368421048,0,0.0,0.0,0.0,0.11041465,0.0,55.279306479999995,99.80016888068015,3.7450992368421048,0,0.0,0.0,0.0,0.11041465,0.0,55.279306479999995,99.80024614331158,3.7450992368421048,0,0.0,0.0,0.0,0.11041465,0.0,55.279306479999995
45,0.0,0.0,99.8000294622484,3.691884184210526,0,0.0,0.0,0.0,0.1011086,0.0,54.38999999999999,99.80016888068015,3.691884184210526,0,0.0,0.0,0.0,0.1011086,0.0,54.38999999999999,99.80024614331158,3.691884184210526,0,0.0,0.0,0.0,0.1011086,0.0,54.38999999999999
46,0.0,0.0,99.8000294622484,3.5949499736842103,0,0.0,0.0,0.0,0.184175,0.0,54.38999999999999,99.80016888068015,3.5949499736842103,0,0.0,0.0,0.0,0.184175,0.0,54.38999999999999,99.80024614331158,3.5949499736842103,0,0.0,0.0,0.0,0.184175,0.0,54.38999999999999
47,0.0,0.0,99.8000294622484,3.381219184210526,0,0.0,0.0,0.0,0.4060885,0.0,54.38999999999999,99.80016888068015,3.381219184210526,0,0.0,0.0,0.0,0.4060885,0.0,54.38999999999999,99.80024614331158,3.381219184210526,0,0.0,0.0,0.0,0.4060885,0.0,54.38999999999999
48,0.0,0.0,99.8000294622484,3.15,0,0.0,0.0,0.0,0.43931645,0.0,54.38999999999999,99.80016888068015,3.15,0,0.0,0.0,0.0,0.43931645,0.0,54.38999999999999,99.80024614331158,3.15,0,0.0,0.0,0.0,0.43931645,0.0,54.38999999999999
