Time,PV,P_buy,P_dch,Demand,P_sell,P_ch,P_hp,Battery_SOC,HP_Tank,HP_Status,P_H,P_DN,V_DN
26,1.996236854,0.0,0.0,0.12049215,0.37574470399998194,1.5,0.0,4.012246891097175,67.35054816499999,0,-0.37574470399998194,-0.37574470399998194,100.1944646557822
27,1.860263146,0.0,0.0,0.1580569,1.702206246,0.0,0.0,4.012246891097175,67.35054816499999,0,-1.702206246,-1.702206246,100.33431154148923
28,1.686531921,0.0,0.0,0.1665776,1.5199543210000002,0.0,0.0,4.012246891097175,67.35054816499999,0,-1.5199543210000002,-1.5199543210000002,100.27712192161455
29,1.494968079,0.0,0.0,0.1304515,1.3645165790000056,0.0,0.0,4.012246891097175,67.35054816499999,0,-1.3645165790000056,-1.3645165790000056,100.13699077182767
30,1.305648859,0.0,0.0,0.14734695,0.579150954500003,0.579150954499997,0.0,4.287343594484674,67.35054816499999,0,-0.579150954500003,-0.579150954500003,100.07256378290089
31,1.0703511410000002,0.0,0.0,0.0855128,0.9848383410000066,0.0,0.0,4.287343594484674,67.35054816499999,0,-0.9848383410000066,-0.9848383410000066,100.10920556361128
32,0.8373392128,0.0,0.0,0.0582132,0.7791260128000068,0.0,0.0,4.287343594484674,67.35054816499999,0,-0.7791260128000068,-0.7791260128000068,99.99419221827617
33,0.5846607871999999,0.0,0.0,0.24111635,0.17177221860000266,0.17177221859999728,0.0,4.368935398319673,67.35054816499999,0,-0.17177221860000266,-0.17177221860000266,99.87632051604652
34,0.35288815970000004,0.0,0.0,0.1182751,0.11730652985000276,0.11730652984999729,0.0,4.424655999998421,67.35054816499999,0,-0.11730652985000276,-0.11730652985000276,99.85859384421462
35,0.17361184030000001,0.0,0.0,0.1521216,0.021490240300005247,0.0,0.0,4.424655999998421,67.35054816499999,0,-0.021490240300005247,-0.021490240300005247,99.80691239613974
36,0.019920731709999997,0.0,0.15088941829,0.17081015,0.0,0.0,0.0,4.345240516687895,67.35054816499999,0,0.0,0.0,99.80016888068015
37,0.007079268293,0.0,0.16182658170699998,0.16890585,0.0,0.0,0.0,4.260068631578947,67.35054816499999,0,0.0,0.0,99.80016888068015
38,0.0,0.0,0.2009106,0.2009106,0.0,0.0,0.0,4.154326210526316,67.35054816499999,0,0.0,0.0,99.80016888068015
39,0.0,0.0,0.1788513,0.1788513,0.0,0.0,0.0,4.060193947368421,67.35054816499999,0,0.0,0.0,99.80016888068015
40,0.0,0.0,0.1290128500000005,0.12901285,0.0,0.0,0.0,3.9922924473684205,63.09354028199999,0,0.0,0.0,99.80016888068015
41,0.0,0.0,0.13862469999999938,0.1386247,0.0,0.0,0.0,3.919332078947368,60.19236018899999,0,0.0,0.0,99.80016888068015
42,0.0,0.0,0.09885680000000008,0.0988568,0.0,0.0,0.0,3.867302184210526,58.851111069999995,0,0.0,0.0,99.80016888068015
43,0.0,0.0,0.12177095,0.12177095,0.0,0.0,0.0,3.8032122105263153,55.279306479999995,0,0.0,0.0,99.80016888068015
44,0.0,0.0,0.11041465,0.11041465,0.0,0.0,0.0,3.7450992368421048,55.279306479999995,0,0.0,0.0,99.80016888068015
45,0.0,0.0,0.1011086,0.1011086,0.0,0.0,0.0,3.691884184210526,54.38999999999999,0,0.0,0.0,99.80016888068015
46,0.0,0.0,0.184175,0.184175,0.0,0.0,0.0,3.5949499736842103,54.38999999999999,0,0.0,0.0,99.80016888068015
47,0.0,0.0,0.4060885,0.4060885,0.0,0.0,0.0,3.381219184210526,54.38999999999999,0,0.0,0.0,99.80016888068015
48,0.0,0.0,0.43931645,0.43931645,0.0,0.0,0.0,3.15,54.38999999999999,0,0.0,0.0,99.80016888068015
