Time,PV,P_buy,P_dch,Demand,P_sell,P_ch,P_hp,Battery_SOC,HP_Tank,HP_Status,P_H,P_DN,V_DN
29,1.494968079,0.0,0.0,0.1304515,0.6822582895000026,0.6822582894999975,0.0,4.203723266516218,67.35054816499999,0,-0.6822582895000026,-0.6822582895000026,99.96388956860986
30,1.305648859,0.0,0.0,0.14734695,0.8649525834269381,0.2933493255730618,0.0,4.343064196163422,67.35054816499999,0,-0.8649525834269381,-0.8649525834269381,99.94244514624107
31,1.0703511410000002,0.0,0.0,0.0855128,0.9848383410000057,0.0,0.0,4.343064196163422,67.35054816499999,0,-0.9848383410000057,-0.9848383410000057,99.9617142137017
32,0.8373392128,0.0,0.0,0.0582132,0.7791260128000068,0.0,0.0,4.343064196163422,67.35054816499999,0,-0.7791260128000068,-0.7791260128000068,99.90662292576926
33,0.5846607871999999,0.0,0.0,0.24111635,0.17177221860000266,0.17177221859999728,0.0,4.424655999998421,67.35054816499999,0,-0.17177221860000266,-0.17177221860000266,99.83763014900035
34,0.35288815970000004,0.0,0.0,0.1182751,0.23461305970000004,0.0,0.0,4.424655999998421,67.35054816499999,0,-0.23461305970000004,-0.23461305970000004,99.83212724644478
35,0.17361184030000001,0.0,0.0,0.1521216,0.02149024030000002,0.0,0.0,4.424655999998421,67.35054816499999,0,-0.02149024030000002,-0.02149024030000002,99.80355759881351
36,0.019920731709999997,0.0,0.15088941829,0.17081015,0.0,0.0,0.0,4.345240516687895,67.35054816499999,0,0.0,0.0,99.8000294622484
37,0.007079268293,0.0,0.16182658170699998,0.16890585,0.0,0.0,0.0,4.260068631578947,67.35054816499999,0,0.0,0.0,99.8000294622484
38,0.0,0.0,0.2009106,0.2009106,0.0,0.0,0.0,4.154326210526316,67.35054816499999,0,0.0,0.0,99.8000294622484
39,0.0,0.0,0.1788513,0.1788513,0.0,0.0,0.0,4.060193947368421,67.35054816499999,0,0.0,0.0,99.8000294622484
40,0.0,0.0,0.1290128500000005,0.12901285,0.0,0.0,0.0,3.9922924473684205,63.09354028199999,0,0.0,0.0,99.8000294622484
41,0.0,0.0,0.13862469999999938,0.1386247,0.0,0.0,0.0,3.919332078947368,60.19236018899999,0,0.0,0.0,99.8000294622484
42,0.0,0.0,0.09885680000000008,0.0988568,0.0,0.0,0.0,3.867302184210526,58.851111069999995,0,0.0,0.0,99.8000294622484
43,0.0,0.0,0.12177095,0.12177095,0.0,0.0,0.0,3.8032122105263153,55.279306479999995,0,0.0,0.0,99.8000294622484
44,0.0,0.0,0.11041465,0.11041465,0.0,0.0,0.0,3.7450992368421048,55.279306479999995,0,0.0,0.0,99.8000294622484
45,0.0,0.0,0.1011086,0.1011086,0.0,0.0,0.0,3.691884184210526,54.38999999999999,0,0.0,0.0,99.8000294622484
46,0.0,0.0,0.184175,0.184175,0.0,0.0,0.0,3.5949499736842103,54.38999999999999,0,0.0,0.0,99.8000294622484
47,0.0,0.0,0.4060885,0.4060885,0.0,0.0,0.0,3.381219184210526,54.38999999999999,0,0.0,0.0,99.8000294622484
48,0.0,0.0,0.43931645,0.43931645,0.0,0.0,0.0,3.15,54.38999999999999,0,0.0,0.0,99.8000294622484
