Time,PV,P_buy,P_dch,Demand,P_sell,P_ch,P_hp,Battery_SOC,HP_Tank,HP_Status,P_H,P_DN,V_DN
36,0.019920731709999997,8.003211547829467e-11,0.15088941820996787,0.17081015,0.0,0.0,0.0,5.764047298791095,67.35054817465792,0,8.003211547829467e-11,8.003211547829467e-11,99.80016888065504
37,0.007079268293,8.003201274955518e-11,0.16182658162696797,0.16890585,0.0,0.0,0.0,5.678875413724269,67.35054817465792,0,8.003201274955518e-11,8.003201274955518e-11,99.89552966452851
38,0.0,8.003211548385606e-11,0.20091059991996787,0.2009106,0.0,0.0,0.0,5.573132992713759,67.35054817465792,0,8.003211548385606e-11,8.003211548385606e-11,99.80016888065504
39,0.0,8.003211548178688e-11,0.17885129991996787,0.1788513,0.0,0.0,0.0,5.479000729597987,67.35054817465792,0,8.003211548178688e-11,8.003211548178688e-11,99.80016888065504
40,0.0,0.0,1.018957362112354,0.12901285,0.8899445121123539,0.0,4.84428147202826e-16,4.9427073811178,63.09354029165792,0,-0.8899445121123539,-0.8899445121123539,99.98200418849585
41,0.0,0.0,1.0214401393874484,0.1386247,0.8828154393874484,0.0,0.0,4.405107307755986,60.19236019865792,0,-0.8828154393874484,-0.8828154393874484,99.9805534186777
42,0.0,8.003201272452294e-11,0.09885679991996797,0.0988568,0.0,0.0,0.0,4.353077413061266,58.851111079657926,0,8.003201272452294e-11,8.003201272452294e-11,99.89957158944804
43,0.0,8.003211547295349e-11,0.12177094991996788,0.12177095,0.0,0.0,0.0,4.288987439419177,55.27930648965793,0,8.003211547295349e-11,8.003211547295349e-11,99.80016888065504
44,0.0,8.003211547010691e-11,0.11041464991996788,0.11041465,0.0,0.0,0.0,4.230874465777089,55.27930648965793,0,8.003211547010691e-11,8.003211547010691e-11,99.80016888065504
45,0.0,0.0,1.0240815352165658,0.1011086,0.9229729352165656,0.0,0.0,3.6918841840841594,54.390000009657925,0,-0.9229729352165656,-0.9229729352165656,99.91972603774117
46,0.0,8.003211548233163e-11,0.18417499991996789,0.184175,0.0,0.0,0.0,3.5949499735999657,54.390000009657925,0,8.003211548233163e-11,8.003211548233163e-11,99.80016888065504
47,0.0,8.003211549233267e-11,0.4060884999199679,0.4060885,0.0,0.0,0.0,3.3812191841684043,54.390000009657925,0,8.003211549233267e-11,8.003211549233267e-11,99.80016888065504
48,0.0,8.00321154929605e-11,0.43931644991996793,0.43931645,0.0,0.0,0.0,3.15,54.390000009657925,0,8.00321154929605e-11,8.00321154929605e-11,99.80016888065504
