Time,PV,P_buy,P_dch,Demand,P_sell,P_ch,P_hp,Battery_SOC,HP_Tank,HP_Status,P_H,P_DN,V_DN
39,0.0,8.003211549583431e-11,0.17885129991996787,0.1788513,0.0,0.0,0.0,4.464079208351286,67.35054817465793,0,8.003211549583431e-11,8.003211549583431e-11,99.80024614328008
40,0.0,8.00320127634044e-11,0.129012849919968,0.12901285,0.0,0.0,0.0,4.396177708393409,63.09354029165793,0,8.00320127634044e-11,8.00320127634044e-11,99.98208145112089
41,0.0,8.003201276683584e-11,0.13862469991996798,0.1386247,0.0,0.0,0.0,4.323217340014478,60.19236019865793,0,8.003201276683584e-11,8.003201276683584e-11,99.98063068130274
42,0.0,0.0,0.8662387965077029,0.0988568,0.7673819965077029,0.0,0.0,3.867302183957793,58.85111107965793,0,-0.7673819965077029,-0.7673819965077029,99.96099174212054
43,0.0,8.003211548700091e-11,0.12177094991996788,0.12177095,0.0,0.0,0.0,3.8032122103157047,55.279306489657934,0,8.003211548700091e-11,8.003211548700091e-11,99.80024614328008
44,0.0,8.003211548415434e-11,0.11041464991996788,0.11041465,0.0,0.0,0.0,3.7450992366736164,55.279306489657934,0,8.003211548415434e-11,8.003211548415434e-11,99.80024614328008
45,0.0,8.003201274930172e-11,0.101108599919968,0.1011086,0.0,0.0,0.0,3.6918841840841594,54.39000000965793,0,8.003201274930172e-11,8.003201274930172e-11,99.91980330036621
46,0.0,8.003211549637905e-11,0.18417499991996789,0.184175,0.0,0.0,0.0,3.5949499735999657,54.39000000965793,0,8.003211549637905e-11,8.003211549637905e-11,99.80024614328008
47,0.0,8.00321155063801e-11,0.4060884999199679,0.4060885,0.0,0.0,0.0,3.3812191841684043,54.39000000965793,0,8.00321155063801e-11,8.00321155063801e-11,99.80024614328008
48,0.0,8.003211550700793e-11,0.43931644991996793,0.43931645,0.0,0.0,0.0,3.15,54.39000000965793,0,8.003211550700793e-11,8.003211550700793e-11,99.80024614328008
